# CIE ionization fractions for Ar (Z=18)
# Source: CHIANTI v11.0.2 chianti.ioneq (Dere et al. 2009)
# T grid: 101 log-spaced points, 10^4.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_ioneq_tables.py
#
# log_T_K        x_Ar0          x_Ar1          x_Ar2          x_Ar3          x_Ar4          x_Ar5          x_Ar6          x_Ar7          x_Ar8          x_Ar9          x_Ar10         x_Ar11         x_Ar12         x_Ar13         x_Ar14         x_Ar15         x_Ar16         x_Ar17         x_Ar18       
         8.5000   2.294566e-80   4.131672e-72   3.971977e-65   3.927574e-59   2.634424e-53   7.588035e-48   1.398075e-42   1.697193e-37   1.415391e-32   2.541420e-28   2.680962e-24   1.528829e-20   5.486774e-17   1.466979e-13   3.092130e-10   3.374172e-07   1.878077e-04   2.081372e-02   9.789981e-01
         8.5500   2.060029e-81   4.210782e-73   4.593545e-66   5.138455e-60   3.905715e-54   1.277645e-48   2.676628e-43   3.698324e-38   3.524800e-33   7.224426e-29   8.722756e-25   5.697917e-21   2.343066e-17   7.184254e-14   1.733572e-10   2.168862e-07   1.379937e-04   1.798237e-02   9.818794e-01
         8.6000   1.867428e-82   4.332774e-74   5.362061e-67   6.784451e-61   5.842416e-55   2.169973e-49   5.167593e-44   8.124008e-39   8.843409e-34   2.067677e-29   2.855269e-25   2.134753e-21   1.004979e-17   3.530352e-14   9.744211e-11   1.396572e-07   1.014893e-04   1.553958e-02   9.843588e-01
         8.6500   1.707396e-83   4.496347e-75   6.310864e-68   9.030395e-62   8.808585e-56   3.713770e-50   1.005065e-44   1.797227e-39   2.233184e-34   5.952802e-30   9.395043e-26   8.033500e-22   4.326232e-18   1.739543e-14   5.487737e-11   9.003170e-08   7.466837e-05   1.342767e-02   9.864976e-01
         8.7000   1.572702e-84   4.700538e-76   7.480463e-69   1.210383e-62   1.337099e-56   6.397679e-51   1.967183e-45   3.999935e-40   5.670427e-35   1.722276e-30   3.104716e-26   3.034104e-22   1.867752e-18   8.588899e-15   3.094606e-11   5.807209e-08   5.492391e-05   1.159869e-02   9.883463e-01
         8.7500   1.452713e-85   4.927542e-77   8.889093e-70   1.626199e-63   2.034152e-57   1.104339e-51   3.857210e-46   8.915898e-41   1.441300e-35   4.985513e-31   1.026039e-26   1.145413e-22   8.056545e-19   4.235232e-15   1.742538e-11   3.740526e-08   4.037007e-05   1.001266e-02   9.899469e-01
         8.8000   1.348372e-86   5.190206e-78   1.061103e-70   2.194547e-64   3.107830e-58   1.914050e-52   7.592515e-47   1.994595e-41   3.675115e-36   1.447095e-31   3.398213e-27   4.330889e-23   3.478521e-19   2.088924e-15   9.808843e-12   2.407205e-08   2.963528e-05   8.636015e-03   9.913343e-01
         8.8500   1.256779e-87   5.489508e-79   1.271617e-71   2.972817e-65   4.765657e-59   3.329035e-53   1.499449e-47   4.475908e-42   9.395920e-37   4.209773e-32   1.127439e-27   1.639480e-23   1.502824e-19   1.030269e-15   5.518126e-12   1.547319e-08   2.171713e-05   7.440435e-03   9.925378e-01
         8.9000   1.175203e-88   5.824565e-80   1.528430e-72   4.038662e-66   7.327906e-60   5.805014e-54   2.968402e-48   1.006616e-42   2.406538e-37   1.226442e-32   3.744206e-28   6.209186e-24   6.492242e-20   5.077964e-16   3.100662e-12   9.929043e-09   1.587989e-05   6.401917e-03   9.935822e-01
         8.9500   1.101523e-89   6.194375e-81   1.840994e-73   5.497726e-67   1.128920e-60   1.014022e-54   5.885772e-49   2.267018e-43   6.170159e-38   3.575558e-33   1.243789e-28   2.351124e-24   2.802751e-20   2.499723e-16   1.739313e-12   6.357542e-09   1.158154e-05   5.499988e-03   9.944884e-01
         9.0000   1.034129e-90   6.597946e-82   2.220515e-74   7.493502e-68   1.741234e-61   1.773125e-55   1.168067e-49   5.109233e-44   1.582570e-38   1.042501e-33   4.130417e-29   8.895763e-25   1.208502e-20   1.228415e-16   9.735634e-13   4.060167e-09   8.421659e-06   4.717095e-03   9.952745e-01
