# CIE ionization fractions for Ca (Z=20)
# Source: CHIANTI v11.0.2 chianti.ioneq (Dere et al. 2009)
# T grid: 101 log-spaced points, 10^4.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_ioneq_tables.py
#
# log_T_K        x_Ca0          x_Ca1          x_Ca2          x_Ca3          x_Ca4          x_Ca5          x_Ca6          x_Ca7          x_Ca8          x_Ca9          x_Ca10         x_Ca11         x_Ca12         x_Ca13         x_Ca14         x_Ca15         x_Ca16         x_Ca17         x_Ca18         x_Ca19         x_Ca20       
         8.2000  5.952229e-111   1.401067e-93   4.590714e-87   1.080586e-69   2.543541e-52   2.805815e-47   2.599277e-42   1.120724e-37   2.645914e-33   4.048280e-29   2.215561e-25   5.802714e-22   1.033809e-18   8.932905e-16   6.876595e-13   3.976078e-10   2.080936e-07   5.066075e-05   5.722239e-03   1.112162e-01   8.830107e-01
         8.2500  4.865281e-112   1.145215e-94   4.282162e-88   1.007958e-70   2.372584e-53   3.045885e-48   3.264043e-43   1.629595e-38   4.459731e-34   7.897167e-30   5.035281e-26   1.518981e-22   3.148547e-19   3.146114e-16   2.816391e-13   1.896416e-10   1.141200e-07   3.206137e-05   4.127718e-03   9.619396e-02   8.996461e-01
         8.3000  4.047144e-113   9.526380e-96   4.065039e-89   9.568503e-72   2.252285e-54   3.365444e-49   4.172143e-44   2.412015e-39   7.652171e-35   1.568447e-30   1.164743e-26   4.040982e-23   9.726235e-20   1.122043e-16   1.165998e-13   9.130116e-11   6.307110e-08   2.044485e-05   3.002160e-03   8.340213e-02   9.135752e-01
         8.3500  3.420966e-114   8.052449e-97   3.921339e-90   9.230254e-73   2.172666e-55   3.779175e-50   5.420305e-45   3.628864e-40   1.334707e-35   3.167072e-31   2.738521e-27   1.091216e-23   3.044317e-20   4.048652e-17   4.876124e-14   4.434455e-11   3.511479e-08   1.313212e-05   2.200825e-03   7.249280e-02   9.252932e-01
         8.4000  2.933923e-115   6.906024e-98   3.838085e-91   9.034287e-74   2.126538e-56   4.306468e-51   7.146646e-46   5.541328e-41   2.363110e-36   6.492549e-32   6.535542e-28   2.987309e-24   9.644312e-21   1.476609e-17   2.058170e-14   2.171443e-11   1.968460e-08   8.492760e-06   1.625441e-03   6.316694e-02   9.351991e-01
         8.4500  2.549162e-116   6.000352e-99   3.805886e-92   8.958494e-75   2.108697e-57   4.972407e-52   9.548913e-47   8.575824e-42   4.240854e-37   1.349347e-32   1.580982e-28   8.280362e-25   3.088930e-21   5.438152e-18   8.761119e-15   1.071282e-11   1.110455e-08   5.527292e-06   1.208844e-03   5.517173e-02   9.436139e-01
         8.5000  2.240587e-117  5.274012e-100   3.817914e-93   8.986807e-76   2.115362e-58   5.809014e-53   1.291083e-47   1.343195e-42   7.703415e-38   2.839089e-33   3.871368e-29   2.321022e-25   9.991356e-22   2.020436e-18   3.757926e-15   5.321085e-12   6.300294e-09   3.618217e-06   9.047890e-04   4.829547e-02   9.507961e-01
         8.5500  1.989457e-118  4.682889e-101   3.869186e-94   9.107494e-77   2.143770e-59   6.856816e-54   1.764018e-48   2.126220e-43   1.414442e-38   6.039456e-34   9.583527e-30   6.571227e-26   3.260289e-22   7.565387e-19   1.622889e-15   2.659072e-12   3.592922e-09   2.380982e-06   6.811745e-04   4.236192e-02   9.569545e-01
         8.6000  1.782127e-119  4.194864e-102   3.956035e-95   9.311924e-78   2.191890e-60   8.166784e-55   2.432366e-49   3.397166e-44   2.621783e-39   1.297248e-34   2.395335e-30   1.876932e-26   1.072152e-22   2.852381e-19   7.050700e-16   1.335949e-12   2.058278e-09   1.574185e-06   5.155354e-04   3.722478e-02   9.622581e-01
         8.6500  1.608537e-120  3.786259e-103   4.075729e-96   9.593665e-79   2.258207e-61   9.802694e-56   3.380595e-50   5.471794e-45   4.899902e-40   2.810136e-35   6.037711e-31   5.402671e-27   3.549764e-23   1.081906e-19   3.079230e-16   6.743503e-13   1.183795e-09   1.045092e-06   3.920179e-04   3.276267e-02   9.668443e-01
         8.7000  1.461183e-121  3.439409e-104   4.226183e-97   9.947813e-80   2.341569e-62   1.184400e-56   4.730334e-51   8.874538e-46   9.222726e-41   6.132203e-36   1.533062e-31   1.565585e-27   1.182183e-23   4.124893e-20   1.350823e-16   3.417704e-13   6.831566e-10   6.963375e-07   2.993405e-04   2.887485e-02   9.708251e-01
         8.7500  1.334408e-122  3.141000e-105   4.405744e-98   1.037047e-80   2.441056e-63   1.438929e-57   6.656662e-52   1.447767e-46   1.746422e-41   1.346572e-36   3.917211e-32   4.562816e-28   3.956720e-24   1.579555e-20   5.948395e-17   1.738076e-13   3.953684e-10   4.654022e-07   2.294095e-04   2.547752e-02   9.742926e-01
         8.8000  1.223911e-123  2.880907e-106   4.613015e-99   1.085836e-81   2.555897e-64   1.756039e-58   9.411424e-53   2.373332e-47   3.323749e-42   2.972624e-37   1.006251e-32   1.336249e-28   1.329850e-24   6.070677e-21   2.627627e-17   8.864129e-14   2.293509e-10   3.118660e-07   1.763718e-04   2.250085e-02   9.773225e-01
         8.8500  1.126398e-124  2.651375e-107  4.846728e-100   1.140848e-82   2.685389e-65   2.150729e-59   1.335648e-53   3.905975e-48   6.351890e-43   6.591061e-38   2.596346e-33   3.928988e-29   4.485018e-25   2.340047e-21   1.163667e-17   4.531079e-14   1.332935e-10   2.094301e-07   1.359617e-04   1.988644e-02   9.799774e-01
         8.9000  1.039331e-125  2.446432e-108  5.105638e-101   1.201792e-83   2.828841e-66   2.641384e-60   1.901102e-54   6.448393e-49   1.217906e-43   1.466618e-38   6.723476e-34   1.159000e-29   1.516785e-25   9.041213e-22   5.163609e-18   2.320321e-14   7.757740e-11   1.408818e-07   1.050473e-04   1.758526e-02   9.823096e-01
         8.9500  9.607485e-127  2.261460e-109  5.388436e-102   1.268358e-84   2.985529e-67   3.250461e-61   2.711871e-55   1.067082e-49   2.341177e-44   3.272645e-39   1.746142e-34   3.427650e-30   5.140593e-26   3.499421e-22   2.294656e-18   1.189805e-14   4.519628e-11   9.489505e-08   8.131287e-05   1.555597e-02   9.843626e-01
         9.0000  8.891330e-128  2.092888e-110  5.693691e-103   1.340211e-85   3.154659e-68   4.005265e-62   3.874254e-56   1.768779e-50   4.508895e-45   7.318238e-40   4.544962e-35   1.015659e-30   1.744969e-26   1.356155e-22   1.020754e-18   6.106654e-15   2.634813e-11   6.398041e-08   6.303460e-05   1.376359e-02   9.861733e-01
