# CIE ionization fractions for Fe (Z=26)
# Source: CHIANTI v11.0.2 chianti.ioneq (Dere et al. 2009)
# T grid: 101 log-spaced points, 10^4.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_ioneq_tables.py
#
# log_T_K        x_Fe0          x_Fe1          x_Fe2          x_Fe3          x_Fe4          x_Fe5          x_Fe6          x_Fe7          x_Fe8          x_Fe9          x_Fe10         x_Fe11         x_Fe12         x_Fe13         x_Fe14         x_Fe15         x_Fe16         x_Fe17         x_Fe18         x_Fe19         x_Fe20         x_Fe21         x_Fe22         x_Fe23         x_Fe24         x_Fe25         x_Fe26       
         7.2000  5.282336e-101   1.243384e-83   4.897124e-74   1.934292e-65   5.046663e-57   9.268471e-49   1.124789e-40   8.380620e-33   1.330555e-29   1.978043e-22   1.919035e-15   4.593431e-13   1.042528e-10   1.622729e-08   1.350110e-06   5.269844e-05   7.050732e-04   4.952725e-03   2.307684e-02   6.857229e-02   1.588013e-01   2.263064e-01   2.289425e-01   1.616335e-01   1.269008e-01   5.460789e-05   6.521228e-09
         7.2500  1.439907e-102   3.389329e-85   1.463898e-75   6.443261e-67   1.846934e-58   3.796057e-50   5.128582e-42   4.265860e-34   7.963227e-31   1.342251e-23   1.481119e-16   4.234381e-14   1.149916e-11   2.150741e-09   2.123368e-07   9.771563e-06   1.581334e-04   1.400160e-03   8.299347e-03   3.162048e-02   9.493854e-02   1.778091e-01   2.374426e-01   2.227873e-01   2.253101e-01   2.242166e-04   6.413820e-08
         7.3000  3.803126e-104   8.951997e-87   4.228259e-77   2.070873e-68   6.505683e-60   1.492944e-51   2.240136e-43   2.074473e-35   4.540534e-32   8.644466e-25   1.080527e-17   3.676931e-15   1.189892e-12   2.662172e-10   3.108965e-08   1.682980e-06   3.290461e-05   3.643108e-04   2.722467e-03   1.316752e-02   5.068857e-02   1.232391e-01   2.137526e-01   2.618007e-01   3.335204e-01   7.092851e-04   4.486244e-07
         7.3500  1.009195e-105   2.375497e-88   1.224560e-78   6.669349e-70   2.292529e-61   5.865403e-53   9.759760e-45   1.004408e-36   2.571030e-33   5.513294e-26   7.782793e-19   3.142626e-16   1.207408e-13   3.218261e-11   4.433350e-09   2.817253e-07   6.645665e-06   9.133605e-05   8.534669e-04   5.192788e-03   2.537197e-02   7.919172e-02   1.757885e-01   2.764753e-01   4.351822e-01   1.843356e-03   2.400424e-06
         7.4000  2.778343e-107   6.539809e-90   3.671261e-80   2.221358e-71   8.339644e-63   2.374860e-54   4.374734e-46   4.993479e-38   1.491310e-34   3.591746e-27   5.708581e-20   2.727662e-17   1.240064e-14   3.923361e-12   6.359603e-10   4.735265e-08   1.345669e-06   2.280552e-05   2.644688e-04   2.007555e-03   1.233634e-02   4.893280e-02   1.371550e-01   2.729150e-01   5.222158e-01   4.138533e-03   1.041108e-05
         7.4500  8.045418e-109   1.893773e-91   1.155628e-81   7.763442e-73   3.178801e-64   1.006274e-55   2.049505e-47   2.590724e-39   9.007591e-36   2.430962e-28   4.339277e-21   2.447442e-18   1.312681e-15   4.913503e-13   9.351451e-11   8.144806e-09   2.783818e-07   5.782415e-06   8.265125e-05   7.768626e-04   5.953972e-03   2.973731e-02   1.039676e-01   2.582628e-01   5.928587e-01   8.315928e-03   3.818240e-05
         7.5000  2.471557e-110   5.817680e-93   3.851363e-83   2.870140e-74   1.279653e-65   4.496574e-57   1.011125e-48   1.413099e-40   5.708472e-37   1.722228e-29   3.443861e-22   2.287808e-19   1.443769e-16   6.374825e-14   1.421803e-11   1.446328e-09   5.935099e-08   1.502691e-06   2.630799e-05   3.040849e-04   2.884731e-03   1.798973e-02   7.758789e-02   2.377627e-01   6.480032e-01   1.531773e-02   1.220200e-04
         7.5500  8.031914e-112   1.890594e-94   1.355704e-84   1.120175e-75   5.431797e-67   2.116584e-58   5.249455e-50   8.101335e-42   3.795590e-38   1.277789e-30   2.856765e-23   2.230911e-20   1.652553e-17   8.584675e-15   2.239991e-12   2.657685e-10   1.306961e-08   4.013328e-07   8.556747e-06   1.208654e-04   1.409488e-03   1.089093e-02   5.736853e-02   2.146163e-01   6.889555e-01   2.628224e-02   3.471506e-04
         7.6000  2.752159e-113   6.478177e-96   5.024184e-86   4.600255e-77   2.423294e-68   1.046110e-59   2.858847e-51   4.866429e-43   2.639967e-39   9.900296e-32   2.470187e-24   2.263732e-21   1.964142e-18   1.197639e-15   3.650545e-13   5.045590e-11   2.967825e-09   1.100299e-07   2.842029e-06   4.877805e-05   6.948722e-04   6.606027e-03   4.212172e-02   1.906195e-01   7.165518e-01   4.246122e-02   8.930847e-04
         7.6500  9.875486e-115   2.324544e-97   1.947334e-87   1.975069e-78   1.129179e-69   5.396132e-61   1.623700e-52   3.045847e-44   1.910388e-40   7.969540e-33   2.215768e-25   2.379309e-22   2.413570e-19   1.723853e-16   6.130287e-14   9.859559e-12   6.923179e-10   3.086224e-08   9.611463e-07   1.994013e-05   3.450256e-04   4.009872e-03   3.070382e-02   1.667613e-01   7.309976e-01   6.505998e-02   2.101560e-03
         7.7000  3.688366e-116   8.681870e-99   7.846051e-89   8.810838e-80   5.461798e-71   2.887129e-62   9.558014e-54   1.974060e-45   1.429636e-41   6.625486e-34   2.049716e-26   2.575595e-23   3.049519e-20   2.546649e-17   1.055386e-14   1.973285e-12   1.650860e-10   8.816068e-09   3.296108e-07   8.226774e-06   1.720076e-04   2.429548e-03   2.218264e-02   1.436191e-01   7.320359e-01   9.499013e-02   4.562120e-03
         7.7500  1.419098e-117  3.340347e-100   3.254002e-90   4.045615e-81   2.717819e-72   1.588629e-63   5.784562e-55   1.314825e-46   1.098177e-42   5.649285e-35   1.942963e-27   2.853685e-24   3.938013e-21   3.839012e-18   1.852260e-15   4.022661e-13   4.001870e-11   2.551674e-09   1.140808e-07   3.410908e-06   8.577228e-05   1.464548e-03   1.584543e-02   1.215870e-01   7.192706e-01   1.325488e-01   9.194360e-03
         7.8000  5.592090e-119  1.316296e-101   1.380962e-91   1.900450e-82   1.382737e-73   8.933544e-65   3.576334e-56   8.941537e-48   8.604005e-44   4.908815e-36   1.875148e-28   3.215893e-25   5.165876e-22   5.870662e-19   3.294947e-16   8.305590e-14   9.806667e-12   7.443644e-10   3.965462e-08   1.414812e-06   4.260848e-05   8.752262e-04   1.115950e-02   1.009905e-01   6.925661e-01   1.770795e-01   1.728502e-02
         7.8500  2.242485e-120  5.278480e-103   5.958868e-93   9.074785e-84   7.146556e-75   5.101214e-66   2.244265e-57   6.168837e-49   6.832409e-45   4.319714e-37   1.831147e-29   3.663880e-26   6.843571e-23   9.055310e-20   5.907938e-17   1.727388e-14   2.416230e-12   2.177441e-10   1.377807e-08   5.845540e-07   2.100320e-05   5.167271e-04   7.727012e-03   8.212964e-02   6.524587e-01   2.267230e-01   3.042335e-02
         7.9000  9.083758e-122  2.138183e-104   2.595657e-94   4.373996e-85   3.726770e-76   2.938316e-67   1.420339e-58   4.290874e-50   5.465693e-46   3.827275e-38   1.799287e-30   4.197127e-27   9.107258e-24   1.401637e-20   1.062381e-17   3.601043e-15   5.956625e-13   6.358010e-11   4.764874e-09   2.396383e-07   1.023747e-05   3.004587e-04   5.247144e-03   6.527531e-02   6.004803e-01   2.783977e-01   5.028855e-02
         7.9500  3.697882e-123  8.704270e-106   1.135604e-95   2.117271e-86   1.950988e-77   1.698708e-68   9.020379e-60   2.994269e-51   4.383396e-47   3.397890e-39   1.770643e-31   4.812240e-28   1.212083e-24   2.167822e-21   1.907942e-18   7.493865e-16   1.463402e-13   1.846218e-11   1.634508e-09   9.717176e-08   4.920623e-06   1.716572e-04   3.488030e-03   5.063768e-02   5.392757e-01   3.281269e-01   7.829503e-02
         8.0000  1.510758e-124  3.556102e-107   4.981835e-97   1.027254e-87   1.023021e-78   9.831713e-70   5.732455e-61   2.089700e-52   3.513637e-48   3.012940e-40   1.738944e-32   5.503521e-29   1.607999e-25   3.339616e-22   3.411602e-19   1.552118e-16   3.572486e-14   5.317171e-12   5.548370e-10   3.889354e-08   2.328159e-06   9.622661e-05   2.267718e-03   3.832563e-02   4.724146e-01   3.717084e-01   1.151851e-01
         8.0500  6.131172e-126  1.443187e-108   2.171319e-98   4.954373e-89   5.334043e-80   5.660967e-71   3.625996e-62   1.452257e-53   2.803105e-49   2.659694e-41   1.700619e-33   6.264902e-30   2.122168e-26   5.114930e-23   6.062911e-20   3.194015e-17   8.651992e-15   1.516725e-12   1.861620e-10   1.535303e-08   1.083748e-06   5.291618e-05   1.442222e-03   2.831764e-02   4.039075e-01   4.055530e-01   1.607256e-01
         8.1000  2.489080e-127  5.858928e-110  9.458947e-100   2.387126e-90   2.776524e-81   3.252349e-72   2.287397e-63   1.005987e-54   2.227999e-50   2.337577e-42   1.654657e-34   7.092762e-31   2.784233e-27   7.783830e-24   1.070299e-20   6.527428e-18   2.077998e-15   4.284456e-13   6.174481e-11   5.979130e-09   4.966348e-07   2.857240e-05   8.984033e-04   2.045933e-02   3.375666e-01   4.273954e-01   2.136511e-01
         8.1500  1.003247e-128  2.361495e-111  4.091631e-101   1.142597e-91   1.436119e-82   1.857519e-73   1.435099e-64   6.933387e-56   1.761285e-51   2.043925e-43   1.602091e-35   7.988664e-32   3.632735e-28   1.177529e-24   1.877903e-21   1.325587e-18   4.953040e-16   1.199616e-13   2.026669e-11   2.300383e-09   2.244097e-07   1.517742e-05   5.493797e-04   1.449066e-02   2.764345e-01   4.366182e-01   2.718919e-01
         8.2000  4.019339e-130  9.460931e-113  1.759480e-102   5.439030e-93   7.389084e-84   1.055729e-74   8.963712e-66   4.759176e-57   1.386244e-52   1.779845e-44   1.545245e-36   8.961282e-33   4.719321e-29   1.773084e-25   3.279173e-22   2.678787e-19   1.173398e-16   3.334790e-14   6.595483e-12   8.761577e-10   1.002180e-07   7.951724e-06   3.307316e-04   1.009251e-02   2.224635e-01   4.341163e-01   3.329889e-01
         8.2500  1.613693e-131  3.798395e-114  7.576846e-104   2.591602e-94   3.803159e-85   5.999705e-76   5.595850e-67   3.263560e-58   1.089710e-53   1.547121e-45   1.486922e-37   1.002715e-33   6.114330e-30   2.661996e-26   5.708771e-23   5.396548e-20   2.768186e-17   9.222975e-15   2.132879e-12   3.311646e-10   4.435079e-08   4.120931e-06   1.966279e-04   6.935608e-03   1.764975e-01   4.218336e-01   3.945325e-01
         8.3000  6.484146e-133  1.526272e-115  3.264484e-105   1.235340e-95   1.957755e-86   3.409753e-77   3.493220e-68   2.237630e-59   8.563043e-55   1.344116e-46   1.429771e-38   1.121048e-34   7.914044e-31   3.992029e-27   9.926948e-24   1.085846e-20   6.516175e-18   2.543200e-15   6.869794e-13   1.245272e-10   1.950171e-08   2.118660e-06   1.158070e-04   4.718249e-03   1.384786e-01   4.021973e-01   4.544878e-01
         8.3500  2.602228e-134  6.125261e-117  1.404932e-106   5.883754e-97   1.007172e-87   1.937286e-78   2.180819e-69   1.534849e-60   6.730632e-56   1.168373e-47   1.375918e-39   1.254266e-35   1.025020e-31   5.989915e-28   1.727164e-24   2.186055e-21   1.533371e-18   7.005841e-16   2.208546e-13   4.669182e-11   8.541496e-09   1.083484e-06   6.776252e-05   3.187165e-03   1.077507e-01   3.776392e-01   5.113541e-01
         8.4000  1.047194e-135  2.464940e-118  6.061696e-108   2.809318e-98   5.193483e-89   1.103238e-79   1.364651e-70   1.055233e-61   5.301953e-57   1.017781e-48   1.326838e-40   1.406183e-36   1.330274e-32   9.005400e-29   3.011107e-25   4.410010e-22   3.612806e-19   1.931277e-16   7.099817e-14   1.749159e-11   3.734306e-09   5.524390e-07   3.949001e-05   2.143360e-03   8.334941e-02   3.502891e-01   5.641781e-01
         8.4500  4.218666e-137  9.930118e-120  2.618501e-109   1.343328e-99   2.682382e-90   6.294825e-81   8.558640e-72   7.273565e-63   4.186931e-58   8.890499e-50   1.283389e-41   1.581286e-37   1.731703e-33   1.358038e-29   5.265969e-26   8.924857e-23   8.533391e-20   5.334734e-17   2.285585e-14   6.557197e-12   1.632494e-09   2.813663e-07   2.296761e-05   1.438117e-03   6.422248e-02   3.218391e-01   6.124771e-01
         8.5000  1.706913e-138  4.017821e-121  1.135826e-110  6.449554e-101   1.390838e-91   3.605603e-82   5.388429e-73   5.032810e-64   3.318921e-59   7.795008e-51   1.245924e-42   1.784782e-38   2.262752e-34   2.055765e-30   9.245446e-27   1.813409e-23   2.022386e-20   1.478051e-17   7.376128e-15   2.462806e-12   7.145584e-10   1.433608e-07   1.335291e-05   9.643824e-04   4.936738e-02   2.935289e-01   6.561258e-01
         8.5500  6.931913e-140  1.631670e-122  4.944766e-112  3.107900e-102   7.237735e-93   2.072905e-83   3.405429e-74   3.495970e-65   2.641079e-60   6.861553e-52   1.214423e-43   2.022693e-39   2.968997e-35   3.125233e-31   1.630346e-27   3.701159e-24   4.811951e-21   4.110152e-18   2.388172e-15   9.275473e-13   3.134651e-10   7.315443e-08   7.769583e-06   6.471896e-04   3.790152e-02   2.662003e-01   6.952431e-01
         8.6000  2.820846e-141  6.639855e-124  2.157402e-113  1.501283e-103   3.776267e-94   1.195211e-84   2.159153e-75   2.437036e-66   2.109129e-61   6.063094e-53   1.188616e-44   2.301979e-40   3.912563e-36   4.772247e-32   2.888197e-28   7.589774e-25   1.149809e-21   1.147576e-18   7.760855e-16   3.504913e-13   1.379089e-10   3.741473e-08   4.528612e-06   4.350707e-04   2.908617e-02   2.403767e-01   7.300975e-01
         8.6500  1.151853e-142  2.711292e-125  9.444880e-115  7.277135e-105   1.977062e-95   6.915989e-86   1.374024e-76   1.705329e-67   1.690777e-62   5.378684e-54   1.168074e-45   2.630700e-41   5.178151e-37   7.319645e-33   5.140097e-29   1.563792e-25   2.759417e-22   3.217552e-19   2.531974e-16   1.329195e-13   6.087259e-11   1.918934e-08   2.645695e-06   2.931750e-04   2.232342e-02   2.163446e-01   7.610361e-01
         8.7000  4.720337e-144  1.111098e-126  4.149446e-116  3.539853e-106   1.038673e-96   4.015951e-87   8.775274e-78   1.197678e-68   1.360419e-63   4.789486e-55   1.152279e-46   3.018196e-42   6.881237e-38   1.127485e-33   9.188543e-30   3.236892e-26   6.650620e-23   9.059010e-20   8.293423e-17   5.059672e-14   2.696277e-11   9.872387e-09   1.549834e-06   1.981176e-04   1.714023e-02   1.942241e-01   7.884360e-01
         8.7500  1.937869e-145  4.561459e-128  1.826462e-117  1.725490e-107   5.468816e-98   2.337653e-88   5.619442e-79   8.436185e-70   1.097888e-64   4.278660e-56   1.140665e-47   3.475281e-43   9.179201e-39   1.743661e-34   1.649433e-30   6.729199e-27   1.609429e-23   2.560819e-20   2.727040e-17   1.933143e-14   1.198500e-11   5.095480e-09   9.105152e-07   1.342942e-04   1.316799e-02   1.740237e-01   8.126731e-01
         8.8000  7.979199e-147  1.878186e-129  8.062729e-119  8.434872e-109   2.887454e-99   1.364561e-89   3.608841e-80   5.959567e-71   8.886612e-66   3.833907e-57   1.132649e-48   4.014458e-44   1.228639e-39   2.706358e-35   2.972220e-31   1.404543e-27   3.909479e-24   7.266251e-21   9.000056e-18   7.412282e-15   5.345740e-12   2.638444e-09   5.365022e-07   9.132188e-05   1.012235e-02   1.556821e-01   8.341037e-01
         8.8500  3.295007e-148  7.755960e-131  3.569137e-120  4.134458e-110  1.528472e-100   7.985776e-91   2.323543e-81   4.220743e-72   7.212001e-67   3.444421e-58   1.127648e-49   4.650136e-45   1.649443e-40   4.214041e-36   5.374118e-32   2.942174e-28   9.529025e-25   2.068883e-21   2.980407e-18   2.851597e-15   2.392212e-12   1.370461e-09   3.170426e-07   6.229777e-05   7.785296e-03   1.390970e-01   8.530551e-01
         8.9000  1.361856e-149  3.205608e-132  1.581452e-121  2.028700e-111  8.100116e-102   4.679571e-92   1.498229e-82   2.994252e-73   5.863276e-68   3.100558e-59   1.125085e-50   5.398857e-46   2.219952e-41   6.579713e-37   9.745858e-33   6.182626e-29   2.329637e-25   5.908767e-22   9.900131e-19   1.100399e-15   1.073772e-12   7.139459e-10   1.878755e-07   4.262942e-05   5.990285e-03   1.241449e-01   8.698220e-01
         8.9500  5.628962e-151  1.324975e-133  7.008496e-123  9.957661e-113  4.294532e-103   2.743952e-93   9.669050e-84   2.126489e-74   4.772473e-69   2.795010e-60   1.124397e-51   6.279518e-47   2.993900e-42   1.029692e-37   1.771817e-33   1.302718e-29   5.710261e-26   1.692084e-22   3.297503e-19   4.257926e-16   4.833068e-13   3.729457e-10   1.116217e-07   2.925614e-05   4.610283e-03   1.106943e-01   8.846661e-01
         9.0000  2.319620e-152  5.460045e-135  3.097991e-124  4.877388e-114  2.273120e-104   1.607156e-94   6.236426e-85   1.510152e-75   3.884860e-70   2.521141e-61   1.125035e-52   7.313587e-48   4.044007e-43   1.614342e-38   3.227756e-34   2.751060e-30   1.402700e-26   4.856624e-23   1.100891e-19   1.651513e-16   2.180711e-13   1.952956e-10   6.647435e-08   2.013292e-05   3.548415e-03   9.861385e-02   8.978175e-01
