# CIE ionization fractions for Fe (Z=26)
# Source: CHIANTI v11.0.2 chianti.ioneq (Dere et al. 2009)
# T grid: 101 log-spaced points, 10^4.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_ioneq_tables.py
#
# log_T_K        x_Fe0          x_Fe1          x_Fe2          x_Fe3          x_Fe4          x_Fe5          x_Fe6          x_Fe7          x_Fe8          x_Fe9          x_Fe10         x_Fe11         x_Fe12         x_Fe13         x_Fe14         x_Fe15         x_Fe16         x_Fe17         x_Fe18         x_Fe19         x_Fe20         x_Fe21         x_Fe22         x_Fe23         x_Fe24         x_Fe25         x_Fe26       
         7.9000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.178000e-19   1.121000e-16   4.275000e-14   5.419000e-12   3.676000e-10   2.124000e-08   1.086000e-06   4.047000e-05   1.364000e-03   2.977000e-02   4.509000e-01   3.911000e-01   1.268000e-01
         7.9500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.465000e-20   2.070000e-17   9.201000e-15   1.391000e-12   1.116000e-10   7.652000e-09   4.653000e-07   2.066000e-05   8.229000e-04   2.113000e-02   3.693000e-01   4.247000e-01   1.841000e-01
         8.0000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.794000e-18   1.964000e-15   3.531000e-13   3.339000e-11   2.710000e-09   1.952000e-07   1.029000e-05   4.829000e-04   1.455000e-02   2.932000e-01   4.407000e-01   2.510000e-01
         8.0500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.925000e-19   4.169000e-16   8.884000e-14   9.885000e-12   9.462000e-10   8.048000e-08   5.021000e-06   2.767000e-04   9.757000e-03   2.267000e-01   4.393000e-01   3.240000e-01
         8.1000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.263000e-19   8.827000e-17   2.224000e-14   2.904000e-12   3.270000e-10   3.275000e-08   2.409000e-06   1.556000e-04   6.405000e-03   1.714000e-01   4.234000e-01   3.986000e-01
         8.1500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.308000e-20   1.872000e-17   5.560000e-15   8.506000e-13   1.123000e-10   1.321000e-08   1.143000e-06   8.625000e-05   4.138000e-03   1.276000e-01   3.971000e-01   4.711000e-01
         8.2000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.989000e-18   1.394000e-15   2.493000e-13   3.854000e-11   5.308000e-09   5.388000e-07   4.740000e-05   2.645000e-03   9.387000e-02   3.645000e-01   5.389000e-01
         8.2500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   8.574000e-19   3.518000e-16   7.341000e-14   1.325000e-11   2.133000e-09   2.534000e-07   2.593000e-05   1.681000e-03   6.861000e-02   3.293000e-01   6.003000e-01
         8.3000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.863000e-19   8.956000e-17   2.177000e-14   4.582000e-12   8.597000e-10   1.192000e-07   1.418000e-05   1.065000e-03   5.001000e-02   2.941000e-01   6.548000e-01
         8.3500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.103000e-20   2.306000e-17   6.521000e-15   1.596000e-12   3.486000e-10   5.633000e-08   7.766000e-06   6.758000e-04   3.645000e-02   2.606000e-01   7.022000e-01
         8.4000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.016000e-18   1.975000e-15   5.616000e-13   1.424000e-10   2.676000e-08   4.272000e-06   4.299000e-04   2.662000e-02   2.298000e-01   7.432000e-01
         8.4500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.591000e-18   6.060000e-16   1.997000e-13   5.873000e-11   1.281000e-08   2.364000e-06   2.747000e-04   1.951000e-02   2.019000e-01   7.783000e-01
         8.5000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.270000e-19   1.884000e-16   7.185000e-14   2.445000e-11   6.180000e-09   1.317000e-06   1.765000e-04   1.437000e-02   1.771000e-01   8.083000e-01
         8.5500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.163000e-19   5.933000e-17   2.615000e-14   1.029000e-11   3.007000e-09   7.387000e-07   1.141000e-04   1.064000e-02   1.553000e-01   8.340000e-01
         8.6000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.211000e-20   1.893000e-17   9.631000e-15   4.372000e-12   1.476000e-09   4.175000e-07   7.417000e-05   7.917000e-03   1.362000e-01   8.558000e-01
         8.6500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.121000e-18   3.588000e-15   1.877000e-12   7.305000e-10   2.377000e-07   4.854000e-05   5.923000e-03   1.195000e-01   8.745000e-01
         8.7000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.003000e-18   1.351000e-15   8.134000e-13   3.646000e-10   1.363000e-07   3.196000e-05   4.455000e-03   1.050000e-01   8.906000e-01
         8.7500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.636000e-19   5.145000e-16   3.559000e-13   1.834000e-10   7.868000e-08   2.116000e-05   3.367000e-03   9.229000e-02   9.043000e-01
         8.8000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.223000e-19   1.978000e-16   1.571000e-13   9.300000e-11   4.573000e-08   1.409000e-05   2.557000e-03   8.124000e-02   9.162000e-01
         8.8500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   7.525000e-20   7.681000e-17   6.992000e-14   4.748000e-11   2.673000e-08   9.433000e-06   1.950000e-03   7.161000e-02   9.264000e-01
         8.9000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.573000e-20   3.008000e-17   3.136000e-14   2.440000e-11   1.572000e-08   6.344000e-06   1.493000e-03   6.319000e-02   9.353000e-01
         8.9500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.187000e-17   1.416000e-14   1.262000e-11   9.290000e-09   4.285000e-06   1.148000e-03   5.582000e-02   9.430000e-01
         9.0000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.721000e-18   6.438000e-15   6.558000e-12   5.515000e-09   2.905000e-06   8.847000e-04   4.936000e-02   9.498000e-01
