  201903042
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.87000e-06  2.06000e+00  9.93000e+00 -3.89000e+00  6.00000e+03  1.00000e+05  1.09900e+01
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+03  1.00000e+07 -4.08100e+01
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.26000e+00  9.60000e-01  3.02000e+00 -6.50000e-01  1.00000e+03  3.00000e+04  3.02000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  2.00000e+03  5.00000e+04 -1.08830e+02
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  2.00000e+03  5.00000e+04 -4.61000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  2.00000e+03  5.00000e+04 -1.40260e+02
  5.17000e+00  8.20000e-01 -6.90000e-01 -1.12000e+00  2.00000e+03  5.00000e+04  1.05900e+01
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  2.00000e-02  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+03  1.00000e+09  2.46000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  2.00000e+03  5.00000e+04 -2.43300e+01
  2.74000e+00  9.30000e-01 -6.10000e-01 -1.13000e+00  2.00000e+03  5.00000e+04  1.10000e+01
  4.88000e-07  3.25000e+00 -1.12000e+00 -2.10000e-01  5.50000e+03  1.00000e+05 -2.34000e+00
  1.67000e-04  2.79000e+00  3.04720e+02 -4.07000e+00  5.00000e+03  5.00000e+04  4.01000e+00
  3.25000e+00  2.10000e-01  1.90000e-01 -3.29000e+00  1.00000e+03  1.00000e+05  5.73000e+00
  3.32460e+02 -1.10000e-01 -9.95000e-01 -1.58000e-03  1.00000e+01  1.00000e+05  1.13000e+01
  1.01000e-03 -2.90000e-01 -9.20000e-01 -8.38000e+00  1.00000e+02  5.00000e+04  9.40000e-01
  3.05000e-01  6.00000e-01  2.65000e+00 -9.30000e-01  1.00000e+03  1.00000e+05  4.56000e+00
  4.54000e+00  5.70000e-01 -6.50000e-01 -8.90000e-01  1.00000e+01  1.00000e+05  6.40000e+00
  2.95000e+00  5.50000e-01 -3.90000e-01 -1.07000e+00  1.00000e+03  1.00000e+06  1.10000e+01
  1.04000e+00  3.15000e-02 -6.10000e-01 -9.73000e+00  1.00000e+01  1.00000e+04  2.00000e-02
  1.04000e+00  2.70000e-01  2.02000e+00 -5.92000e+00  1.00000e+02  1.00000e+05  6.65000e+00
  3.98000e+00  2.60000e-01  5.60000e-01 -2.62000e+00  1.00000e+03  5.00000e+04  5.00000e+00
  2.52000e-01  6.30000e-01  2.08000e+00 -4.16000e+00  1.00000e+03  3.00000e+04  8.47000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  2.00000e+03  5.00000e+04 -2.13700e+01
  9.86000e+00  2.90000e-01 -2.10000e-01 -1.15000e+00  2.00000e+03  5.00000e+04  5.60000e+00
  7.15000e-01  1.21000e+00 -7.00000e-01 -8.50000e-01  2.00000e+03  5.00000e+04  1.18000e+01
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  5.00000e+03  5.00000e+04 -2.73600e+01
  1.47300e+01  4.52000e-02 -8.40000e-01 -3.10000e-01  5.00000e+03  5.00000e+04  5.82000e+00
  6.47000e+00  5.40000e-01  3.59000e+00 -5.22000e+00  1.00000e+03  3.00000e+04  8.60000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  2.00000e+03  5.00000e+04 -3.36800e+01
  1.33000e+00  1.15000e+00  1.20000e+00 -3.20000e-01  2.00000e+03  5.00000e+04  6.25000e+00
  1.01000e-01  1.34000e+00  1.00500e+01 -6.41000e+00  2.00000e+03  5.00000e+04  1.10000e+01
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  8.58000e-05  2.49000e-03  2.93000e-02 -4.33000e+00  1.00000e+03  3.00000e+04  1.44000e+00
  6.49000e+00  5.30000e-01  2.82000e+00 -7.63000e+00  1.00000e+03  3.00000e+04  5.73000e+00
  6.36000e+00  5.50000e-01  3.86000e+00 -5.19000e+00  1.00000e+03  3.00000e+04  8.60000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+03  3.00000e+04 -5.23000e+00
  7.11000e-05  4.12000e+00  1.72000e+04 -2.22400e+01  1.00000e+03  3.00000e+04  8.17000e+00
  7.52000e-01  7.70000e-01  6.24000e+00 -5.67000e+00  1.00000e+03  3.00000e+04  8.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  6.77000e+00  7.36000e-02 -4.30000e-01 -1.10000e-01  5.00000e+02  1.00000e+05  2.72000e+00
  4.90000e-01 -8.74000e-02 -3.60000e-01 -7.90000e-01  1.00000e+03  3.00000e+04  4.23000e+00
  7.58000e+00  3.70000e-01  1.06000e+00 -4.09000e+00  1.00000e+03  5.00000e+04  7.49000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.74000e-04  3.84000e+00  3.60600e+01 -9.70000e-01  1.00000e+03  3.00000e+04  3.45000e+00
  9.46000e-02 -5.58000e-02  7.70000e-01 -6.43000e+00  1.00000e+03  3.00000e+04  7.29000e+00
  5.37000e+00  4.70000e-01  2.21000e+00 -8.52000e+00  1.00000e+03  3.00000e+04  9.71000e+00
  3.82000e-07  1.11000e+01  2.57000e+04 -8.22000e+00  1.00000e+03  1.00000e+04 -3.24000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+03  3.00000e+04 -9.73000e+00
  2.29000e+00  4.02000e-02  1.59000e+00 -6.06000e+00  1.00000e+03  3.00000e+04  5.73000e+00
  6.44000e+00  1.30000e-01  2.69000e+00 -5.69000e+00  1.00000e+03  3.00000e+04  8.60000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+03  3.00000e+04 -1.02100e+01
  1.88000e+00  3.20000e-01  1.77000e+00 -5.70000e+00  1.00000e+03  3.00000e+04  8.00000e+00
  7.27000e+00  2.90000e-01  1.04000e+00 -1.01400e+01  1.00000e+03  3.00000e+04  9.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+03  3.00000e+04 -1.40300e+01
  4.57000e+00  2.70000e-01 -1.80000e-01 -1.57000e+00  1.00000e+03  3.00000e+04  5.73000e+00
  6.37000e+00  8.50000e-01  1.02100e+01 -6.22000e+00  1.00000e+03  3.00000e+04  8.60000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+03  3.00000e+04 -1.80200e+01
  4.76000e+00  4.40000e-01 -5.60000e-01 -8.80000e-01  1.00000e+03  3.00000e+04  6.00000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+03  3.00000e+04 -4.73000e+01
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+01  1.00000e+09  0.00000e+00
  3.17000e-02  2.12000e+00  1.20600e+01 -4.00000e-01  1.00000e+03  3.00000e+04  6.60000e+00
  2.68000e+00  6.90000e-01 -6.80000e-01 -4.47000e+00  1.00000e+03  3.00000e+04  9.90000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+01  1.00000e+09  0.00000e+00
  7.22000e-03  2.34000e+00  4.11500e+02 -1.32400e+01  1.00000e+03  3.00000e+04  3.50000e+00
  1.20000e-01  1.48000e+00  4.00000e+00 -9.33000e+00  1.00000e+03  3.00000e+04  1.06100e+01
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+01  1.00000e+09  0.00000e+00
  6.34000e-01  6.87000e-03  1.80000e-01 -8.04000e+00  1.00000e+03  3.00000e+04  4.30000e+00
  4.37000e-03  1.25000e+00  4.00200e+01 -8.05000e+00  1.00000e+03  3.00000e+04  5.30000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+03  3.00000e+04 -1.05000e+00
  5.12000e+00 -2.18000e-02 -2.40000e-01 -8.30000e-01  1.00000e+03  3.00000e+04  4.70000e+00
  1.96000e-01 -8.53000e-03  2.80000e-01 -6.46000e+00  1.00000e+03  3.00000e+04  6.20000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  5.27000e-01  6.10000e-01 -8.90000e-01 -3.56000e+00  1.00000e+03  3.00000e+04  2.89000e+00
  1.09000e+01  2.40000e-01  2.60000e-01 -1.19400e+01  1.00000e+03  3.00000e+04  5.40000e+00
  1.18000e+00  2.00000e-01  7.70000e-01 -7.09000e+00  1.00000e+03  3.00000e+04  6.60000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.65000e-01  6.80000e-03  6.44000e-02 -9.70000e+00  1.00000e+03  3.00000e+04  2.04000e+00
  1.42000e+01  3.40000e-01 -4.10000e-01 -1.19000e+00  1.00000e+03  3.00000e+04  6.00000e+00
  4.43000e-01  9.10000e-01  1.07600e+01 -7.49000e+00  1.00000e+03  3.00000e+04  7.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.26000e+00  7.72000e-02 -4.10000e-01 -7.31000e+00  1.00000e+03  1.00000e+05  2.56000e+00
  3.42000e+00  5.10000e-01 -2.06000e+00 -8.99000e+00  1.00000e+03  1.00000e+05  6.30000e+00
  1.46000e+01  3.57000e-02 -9.20000e-01 -3.70000e-01  1.00000e+03  3.00000e+04  1.00000e+01
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  5.30000e+00  2.40000e-01 -9.10000e-01 -4.70000e-01  1.00000e+03  3.00000e+04  2.90000e+00
  3.26000e+00  8.70000e-01  2.85000e+00 -9.23000e+00  1.00000e+03  3.00000e+04  6.00000e+00
  1.03000e+00  5.80000e-01 -8.90000e-01 -6.60000e-01  1.00000e+03  3.00000e+04  1.05100e+01
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.05000e+00  1.28000e+00  6.54000e+00 -1.81000e+00  1.00000e+03  1.00000e+05  3.00000e+00
  9.73000e+00  3.50000e-01  9.00000e-01 -5.33000e+00  1.00000e+03  3.00000e+04  5.20000e+00
  6.14000e+00  2.50000e-01 -9.10000e-01 -4.20000e-01  1.00000e+03  3.00000e+04  1.00000e+01
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.47000e-03  3.51000e+00  2.39100e+01 -9.30000e-01  1.00000e+03  3.00000e+04  3.44000e+00
  9.26000e+00  3.70000e-01  4.00000e-01 -1.07300e+01  1.00000e+03  3.00000e+04  5.60000e+00
  1.15900e+01  2.00000e-01  8.00000e-01 -6.62000e+00  1.00000e+03  3.00000e+04  9.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.00000e-05  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+03  3.00000e+04 -4.37000e+00
  6.96000e-04  4.24000e+00  2.60600e+01 -1.24000e+00  1.00000e+03  3.00000e+04  7.80000e+00
  1.33000e-02  1.56000e+00 -9.20000e-01 -1.20000e+00  1.00000e+03  3.00000e+04  1.17300e+01
