 20061204
23 27        76         0  1.13e-08     0.518      0.09
23 28       103         0  1.13e-08     0.518      0.09
23 29       136         0  1.13e-08     0.518      0.09
24 24       7.4         1  8.56e-08     0.132      0.26
24 25      16.2         1  2.21e-08     0.033      0.45
24 26      33.5         1  3.06e-08     0.201      0.22
24 27      54.9         1  1.48e-08     0.216      0.21
24 28      79.9         1  1.48e-08     0.216      0.21
24 29       108         1  1.48e-08     0.216      0.21
25 25       7.9         0  2.52e-07     0.701      0.25
25 26      17.1         1  5.65e-08     0.194      0.23
25 27      35.3         1  1.89e-08      0.22      0.21
25 28      57.4         1  1.89e-08      0.22      0.21
25 29      82.6         1  1.89e-08      0.22      0.21
26 26       7.9         1  8.89e-08     0.127      0.24
26 27      18.2         0  8.42e-08     0.619      0.16
26 28      36.8         0  8.42e-08     0.619      0.16
26 29      59.4         0  8.42e-08     0.619      0.16
27 27       7.6         0  1.65e-07     0.452      0.28
27 28      20.3         0  8.42e-08     0.619      0.16
27 29      39.7         0  8.42e-08     0.619      0.16
28 28       7.7         0  1.65e-07     0.452      0.28
28 29        18         0  8.42e-08     0.619      0.16
29 29       9.4         0  1.65e-07     0.452      0.28
-1 -1

###########################
#Note: 1st column is number of electrons. 2nd column is atomic number. Both are on C scale starting at zero.
#Note: 0 0 is atomic H.
###########################
