# CIE bound-bound cooling efficiency for Ca (Z=20)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Ca0          L_Ca1          L_Ca2          L_Ca3          L_Ca4          L_Ca5          L_Ca6          L_Ca7          L_Ca8          L_Ca9          L_Ca10         L_Ca11         L_Ca12         L_Ca13         L_Ca14         L_Ca15         L_Ca16         L_Ca17         L_Ca18         L_Ca19         L_Ca20       
         6.6500   0.000000e+00   3.356018e-24   1.354279e-23   3.290626e-23   6.023958e-23   9.673263e-23   1.438546e-22   1.997142e-22   2.654425e-22   3.444300e-22   4.289349e-22   5.045416e-22   5.936794e-22   6.888014e-22   7.877773e-22   8.946147e-22   1.007401e-21   1.122372e-21   1.248924e-21   1.209732e-21   1.334775e-21
         6.7000   0.000000e+00   3.554875e-24   1.431064e-23   3.449040e-23   6.300251e-23   1.010281e-22   1.501421e-22   2.085035e-22   2.773670e-22   3.609506e-22   4.503701e-22   5.405760e-22   6.367140e-22   7.392420e-22   8.458992e-22   9.608187e-22   1.082028e-21   1.205460e-21   1.341262e-21   1.291592e-21   1.424725e-21
         6.7500   0.000000e+00   3.765514e-24   1.512647e-23   3.618444e-23   6.594830e-23   1.055829e-22   1.567282e-22   2.176208e-22   2.896127e-22   3.776667e-22   4.719630e-22   5.783493e-22   6.821097e-22   7.927309e-22   9.078585e-22   1.031618e-21   1.162042e-21   1.294757e-21   1.440614e-21   1.379648e-21   1.521449e-21
         6.8000   0.000000e+00   3.988635e-24   1.599299e-23   3.799604e-23   6.909573e-23   1.104273e-22   1.636703e-22   2.271470e-22   3.022891e-22   3.946884e-22   4.938128e-22   6.176468e-22   7.296642e-22   8.491076e-22   9.735715e-22   1.107017e-21   1.247524e-21   1.390486e-21   1.547277e-21   1.474429e-21   1.625524e-21
         6.8500   0.000000e+00   4.224976e-24   1.691304e-23   3.993296e-23   7.246131e-23   1.155925e-22   1.710262e-22   2.371668e-22   3.155082e-22   4.121488e-22   5.160637e-22   6.582114e-22   7.791032e-22   9.081093e-22   1.042844e-21   1.186882e-21   1.338444e-21   1.492737e-21   1.661447e-21   1.576509e-21   1.737578e-21
         6.9000   0.000000e+00   4.475322e-24   1.790129e-23   4.200294e-23   7.606051e-23   1.211114e-22   1.788454e-22   2.477662e-22   3.293891e-22   4.302023e-22   5.388900e-22   6.997592e-22   8.300990e-22   9.693889e-22   1.115355e-21   1.270950e-21   1.434604e-21   1.601466e-21   1.783166e-21   1.686512e-21   1.858291e-21
         6.9500   0.000000e+00   4.740501e-24   1.896201e-23   4.421369e-23   7.990912e-23   1.270128e-22   1.871788e-22   2.590219e-22   3.440516e-22   4.490087e-22   5.624938e-22   7.420140e-22   8.822970e-22   1.032533e-21   1.190680e-21   1.358803e-21   1.535644e-21   1.716427e-21   1.912274e-21   1.805114e-21   1.988403e-21
         7.0000   0.000000e+00   5.021394e-24   2.008558e-23   4.657321e-23   8.402303e-23   1.333239e-22   1.960798e-22   2.710070e-22   3.596091e-22   4.687381e-22   5.870839e-22   7.847373e-22   9.353502e-22   1.097107e-21   1.268312e-21   1.449911e-21   1.641028e-21   1.837181e-21   2.048394e-21   1.933043e-21   2.128715e-21
         7.0500   0.000000e+00   5.318930e-24   2.127572e-23   4.908972e-23   8.841794e-23   1.400723e-22   2.055972e-22   2.837990e-22   3.761632e-22   4.895610e-22   6.128826e-22   8.277488e-22   9.889688e-22   1.162683e-21   1.347716e-21   1.543644e-21   1.750098e-21   1.963081e-21   2.190900e-21   2.071086e-21   2.280089e-21
         7.1000   0.000000e+00   5.634097e-24   2.253639e-23   5.177179e-23   9.310994e-23   1.472858e-22   2.157754e-22   2.974743e-22   3.938210e-22   5.116439e-22   6.401128e-22   8.709659e-22   1.042933e-21   1.228919e-21   1.428366e-21   1.639369e-21   1.862086e-21   2.093333e-21   2.338960e-21   2.220080e-21   2.443449e-21
         7.1500   0.000000e+00   5.967938e-24   2.387175e-23   5.462843e-23   9.811561e-23   1.549920e-22   2.266591e-22   3.120985e-22   4.126928e-22   5.351322e-22   6.689920e-22   9.143911e-22   1.097151e-21   1.295555e-21   1.509836e-21   1.736458e-21   1.976246e-21   2.227021e-21   2.491581e-21   2.380916e-21   2.619785e-21
         7.2000   0.000000e+00   6.321560e-24   2.528624e-23   5.766909e-23   1.034522e-22   1.632190e-22   2.382941e-22   3.277373e-22   4.328733e-22   5.601778e-22   6.997099e-22   9.581442e-22   1.151637e-21   1.362501e-21   1.591805e-21   1.834439e-21   2.091864e-21   2.363255e-21   2.647708e-21   2.554526e-21   2.810135e-21
         7.2500   0.000000e+00   6.696136e-24   2.678455e-23   6.090388e-23   1.091376e-22   1.719958e-22   2.507251e-22   3.444579e-22   4.544545e-22   5.869399e-22   7.324654e-22   1.002431e-21   1.206554e-21   1.429793e-21   1.674155e-21   1.932965e-21   2.208412e-21   2.501193e-21   2.806306e-21   2.741871e-21   3.015585e-21
         7.3000   0.000000e+00   7.092907e-24   2.837163e-23   6.434339e-23   1.151909e-22   1.813527e-22   2.639981e-22   3.623264e-22   4.775302e-22   6.155571e-22   7.674662e-22   1.047546e-21   1.262169e-21   1.497652e-21   1.756928e-21   2.031941e-21   2.325559e-21   2.640213e-21   2.966533e-21   2.943926e-21   3.237243e-21
         7.3500   0.000000e+00   7.513188e-24   3.005275e-23   6.799889e-23   1.216320e-22   1.913211e-22   2.781601e-22   3.814097e-22   5.021941e-22   6.461608e-22   8.048935e-22   1.093847e-21   1.318862e-21   1.566424e-21   1.840388e-21   2.131475e-21   2.443239e-21   2.779938e-21   3.127751e-21   3.161625e-21   3.476212e-21
         7.4000   0.000000e+00   7.958373e-24   3.183349e-23   7.188233e-23   1.284822e-22   2.019344e-22   2.932602e-22   4.017765e-22   5.285393e-22   6.788849e-22   8.449188e-22   1.141745e-21   1.377084e-21   1.636594e-21   1.924961e-21   2.231928e-21   2.561672e-21   2.920301e-21   3.289720e-21   3.395829e-21   3.733537e-21
         7.4500   0.000000e+00   8.429936e-24   3.371974e-23   7.600656e-23   1.357640e-22   2.132276e-22   3.093492e-22   4.234976e-22   5.566617e-22   7.138639e-22   8.877170e-22   1.191663e-21   1.437358e-21   1.708730e-21   2.011236e-21   2.333857e-21   2.681340e-21   3.061585e-21   3.452515e-21   3.647223e-21   4.010113e-21
         7.5000   0.000000e+00   8.929441e-24   3.571776e-23   8.038499e-23   1.435011e-22   2.252380e-22   3.264810e-22   4.466471e-22   5.866599e-22   7.512309e-22   9.334641e-22   1.244052e-21   1.500214e-21   1.783480e-21   2.099911e-21   2.438006e-21   2.802971e-21   3.204376e-21   3.616648e-21   3.916238e-21   4.306635e-21
         7.5500   0.000000e+00   9.458544e-24   3.783418e-23   8.512690e-23   1.517191e-22   2.380049e-22   3.447123e-22   4.713024e-22   6.186367e-22   7.911227e-22   9.823342e-22   1.299365e-21   1.566221e-21   1.861506e-21   2.191782e-21   2.545238e-21   2.927485e-21   3.349557e-21   3.782947e-21   4.202950e-21   4.623402e-21
         7.6000   0.000000e+00   1.001900e-23   4.007599e-23   9.017098e-23   1.604449e-22   2.515700e-22   3.641033e-22   4.975455e-22   6.526996e-22   8.336797e-22   1.034506e-21   1.358037e-21   1.635946e-21   1.943506e-21   2.287662e-21   2.656518e-21   3.055952e-21   3.498233e-21   3.952569e-21   4.506942e-21   4.960295e-21
         7.6500   0.000000e+00   1.061266e-23   4.245064e-23   9.551395e-23   1.698026e-22   2.659781e-22   3.847176e-22   5.254632e-22   6.889618e-22   8.790485e-22   1.090163e-21   1.420454e-21   1.709929e-21   2.030188e-21   2.388411e-21   2.772838e-21   3.189519e-21   3.651689e-21   4.126881e-21   4.827290e-21   5.316564e-21
         7.7000   0.000000e+00   1.124150e-23   4.496600e-23   1.011735e-22   1.798640e-22   2.812764e-22   4.066224e-22   5.551472e-22   7.275436e-22   9.273814e-22   1.149496e-21   1.487019e-21   1.788652e-21   2.122199e-21   2.494896e-21   2.895228e-21   3.329387e-21   3.811293e-21   4.307447e-21   5.162488e-21   5.690875e-21
         7.7500   0.000000e+00   1.190760e-23   4.763041e-23   1.071684e-22   1.905216e-22   2.976900e-22   4.298899e-22   5.866946e-22   7.685718e-22   9.788399e-22   1.212706e-21   1.558153e-21   1.872625e-21   2.220139e-21   2.607921e-21   3.024736e-21   3.476777e-21   3.978483e-21   4.495862e-21   5.510556e-21   6.081229e-21
         7.8000   0.000000e+00   1.261317e-23   5.045268e-23   1.135185e-22   2.018107e-22   3.153293e-22   4.545968e-22   6.202085e-22   8.121809e-22   1.033594e-21   1.280003e-21   1.634219e-21   1.962373e-21   2.324641e-21   2.728221e-21   3.162286e-21   3.632925e-21   4.154714e-21   4.693822e-21   5.869137e-21   6.485183e-21
         7.8500   0.000000e+00   1.336055e-23   5.344219e-23   1.202449e-22   2.137688e-22   3.340137e-22   4.809797e-22   6.557999e-22   8.585130e-22   1.091825e-21   1.351609e-21   1.715564e-21   2.058344e-21   2.436345e-21   2.856572e-21   3.308771e-21   3.798887e-21   4.341454e-21   4.903029e-21   6.235770e-21   6.899895e-21
         7.9000   0.000000e+00   1.415221e-23   5.660884e-23   1.273699e-22   2.264354e-22   3.538053e-22   5.094796e-22   6.935843e-22   9.077215e-22   1.153722e-21   1.427762e-21   1.802545e-21   2.160976e-21   2.555797e-21   2.993766e-21   3.465138e-21   3.975742e-21   4.539958e-21   5.125069e-21   6.608025e-21   7.322599e-21
         7.9500   0.000000e+00   1.499078e-23   5.996313e-23   1.349170e-22   2.398525e-22   3.747695e-22   5.396681e-22   7.345483e-22   9.599672e-22   1.219489e-21   1.508709e-21   1.895516e-21   2.270716e-21   2.683539e-21   3.140477e-21   3.632310e-21   4.164628e-21   4.751515e-21   5.361388e-21   6.983982e-21   7.750664e-21
         8.0000   0.000000e+00   1.587904e-23   6.351617e-23   1.429114e-22   2.540647e-22   3.969760e-22   5.716455e-22   7.780730e-22   1.016259e-21   1.289342e-21   1.594716e-21   1.994830e-21   2.388007e-21   2.820123e-21   3.297369e-21   3.811082e-21   4.366592e-21   4.977484e-21   5.613512e-21   7.362186e-21   8.182147e-21
         8.0500   0.000000e+00   1.681993e-23   6.727974e-23   1.513794e-22   2.691189e-22   4.204983e-22   6.055176e-22   8.241768e-22   1.076476e-21   1.363510e-21   1.686067e-21   2.100850e-21   2.513294e-21   2.966096e-21   3.465121e-21   4.002256e-21   4.582576e-21   5.219104e-21   5.883000e-21   7.742137e-21   8.615833e-21
         8.1000   0.000000e+00   1.781658e-23   7.126631e-23   1.603492e-22   2.850652e-22   4.454144e-22   6.413968e-22   8.730123e-22   1.140261e-21   1.443143e-21   1.783060e-21   2.213948e-21   2.647032e-21   3.122006e-21   3.644408e-21   4.206650e-21   4.813535e-21   5.477496e-21   6.171180e-21   8.124082e-21   9.051497e-21
         8.1500   0.000000e+00   1.887228e-23   7.548910e-23   1.698505e-22   3.019564e-22   4.718069e-22   6.794019e-22   9.247415e-22   1.207826e-21   1.528654e-21   1.887228e-21   2.334513e-21   2.789690e-21   3.288418e-21   3.835903e-21   4.425069e-21   5.060439e-21   5.753801e-21   6.479361e-21   8.509277e-21   9.489971e-21
         8.2000   0.000000e+00   1.999053e-23   7.996212e-23   1.799148e-22   3.198485e-22   4.997632e-22   7.196590e-22   9.795359e-22   1.279394e-21   1.619233e-21   1.999053e-21   2.462950e-21   2.941757e-21   3.465913e-21   4.040301e-21   4.658328e-21   5.324246e-21   6.049178e-21   6.808875e-21   8.899725e-21   9.933053e-21
         8.2500   0.000000e+00   2.117504e-23   8.470017e-23   1.905754e-22   3.388007e-22   5.293761e-22   7.623015e-22   1.037577e-21   1.355203e-21   1.715178e-21   2.117504e-21   2.599688e-21   3.103743e-21   3.655098e-21   4.258315e-21   4.907265e-21   5.605927e-21   6.364764e-21   7.161050e-21   9.298184e-21   1.038345e-20
         8.3000   0.000000e+00   2.242974e-23   8.971897e-23   2.018677e-22   3.588759e-22   5.607436e-22   8.074707e-22   1.099057e-21   1.435504e-21   1.816809e-21   2.242974e-21   2.745178e-21   3.276188e-21   3.856607e-21   4.490691e-21   5.172745e-21   5.906486e-21   6.701723e-21   7.537212e-21   9.707891e-21   1.084458e-20
         8.3500   0.000000e+00   2.375879e-23   9.503515e-23   2.138291e-22   3.801406e-22   5.939697e-22   8.553164e-22   1.164181e-21   1.520562e-21   1.924462e-21   2.375879e-21   2.899900e-21   3.459662e-21   4.071110e-21   4.738210e-21   5.455671e-21   6.226962e-21   7.061251e-21   7.938724e-21   1.013253e-20   1.132042e-20
         8.4000   0.000000e+00   2.516658e-23   1.006663e-22   2.264993e-22   4.026654e-22   6.291646e-22   9.059971e-22   1.233163e-21   1.610661e-21   2.038493e-21   2.516658e-21   3.064362e-21   3.654770e-21   4.299317e-21   5.001693e-21   5.756991e-21   6.568437e-21   7.444591e-21   8.366991e-21   1.057587e-20   1.181520e-20
         8.4500   0.000000e+00   2.665780e-23   1.066312e-22   2.399202e-22   4.265248e-22   6.664450e-22   9.596808e-22   1.306232e-21   1.706099e-21   2.159282e-21   2.665780e-21   3.239098e-21   3.862151e-21   4.541979e-21   5.282013e-21   6.077703e-21   6.932055e-21   7.853037e-21   8.823477e-21   1.104186e-20   1.233338e-20
         8.5000   0.000000e+00   2.823737e-23   1.129495e-22   2.541364e-22   4.517980e-22   7.059343e-22   1.016545e-21   1.383631e-21   1.807192e-21   2.287227e-21   2.823737e-21   3.424687e-21   4.082480e-21   4.799889e-21   5.580092e-21   6.418871e-21   7.319018e-21   8.287954e-21   9.309715e-21   1.153453e-20   1.287948e-20
         8.5500   0.000000e+00   2.991054e-23   1.196422e-22   2.691949e-22   4.785687e-22   7.477636e-22   1.076780e-21   1.465617e-21   1.914275e-21   2.422754e-21   2.991054e-21   3.621738e-21   4.316488e-21   5.073889e-21   5.896906e-21   6.781613e-21   7.730607e-21   8.750782e-21   9.827321e-21   1.205753e-20   1.345807e-20
         8.6000   0.000000e+00   3.168285e-23   1.267314e-22   2.851457e-22   5.069256e-22   7.920713e-22   1.140583e-21   1.552460e-21   2.027703e-21   2.566311e-21   3.168285e-21   3.833625e-21   4.564938e-21   5.364888e-21   6.233488e-21   7.167116e-21   8.168170e-21   9.243051e-21   1.037801e-20   1.261427e-20   1.407305e-20
         8.6500   0.000000e+00   3.356018e-23   1.342407e-22   3.020416e-22   5.369629e-22   8.390045e-22   1.208166e-21   1.644449e-21   2.147852e-21   2.718375e-21   3.356018e-21   4.060782e-21   4.832666e-21   5.673833e-21   6.590953e-21   7.576641e-21   8.633135e-21   9.766375e-21   1.096359e-20   1.320834e-20   1.472843e-20
         8.7000   0.000000e+00   3.554875e-23   1.421950e-22   3.199387e-22   5.687799e-22   8.887186e-22   1.279755e-21   1.741889e-21   2.275120e-21   2.879448e-21   3.554875e-21   4.301398e-21   5.119019e-21   6.007738e-21   6.970467e-21   8.011543e-21   9.127032e-21   1.032246e-20   1.158598e-20   1.384338e-20   1.542840e-20
         8.7500   0.000000e+00   3.765514e-23   1.506206e-22   3.388963e-22   6.024823e-22   9.413785e-22   1.355585e-21   1.845102e-21   2.409929e-21   3.050066e-21   3.765514e-21   4.556272e-21   5.422340e-21   6.363719e-21   7.380408e-21   8.473234e-21   9.651489e-21   1.091314e-20   1.224722e-20   1.452247e-20   1.617685e-20
         8.8000   0.000000e+00   3.988635e-23   1.595454e-22   3.589771e-22   6.381816e-22   9.971587e-22   1.435909e-21   1.954431e-21   2.552726e-21   3.230794e-21   3.988635e-21   4.826248e-21   5.743634e-21   6.740793e-21   7.817724e-21   8.974428e-21   1.021091e-20   1.154035e-20   1.294948e-20   1.524868e-20   1.697725e-20
         8.8500   0.000000e+00   4.224976e-23   1.689991e-22   3.802479e-22   6.759962e-22   1.056244e-21   1.520991e-21   2.070238e-21   2.703985e-21   3.422231e-21   4.224976e-21   5.112221e-21   6.083966e-21   7.140210e-21   8.280954e-21   9.506197e-21   1.081594e-20   1.221018e-20   1.369507e-20   1.602515e-20   1.783315e-20
         8.9000   0.000000e+00   4.475322e-23   1.790129e-22   4.027790e-22   7.160515e-22   1.118830e-21   1.611116e-21   2.192908e-21   2.864206e-21   3.625011e-21   4.475322e-21   5.415140e-21   6.444464e-21   7.563294e-21   8.771631e-21   1.006947e-20   1.145682e-20   1.293368e-20   1.450004e-20   1.685499e-20   1.874813e-20
         8.9500   0.000000e+00   4.740501e-23   1.896201e-22   4.266451e-22   7.584802e-22   1.185125e-21   1.706581e-21   2.322846e-21   3.033921e-21   3.839806e-21   4.740501e-21   5.736007e-21   6.826322e-21   8.011447e-21   9.291383e-21   1.066613e-20   1.213568e-20   1.370005e-20   1.535922e-20   1.774130e-20   1.972574e-20
         9.0000   0.000000e+00   5.021394e-23   2.008558e-22   4.519254e-22   8.034230e-22   1.255348e-21   1.807702e-21   2.460483e-21   3.213692e-21   4.067329e-21   5.021394e-21   6.075887e-21   7.230807e-21   8.486156e-21   9.841932e-21   1.129814e-20   1.285477e-20   1.451183e-20   1.626932e-20   1.868729e-20   2.076957e-20
