# CIE bound-bound cooling efficiency for Fe (Z=26)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Fe0          L_Fe1          L_Fe2          L_Fe3          L_Fe4          L_Fe5          L_Fe6          L_Fe7          L_Fe8          L_Fe9          L_Fe10         L_Fe11         L_Fe12         L_Fe13         L_Fe14         L_Fe15         L_Fe16         L_Fe17         L_Fe18         L_Fe19         L_Fe20         L_Fe21         L_Fe22         L_Fe23         L_Fe24         L_Fe25         L_Fe26       
         5.7000   0.000000e+00   1.267816e-24   5.544140e-24   1.307656e-23   2.275991e-23   3.445876e-23   4.802224e-23   6.356018e-23   8.119051e-23   9.802217e-23   1.196512e-22   1.433930e-22   1.686585e-22   1.964632e-22   2.263059e-22   2.567143e-22   2.906183e-22   3.108955e-22   3.474403e-22   3.859484e-22   4.265053e-22   4.690343e-22   5.136293e-22   5.597960e-22   6.086849e-22   6.576546e-22   7.113192e-22
         5.7500   0.000000e+00   1.325548e-24   5.792280e-24   1.380343e-23   2.432182e-23   3.696162e-23   5.157494e-23   6.826346e-23   8.716344e-23   1.050653e-22   1.281849e-22   1.535510e-22   1.805016e-22   2.101769e-22   2.420144e-22   2.743507e-22   3.104934e-22   3.310004e-22   3.698239e-22   4.107223e-22   4.537934e-22   4.989489e-22   5.462963e-22   5.952688e-22   6.471849e-22   6.966231e-22   7.534675e-22
         5.8000   0.000000e+00   1.387042e-24   6.047458e-24   1.453399e-23   2.593835e-23   3.960425e-23   5.537259e-23   7.332057e-23   9.360161e-23   1.126681e-22   1.373952e-22   1.645119e-22   1.932750e-22   2.249631e-22   2.589450e-22   2.933453e-22   3.318916e-22   3.525327e-22   3.937870e-22   4.372341e-22   4.829853e-22   5.309400e-22   5.812206e-22   6.331786e-22   6.883221e-22   7.379006e-22   7.981133e-22
         5.8500   0.000000e+00   1.452696e-24   6.311971e-24   1.526789e-23   2.759814e-23   4.237558e-23   5.941473e-23   7.874513e-23   1.005325e-22   1.208749e-22   1.473375e-22   1.763421e-22   2.070574e-22   2.409124e-22   2.772020e-22   3.138141e-22   3.549430e-22   3.756080e-22   4.194567e-22   4.656225e-22   5.142322e-22   5.651710e-22   6.185784e-22   6.737134e-22   7.322991e-22   7.816239e-22   8.454045e-22
         5.9000   0.000000e+00   1.522889e-24   6.588159e-24   1.600660e-23   2.929011e-23   4.526001e-23   6.369342e-23   8.454410e-23   1.079790e-22   1.297316e-22   1.580697e-22   1.891126e-22   2.219325e-22   2.581227e-22   2.968974e-22   3.358830e-22   3.797890e-22   4.003524e-22   4.469718e-22   4.960392e-22   5.476991e-22   6.018205e-22   6.585624e-22   7.170791e-22   7.793373e-22   8.279381e-22   8.954978e-22
         5.9500   0.000000e+00   1.597954e-24   6.878496e-24   1.675319e-23   3.100369e-23   4.823881e-23   6.819377e-23   9.071696e-23   1.159580e-22   1.392849e-22   1.696516e-22   2.028976e-22   2.379897e-22   2.766987e-22   3.181518e-22   3.596876e-22   4.065824e-22   4.269039e-22   4.764834e-22   5.286494e-22   5.835658e-22   6.410833e-22   7.013830e-22   7.635006e-22   8.296788e-22   8.769965e-22   9.485594e-22
         6.0000   0.000000e+00   1.678225e-24   7.185476e-24   1.751225e-23   3.273107e-23   5.129109e-23   7.289270e-23   9.725178e-23   1.244758e-22   1.495799e-22   1.821446e-22   2.177733e-22   2.553227e-22   2.967510e-22   3.410940e-22   3.853739e-22   4.354877e-22   4.554134e-22   5.081575e-22   5.636338e-22   6.220286e-22   6.831720e-22   7.472699e-22   8.132234e-22   8.835879e-22   9.289618e-22   1.004765e-21
         6.0500   0.000000e+00   1.764045e-24   7.511375e-24   1.828959e-23   3.446731e-23   5.439655e-23   7.776139e-23   1.041260e-22   1.335263e-22   1.606588e-22   1.956074e-22   2.338179e-22   2.740283e-22   3.183958e-22   3.658595e-22   4.130981e-22   4.666815e-22   4.860449e-22   5.421748e-22   6.011902e-22   6.633024e-22   7.283188e-22   7.964734e-22   8.665154e-22   9.413530e-22   9.840063e-22   1.064301e-21
         6.1000   0.000000e+00   1.855750e-24   7.858310e-24   1.909191e-23   3.621145e-23   5.753730e-23   8.276591e-23   1.113045e-22   1.430871e-22   1.725558e-22   2.100954e-22   2.511057e-22   2.942055e-22   3.417525e-22   3.925904e-22   4.430258e-22   5.003530e-22   5.189777e-22   5.787321e-22   6.415337e-22   7.076220e-22   7.767780e-22   8.492676e-22   9.236689e-22   1.003289e-21   1.042312e-21   1.127365e-21
         6.1500   0.000000e+00   1.953680e-24   8.228525e-24   1.992635e-23   3.796675e-23   6.069990e-23   8.787261e-23   1.187435e-22   1.531193e-22   1.852945e-22   2.256533e-22   2.697062e-22   3.159496e-22   3.669423e-22   4.214318e-22   4.753304e-22   5.367003e-22   5.544075e-22   6.180444e-22   6.848992e-22   7.552427e-22   8.288265e-22   9.059521e-22   9.850038e-22   1.069739e-21   1.104073e-21   1.194166e-21
         6.2000   0.000000e+00   2.058187e-24   8.624272e-24   2.080045e-23   3.974037e-23   6.387777e-23   9.304863e-23   1.263911e-22   1.635674e-22   1.988812e-22   2.423119e-22   2.896746e-22   3.393505e-22   3.940808e-22   4.525289e-22   5.101907e-22   5.759315e-22   5.925472e-22   6.603466e-22   7.315430e-22   8.064433e-22   8.847662e-22   9.668528e-22   1.050870e-21   1.141081e-21   1.169494e-21   1.264924e-21
         6.2500   0.000000e+00   2.169632e-24   9.047473e-24   2.172181e-23   4.154307e-23   6.707071e-23   9.826953e-23   1.341958e-22   1.743643e-22   2.133006e-22   2.600794e-22   3.110471e-22   3.644806e-22   4.232738e-22   4.860197e-22   5.477883e-22   6.182583e-22   6.336284e-22   7.058936e-22   7.817450e-22   8.615287e-22   9.449267e-22   1.032325e-21   1.121646e-21   1.217723e-21   1.238790e-21   1.339876e-21
         6.3000   0.000000e+00   2.288395e-24   9.500043e-24   2.269810e-23   4.338851e-23   7.028709e-23   1.035184e-22   1.421073e-22   1.854341e-22   2.285125e-22   2.789360e-22   3.338311e-22   3.913909e-22   4.546057e-22   5.220248e-22   5.882966e-22   6.638922e-22   6.779022e-22   7.549626e-22   8.358085e-22   9.208301e-22   1.009668e-21   1.102758e-21   1.197749e-21   1.300113e-21   1.314550e-21   1.419748e-21
         6.3500   0.000000e+00   2.414873e-24   9.983928e-24   2.373589e-23   4.529252e-23   7.354162e-23   1.087910e-22   1.500881e-22   1.967032e-22   2.444495e-22   2.988289e-22   3.579959e-22   4.200950e-22   4.881278e-22   5.606388e-22   6.318758e-22   7.130334e-22   7.256410e-22   8.078545e-22   8.940636e-22   9.847076e-22   1.079381e-21   1.178576e-21   1.279632e-21   1.388738e-21   1.397421e-21   1.509073e-21
         6.4000   0.000000e+00   2.549485e-24   1.050107e-23   2.484192e-23   4.727213e-23   7.685578e-23   1.140952e-22   1.581119e-22   2.081048e-22   2.610199e-22   3.196703e-22   3.834701e-22   4.505623e-22   5.238471e-22   6.019072e-22   6.786536e-22   7.658549e-22   7.771380e-22   8.648946e-22   9.568683e-22   1.053552e-21   1.154490e-21   1.260236e-21   1.367788e-21   1.484132e-21   1.485938e-21   1.604464e-21
         6.4500   0.000000e+00   2.692677e-24   1.105339e-23   2.602330e-23   4.934513e-23   8.025549e-23   1.194510e-22   1.661720e-22   2.195892e-22   2.781141e-22   3.413400e-22   4.101362e-22   4.827086e-22   5.617084e-22   6.458219e-22   7.287099e-22   8.224909e-22   8.327087e-22   9.264333e-22   1.024608e-21   1.127787e-21   1.235456e-21   1.348239e-21   1.462752e-21   1.586870e-21   1.580533e-21   1.706381e-21
         6.5000   0.000000e+00   2.844919e-24   1.164291e-23   2.728649e-23   5.152961e-23   8.377085e-23   1.248894e-22   1.742798e-22   2.311299e-22   2.956131e-22   3.636948e-22   4.378378e-22   5.163927e-22   6.015941e-22   6.922929e-22   7.820585e-22   8.830014e-22   8.926906e-22   9.928463e-22   1.097700e-21   1.207868e-21   1.322777e-21   1.443126e-21   1.565106e-21   1.697581e-21   1.681673e-21   1.815327e-21
         6.5500   0.000000e+00   3.006707e-24   1.227166e-23   2.863737e-23   5.384389e-23   8.743295e-23   1.304510e-22   1.824659e-22   2.427244e-22   3.134006e-22   3.865790e-22   4.663889e-22   5.514216e-22   6.433132e-22   7.411548e-22   8.386220e-22   9.473668e-22   9.574398e-22   1.064535e-21   1.176588e-21   1.294287e-21   1.416990e-21   1.545480e-21   1.675480e-21   1.816946e-21   1.789872e-21   1.931848e-21
         6.6000   0.000000e+00   3.178572e-24   1.294181e-23   3.008190e-23   5.630363e-23   9.127492e-23   1.361825e-22   1.907775e-22   2.544006e-22   3.313788e-22   4.098405e-22   4.955924e-22   5.875641e-22   6.866177e-22   7.921538e-22   8.982282e-22   1.015447e-21   1.027330e-21   1.141921e-21   1.261745e-21   1.387566e-21   1.518668e-21   1.655927e-21   1.794552e-21   1.945698e-21   1.905689e-21   2.056542e-21
         6.6500   0.000000e+00   3.361083e-24   1.365559e-23   3.162614e-23   5.892481e-23   9.532994e-23   1.421353e-22   1.992759e-22   2.662103e-22   3.494736e-22   4.333516e-22   5.252547e-22   6.245683e-22   7.312127e-22   8.449750e-22   9.605966e-22   1.086991e-21   1.102743e-21   1.225444e-21   1.353667e-21   1.488259e-21   1.628425e-21   1.775141e-21   1.923050e-21   2.084626e-21   2.029738e-21   2.190062e-21
         6.7000   0.000000e+00   3.554875e-24   1.441538e-23   3.327604e-23   6.172431e-23   9.963044e-23   1.483628e-22   2.080327e-22   2.782295e-22   3.676539e-22   4.570152e-22   5.552193e-22   6.621882e-22   7.767932e-22   8.992491e-22   1.025359e-21   1.161619e-21   1.184066e-21   1.315553e-21   1.452867e-21   1.596944e-21   1.746904e-21   1.903829e-21   2.061753e-21   2.234577e-21   2.162684e-21   2.333121e-21
         6.7500   0.000000e+00   3.765514e-24   1.522369e-23   3.503767e-23   6.471764e-23   1.042047e-22   1.549196e-22   2.171265e-22   2.905515e-22   3.859238e-22   4.807905e-22   5.853677e-22   7.002155e-22   8.230580e-22   9.546121e-22   1.092076e-21   1.238867e-21   1.271666e-21   1.412691e-21   1.559867e-21   1.714215e-21   1.874773e-21   2.042736e-21   2.211479e-21   2.396444e-21   2.305256e-21   2.486496e-21
         6.8000   0.000000e+00   3.988635e-24   1.608318e-23   3.691730e-23   6.791875e-23   1.090823e-22   1.618617e-22   2.266386e-22   3.032844e-22   4.043369e-22   5.046830e-22   6.156562e-22   7.384923e-22   8.697725e-22   1.010711e-21   1.160290e-21   1.318191e-21   1.365873e-21   1.517279e-21   1.675171e-21   1.840668e-21   2.012715e-21   2.192625e-21   2.373086e-21   2.571169e-21   2.458251e-21   2.651037e-21
         6.8500   0.000000e+00   4.224976e-24   1.699666e-23   3.892143e-23   7.134180e-23   1.142942e-22   1.692371e-22   2.366528e-22   3.165411e-22   4.229825e-22   5.287627e-22   6.461003e-22   7.769504e-22   9.167602e-22   1.067284e-21   1.229550e-21   1.399061e-21   1.466949e-21   1.629673e-21   1.799249e-21   1.976869e-21   2.161397e-21   2.354272e-21   2.547450e-21   2.759717e-21   2.622540e-21   2.827674e-21
         6.9000   0.000000e+00   4.475322e-24   1.796712e-23   4.105680e-23   7.500120e-23   1.198674e-22   1.770939e-22   2.472543e-22   3.304416e-22   4.419875e-22   5.531464e-22   6.767966e-22   8.155967e-22   9.639638e-22   1.124156e-21   1.299498e-21   1.480972e-21   1.575037e-21   1.750144e-21   1.932480e-21   2.123319e-21   2.321449e-21   2.528413e-21   2.735445e-21   2.963073e-21   2.799069e-21   3.017418e-21
         6.9500   0.000000e+00   4.740501e-24   1.899777e-23   4.333058e-23   7.891110e-23   1.258275e-22   1.854828e-22   2.585171e-22   3.451061e-22   4.615033e-22   5.780001e-22   7.079012e-22   8.545427e-22   1.011420e-21   1.181285e-21   1.369864e-21   1.563547e-21   1.690142e-21   1.878801e-21   2.075124e-21   2.280417e-21   2.493393e-21   2.715719e-21   2.937903e-21   3.182178e-21   2.988872e-21   3.221374e-21
         7.0000   0.000000e+00   5.021394e-24   2.009196e-23   4.575028e-23   8.308592e-23   1.322004e-22   1.944519e-22   2.705145e-22   3.606538e-22   4.817041e-22   6.035216e-22   7.396313e-22   8.939754e-22   1.059290e-21   1.238764e-21   1.440555e-21   1.646548e-21   1.812057e-21   2.015578e-21   2.227245e-21   2.448365e-21   2.677617e-21   2.916722e-21   3.155546e-21   3.417902e-21   3.193081e-21   3.440749e-21
         7.0500   0.000000e+00   5.318930e-24   2.127572e-23   4.832390e-23   8.754053e-23   1.390126e-22   2.040435e-22   2.833238e-22   3.771875e-22   5.027685e-22   6.299389e-22   7.722429e-22   9.341621e-22   1.107828e-21   1.296815e-21   1.511617e-21   1.729926e-21   1.940380e-21   2.160155e-21   2.388665e-21   2.627153e-21   2.874254e-21   3.131734e-21   3.388939e-21   3.670938e-21   3.412923e-21   3.676856e-21
         7.1000   0.000000e+00   5.634097e-24   2.253639e-23   5.105988e-23   9.229033e-23   1.462898e-22   2.143004e-22   2.970190e-22   3.948144e-22   5.248864e-22   6.574854e-22   8.060291e-22   9.754215e-22   1.157379e-21   1.355783e-21   1.583284e-21   1.813833e-21   2.074471e-21   2.311971e-21   2.558927e-21   2.816438e-21   3.083152e-21   3.360787e-21   3.638346e-21   3.941728e-21   3.649734e-21   3.931125e-21
         7.1500   0.000000e+00   5.967938e-24   2.387175e-23   5.396713e-23   9.735136e-23   1.540586e-22   2.252661e-22   3.116647e-22   4.136470e-22   5.482485e-22   6.864095e-22   8.412884e-22   1.018122e-21   1.208348e-21   1.416106e-21   1.655929e-21   1.898610e-21   2.213518e-21   2.470202e-21   2.737269e-21   3.015571e-21   3.303783e-21   3.603505e-21   3.903705e-21   4.230352e-21   3.904963e-21   4.205105e-21
         7.2000   0.000000e+00   6.321560e-24   2.528624e-23   5.705524e-23   1.027406e-22   1.623465e-22   2.369834e-22   3.273262e-22   4.337847e-22   5.730362e-22   7.169607e-22   8.783375e-22   1.062641e-21   1.261195e-21   1.478297e-21   1.730066e-21   1.984768e-21   2.356563e-21   2.633847e-21   2.922660e-21   3.223539e-21   3.535241e-21   3.859114e-21   4.184460e-21   4.536401e-21   4.180181e-21   4.500482e-21
         7.2500   0.000000e+00   6.696136e-24   2.678455e-23   6.033437e-23   1.084758e-22   1.711818e-22   2.494959e-22   3.440701e-22   4.553205e-22   5.994110e-22   7.493759e-22   9.174954e-22   1.109379e-21   1.316388e-21   1.542913e-21   1.806296e-21   2.072958e-21   2.502635e-21   2.801753e-21   3.113870e-21   3.439073e-21   3.776234e-21   4.126371e-21   4.479597e-21   4.858953e-21   4.477077e-21   4.819070e-21
         7.3000   0.000000e+00   7.092907e-24   2.837163e-23   6.383617e-23   1.145760e-22   1.805945e-22   2.628483e-22   3.619620e-22   4.783485e-22   6.275437e-22   7.838667e-22   9.590575e-22   1.158741e-21   1.374419e-21   1.610533e-21   1.885307e-21   2.163937e-21   2.650781e-21   2.972802e-21   3.309568e-21   3.660672e-21   4.025209e-21   4.403676e-21   4.787570e-21   5.196499e-21   4.797469e-21   5.162824e-21
         7.3500   0.000000e+00   7.513188e-24   3.005275e-23   6.761870e-23   1.210611e-22   1.906158e-22   2.770869e-22   3.810683e-22   5.029644e-22   6.576103e-22   8.206563e-22   1.003294e-21   1.211111e-21   1.435788e-21   1.681750e-21   1.967796e-21   2.258517e-21   2.800281e-21   3.145951e-21   3.508456e-21   3.886845e-21   4.280415e-21   4.689130e-21   5.106472e-21   5.547051e-21   5.143301e-21   5.533838e-21
         7.4000   0.000000e+00   7.958373e-24   3.183349e-23   7.162536e-23   1.279524e-22   2.012788e-22   2.922600e-22   4.014573e-22   5.292620e-22   6.897620e-22   8.599749e-22   1.050492e-21   1.266831e-21   1.500945e-21   1.757168e-21   2.054503e-21   2.357548e-21   2.950611e-21   3.320428e-21   3.709452e-21   4.116129e-21   4.540157e-21   4.980788e-21   5.434067e-21   5.908240e-21   5.516618e-21   5.934338e-21
         7.4500   0.000000e+00   8.429936e-24   3.371974e-23   7.586943e-23   1.352725e-22   2.126189e-22   3.084184e-22   4.231999e-22   5.573379e-22   7.241453e-22   9.020200e-22   1.100940e-21   1.326262e-21   1.570314e-21   1.837306e-21   2.146173e-21   2.461896e-21   3.101624e-21   3.495779e-21   3.911733e-21   4.347432e-21   4.802912e-21   5.276730e-21   5.768163e-21   6.277583e-21   5.919566e-21   6.366655e-21
         7.5000   0.000000e+00   8.929441e-24   3.571776e-23   8.036497e-23   1.430456e-22   2.246731e-22   3.256156e-22   4.463697e-22   5.872912e-22   7.609096e-22   9.469836e-22   1.154888e-21   1.389777e-21   1.644343e-21   1.922684e-21   2.243489e-21   2.572437e-21   3.253496e-21   3.671935e-21   4.114966e-21   4.579986e-21   5.067543e-21   5.575480e-21   6.106642e-21   6.652631e-21   6.354337e-21   6.833201e-21
         7.5500   0.000000e+00   9.458544e-24   3.783418e-23   8.512690e-23   1.513367e-22   2.374806e-22   3.439086e-22   4.710444e-22   6.192252e-22   8.002044e-22   9.950609e-22   1.212580e-21   1.457695e-21   1.723480e-21   2.013853e-21   2.347082e-21   2.689921e-21   3.406775e-21   3.849272e-21   4.319210e-21   4.813595e-21   5.333463e-21   5.875941e-21   6.447938e-21   7.031438e-21   6.823134e-21   7.336435e-21
         7.6000   0.000000e+00   1.001900e-23   4.007599e-23   9.017098e-23   1.603040e-22   2.510839e-22   3.633573e-22   4.973057e-22   6.532473e-22   8.421782e-22   1.046447e-21   1.274266e-21   1.530328e-21   1.808107e-21   2.111331e-21   2.457623e-21   2.815111e-21   3.562316e-21   4.028541e-21   4.525076e-21   5.048578e-21   5.600631e-21   6.177776e-21   6.791017e-21   7.412526e-21   7.328048e-21   7.878724e-21
         7.6500   0.000000e+00   1.061266e-23   4.245064e-23   9.551395e-23   1.698026e-22   2.655276e-22   3.840253e-22   5.252406e-22   6.894712e-22   8.869837e-22   1.101337e-21   1.340193e-21   1.607991e-21   1.898606e-21   2.215574e-21   2.575785e-21   2.948813e-21   3.721255e-21   4.210865e-21   4.733574e-21   5.285817e-21   5.869712e-21   6.481265e-21   7.135653e-21   7.795377e-21   7.870926e-21   8.462289e-21
         7.7000   0.000000e+00   1.124150e-23   4.496600e-23   1.011735e-22   1.798640e-22   2.810375e-22   4.059803e-22   5.549406e-22   7.280166e-22   9.347780e-22   1.159930e-21   1.410609e-21   1.691001e-21   1.995367e-21   2.327047e-21   2.702145e-21   3.091772e-21   3.884913e-21   4.397640e-21   4.946133e-21   5.526671e-21   6.141915e-21   6.787463e-21   7.482426e-21   8.180225e-21   8.453218e-21   9.088915e-21
         7.7500   0.000000e+00   1.190760e-23   4.763041e-23   1.071684e-22   1.905216e-22   2.976900e-22   4.292950e-22   5.865028e-22   7.690109e-22   9.857251e-22   1.222431e-21   1.485770e-21   1.779672e-21   2.098775e-21   2.446221e-21   2.837274e-21   3.244654e-21   4.054762e-21   4.590489e-21   5.164450e-21   5.772919e-21   6.419010e-21   7.098027e-21   7.832709e-21   8.568321e-21   9.075654e-21   9.759826e-21
         7.8000   0.000000e+00   1.261317e-23   5.045268e-23   1.135185e-22   2.018107e-22   3.153293e-22   4.540742e-22   6.200307e-22   8.125884e-22   1.039996e-21   1.289056e-21   1.565939e-21   1.874325e-21   2.209217e-21   2.573560e-21   2.981753e-21   3.408137e-21   4.232315e-21   4.791126e-21   5.390480e-21   6.026628e-21   6.703154e-21   7.415193e-21   8.188587e-21   8.961668e-21   9.738160e-21   1.047533e-20
         7.8500   0.000000e+00   1.336055e-23   5.344219e-23   1.202449e-22   2.137688e-22   3.340137e-22   4.809797e-22   6.556351e-22   8.588910e-22   1.097771e-21   1.360027e-21   1.651389e-21   1.975295e-21   2.327092e-21   2.709536e-21   3.136163e-21   3.582908e-21   4.419145e-21   5.001364e-21   5.626217e-21   6.290078e-21   6.996849e-21   7.741570e-21   8.552732e-21   9.363038e-21   1.043943e-20   1.123461e-20
         7.9000   0.000000e+00   1.415221e-23   5.660884e-23   1.273699e-22   2.264354e-22   3.538053e-22   5.094796e-22   6.934583e-22   9.080718e-22   1.159243e-21   1.435581e-21   1.742407e-21   2.082926e-21   2.452811e-21   2.854634e-21   3.301081e-21   3.769645e-21   4.616849e-21   5.223028e-21   5.873788e-21   6.565621e-21   7.302698e-21   8.080097e-21   8.928243e-21   9.775684e-21   1.117703e-20   1.203551e-20
         7.9500   0.000000e+00   1.499078e-23   5.996313e-23   1.349170e-22   2.398525e-22   3.747695e-22   5.396681e-22   7.345483e-22   9.602921e-22   1.224612e-21   1.515968e-21   1.839296e-21   2.197581e-21   2.586803e-21   3.009358e-21   3.477104e-21   3.969037e-21   4.826836e-21   5.457951e-21   6.135326e-21   6.855687e-21   7.623467e-21   8.433780e-21   9.318484e-21   1.020332e-20   1.194717e-20   1.287447e-20
         8.0000   0.000000e+00   1.587904e-23   6.351617e-23   1.429114e-22   2.540647e-22   3.969760e-22   5.716455e-22   7.780730e-22   1.016259e-21   1.294094e-21   1.601452e-21   1.942376e-21   2.319642e-21   2.729517e-21   3.174230e-21   3.664846e-21   4.181793e-21   5.050470e-21   5.707704e-21   6.412846e-21   7.162746e-21   7.961929e-21   8.805767e-21   9.726956e-21   1.064972e-20   1.274512e-20   1.374664e-20
         8.0500   0.000000e+00   1.681993e-23   6.727974e-23   1.513794e-22   2.691189e-22   4.204983e-22   6.055176e-22   8.241768e-22   1.076476e-21   1.367914e-21   1.692315e-21   2.051988e-21   2.449512e-21   2.881426e-21   3.349803e-21   3.864950e-21   4.408651e-21   5.289195e-21   5.973908e-21   6.708158e-21   7.488949e-21   8.320818e-21   9.199249e-21   1.015724e-20   1.111889e-20   1.356533e-20   1.464622e-20
         8.1000   0.000000e+00   1.781658e-23   7.126631e-23   1.603492e-22   2.850652e-22   4.454144e-22   6.413968e-22   8.730123e-22   1.140261e-21   1.446318e-21   1.788851e-21   2.168488e-21   2.587619e-21   3.043034e-21   3.536659e-21   4.078085e-21   4.650377e-21   5.544417e-21   6.258271e-21   7.023172e-21   7.836416e-21   8.702501e-21   9.617083e-21   1.061296e-20   1.161487e-20   1.440229e-20   1.556698e-20
         8.1500   0.000000e+00   1.887228e-23   7.548910e-23   1.698505e-22   3.019564e-22   4.718069e-22   6.794019e-22   9.247415e-22   1.207826e-21   1.529561e-21   1.891381e-21   2.292258e-21   2.734416e-21   3.214872e-21   3.735416e-21   4.304959e-21   4.907779e-21   5.817349e-21   6.562332e-21   7.359853e-21   8.207389e-21   9.109452e-21   1.006198e-20   1.109724e-20   1.214136e-20   1.525060e-20   1.650278e-20
         8.2000   0.000000e+00   1.999053e-23   7.996212e-23   1.799148e-22   3.198485e-22   4.997632e-22   7.196590e-22   9.795359e-22   1.279394e-21   1.619233e-21   2.000240e-21   2.423708e-21   2.890381e-21   3.397502e-21   3.946725e-21   4.546325e-21   5.181709e-21   6.109216e-21   6.887501e-21   7.719882e-21   8.604015e-21   9.544261e-21   1.053683e-20   1.161322e-20   1.270179e-20   1.610626e-20   1.744854e-20
         8.2500   0.000000e+00   2.117504e-23   8.470017e-23   1.905754e-22   3.388007e-22   5.293761e-22   7.623015e-22   1.037577e-21   1.355203e-21   1.715178e-21   2.117504e-21   2.563265e-21   3.056031e-21   3.591520e-21   4.171275e-21   4.802975e-21   5.473075e-21   6.421264e-21   7.235209e-21   8.104902e-21   9.028168e-21   1.000921e-20   1.104445e-20   1.216424e-20   1.329978e-20   1.696650e-20   1.840036e-20
         8.3000   0.000000e+00   2.242974e-23   8.971897e-23   2.018677e-22   3.588759e-22   5.607436e-22   8.074707e-22   1.099057e-21   1.435504e-21   1.816809e-21   2.242974e-21   2.713999e-21   3.231906e-21   3.797570e-21   4.409806e-21   5.075749e-21   5.782830e-21   6.754723e-21   7.606910e-21   8.516580e-21   9.481741e-21   1.050643e-20   1.158730e-20   1.275340e-20   1.393899e-20   1.783064e-20   1.935667e-20
         8.3500   0.000000e+00   2.375879e-23   9.503515e-23   2.138291e-22   3.801406e-22   5.939697e-22   8.553164e-22   1.164181e-21   1.520562e-21   1.924462e-21   2.375879e-21   2.874813e-21   3.421265e-21   4.016321e-21   4.663105e-21   5.365538e-21   6.111984e-21   7.110836e-21   8.004032e-21   8.956588e-21   9.966664e-21   1.103810e-20   1.216781e-20   1.338345e-20   1.462255e-20   1.869994e-20   2.031772e-20
         8.4000   0.000000e+00   2.516658e-23   1.006663e-22   2.264993e-22   4.026654e-22   6.291646e-22   9.059971e-22   1.233163e-21   1.610661e-21   2.038493e-21   2.516658e-21   3.045157e-21   3.623988e-21   4.253153e-21   4.932651e-21   5.673301e-21   6.461623e-21   7.490880e-21   8.428035e-21   9.426586e-21   1.048484e-20   1.160643e-20   1.278848e-20   1.405719e-20   1.535353e-20   1.957771e-20   2.128638e-20
         8.4500   0.000000e+00   2.665780e-23   1.066312e-22   2.399202e-22   4.265248e-22   6.664450e-22   9.596808e-22   1.306232e-21   1.706099e-21   2.159282e-21   2.665780e-21   3.225594e-21   3.838723e-21   4.505168e-21   5.224929e-21   6.000042e-21   6.832897e-21   7.896178e-21   8.880423e-21   9.928281e-21   1.103818e-20   1.221357e-20   1.345176e-20   1.477747e-20   1.613511e-20   2.046904e-20   2.226738e-20
         8.5000   0.000000e+00   2.823737e-23   1.129495e-22   2.541364e-22   4.517980e-22   7.059343e-22   1.016545e-21   1.383631e-21   1.807192e-21   2.287227e-21   2.823737e-21   3.416722e-21   4.066182e-21   4.772116e-21   5.534525e-21   6.353409e-21   7.228767e-21   8.328107e-21   9.362760e-21   1.046343e-20   1.162869e-20   1.286175e-20   1.416014e-20   1.554708e-20   1.697042e-20   2.138055e-20   2.326744e-20
         8.5500   0.000000e+00   2.991054e-23   1.196422e-22   2.691949e-22   4.785687e-22   7.477636e-22   1.076780e-21   1.465617e-21   1.914275e-21   2.422754e-21   2.991054e-21   3.619176e-21   4.307118e-21   5.054882e-21   5.862466e-21   6.729872e-21   7.657099e-21   8.788114e-21   9.876670e-21   1.103388e-20   1.225840e-20   1.355326e-20   1.491617e-20   1.636887e-20   1.786258e-20   2.231991e-20   2.429454e-20
         8.6000   0.000000e+00   3.168285e-23   1.267314e-22   2.851457e-22   5.069256e-22   7.920713e-22   1.140583e-21   1.552460e-21   2.027703e-21   2.566311e-21   3.168285e-21   3.833625e-21   4.562331e-21   5.354402e-21   6.209839e-21   7.128642e-21   8.110810e-21   9.277725e-21   1.042387e-20   1.164152e-20   1.292945e-20   1.429048e-20   1.572248e-20   1.724578e-20   1.881483e-20   2.329557e-20   2.535786e-20
         8.6500   0.000000e+00   3.356018e-23   1.342407e-22   3.020416e-22   5.369629e-22   8.390045e-22   1.208166e-21   1.644449e-21   2.147852e-21   2.718375e-21   3.356018e-21   4.060782e-21   4.832666e-21   5.671670e-21   6.577795e-21   7.551041e-21   8.591406e-21   9.798560e-21   1.100618e-20   1.228840e-20   1.364409e-20   1.507589e-20   1.658182e-20   1.818084e-20   1.983049e-20   2.431624e-20   2.646679e-20
         8.7000   0.000000e+00   3.554875e-23   1.421950e-22   3.199387e-22   5.687799e-22   8.887186e-22   1.279755e-21   1.741889e-21   2.275120e-21   2.879448e-21   3.554875e-21   4.301398e-21   5.119019e-21   6.007738e-21   6.967554e-21   7.998468e-21   9.100479e-21   1.035233e-20   1.162551e-20   1.297665e-20   1.440469e-20   1.591211e-20   1.749707e-20   1.917721e-20   2.091304e-20   2.539090e-20   2.763133e-20
