# CIE bound-bound cooling efficiency for S (Z=16)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_S0           L_S1           L_S2           L_S3           L_S4           L_S5           L_S6           L_S7           L_S8           L_S9           L_S10          L_S11          L_S12          L_S13          L_S14          L_S15          L_S16        
         7.5500   3.118655e-24   4.175677e-24   7.186094e-24   1.442754e-23   2.136906e-23   5.116881e-23   3.598329e-23   5.842708e-23   8.293760e-23   1.222140e-22   1.665231e-22   2.165644e-22   7.145960e-22   1.823932e-21   4.070894e-21   3.538579e-21   0.000000e+00
         7.6000   2.888275e-24   3.840940e-24   6.641979e-24   1.341153e-23   2.065664e-23   5.075886e-23   3.348117e-23   5.410234e-23   7.653049e-23   1.127234e-22   1.535449e-22   1.997190e-22   6.811030e-22   1.739303e-21   3.909358e-21   3.385775e-21   0.000000e+00
         7.6500   2.666915e-24   3.522961e-24   6.121891e-24   1.243566e-23   1.996102e-23   5.038364e-23   3.109202e-23   4.999426e-23   7.049578e-23   1.038040e-22   1.413485e-22   1.838900e-22   6.484309e-22   1.656571e-21   3.751472e-21   3.238002e-21   0.000000e+00
         7.7000   2.455185e-24   3.221991e-24   5.626811e-24   1.150207e-23   1.928029e-23   5.003358e-23   2.882247e-23   4.609783e-23   6.481091e-23   9.543531e-23   1.299208e-22   1.690576e-22   6.166324e-22   1.575862e-21   3.597742e-21   3.094922e-21   0.000000e+00
         7.7500   2.253529e-24   2.938114e-24   5.157356e-24   1.061230e-23   1.861289e-23   4.969933e-23   2.667640e-23   4.242383e-23   5.946052e-23   8.758221e-23   1.192282e-22   1.551984e-22   5.857710e-22   1.497301e-21   3.448548e-21   2.956744e-21   0.000000e+00
         7.8000   2.062241e-24   2.671273e-24   4.713830e-24   9.767372e-24   1.795752e-23   4.937190e-23   2.465077e-23   3.898133e-23   5.444435e-23   8.021229e-23   1.092206e-22   1.422594e-22   5.559141e-22   1.421009e-21   3.303410e-21   2.823409e-21   0.000000e+00
         7.8500   1.881489e-24   2.421302e-24   4.296277e-24   8.967808e-24   1.731308e-23   4.904272e-23   2.274071e-23   3.576443e-23   4.976281e-23   7.331699e-23   9.985354e-23   1.301716e-22   5.270513e-22   1.347084e-21   3.161855e-21   2.694410e-21   0.000000e+00
         7.9000   1.711336e-24   2.187940e-24   3.904520e-24   8.213703e-24   1.667870e-23   4.870357e-23   2.094159e-23   3.275956e-23   4.540725e-23   6.689472e-23   9.111352e-23   1.188788e-22   4.990480e-22   1.275462e-21   3.024034e-21   2.569471e-21   0.000000e+00
         7.9500   1.551753e-24   1.970846e-24   3.538204e-24   7.504768e-24   1.605371e-23   4.834665e-23   1.925083e-23   2.995319e-23   4.136031e-23   6.093699e-23   8.299490e-23   1.083649e-22   4.717799e-22   1.205987e-21   2.889771e-21   2.448624e-21   0.000000e+00
         8.0000   1.402633e-24   1.769610e-24   3.196826e-24   6.840375e-24   1.543766e-23   4.796470e-23   1.766601e-23   2.733634e-23   3.760398e-23   5.541886e-23   7.548296e-23   9.862120e-23   4.453086e-22   1.138581e-21   2.758120e-21   2.331452e-21   0.000000e+00
         8.0500   1.263804e-24   1.583761e-24   2.879762e-24   6.219624e-24   1.483031e-23   4.755111e-23   1.618434e-23   2.490248e-23   3.412282e-23   5.031254e-23   6.854246e-23   8.962496e-23   4.197797e-22   1.073406e-21   2.628915e-21   2.217336e-21   0.000000e+00
         8.1000   1.135037e-24   1.412770e-24   2.586283e-24   5.641381e-24   1.423164e-23   4.709999e-23   1.480231e-23   2.264486e-23   3.090423e-23   4.559208e-23   6.213509e-23   8.132858e-23   3.953076e-22   1.010667e-21   2.503008e-21   2.106387e-21   0.000000e+00
         8.1500   1.016052e-24   1.256061e-24   2.315577e-24   5.104335e-24   1.364174e-23   4.660628e-23   1.351585e-23   2.055601e-23   2.793572e-23   4.123734e-23   5.622529e-23   7.368206e-23   3.718661e-22   9.504790e-22   2.380982e-21   1.999074e-21   0.000000e+00
         8.2000   9.065289e-25   1.113010e-24   2.066759e-24   4.607027e-24   1.306087e-23   4.606575e-23   1.232079e-23   1.862740e-23   2.520455e-23   3.722949e-23   5.078532e-23   6.664003e-23   3.493891e-22   8.927852e-22   2.262604e-21   1.895529e-21   0.000000e+00
         8.2500   8.061067e-25   9.829542e-25   1.838882e-24   4.147872e-24   1.248940e-23   4.547503e-23   1.121292e-23   1.685038e-23   2.269733e-23   3.354987e-23   4.578936e-23   6.016741e-23   3.278227e-22   8.374994e-22   2.147531e-21   1.795495e-21   0.000000e+00
         8.3000   7.143942e-25   8.651998e-25   1.630951e-24   3.725196e-24   1.192779e-23   4.483163e-23   1.018806e-23   1.521632e-23   2.040065e-23   3.017920e-23   4.121210e-23   5.423152e-23   3.071619e-22   7.845578e-22   2.035667e-21   1.698743e-21   0.000000e+00
         8.3500   6.309725e-25   7.590253e-25   1.441928e-24   3.337252e-24   1.137663e-23   4.413397e-23   9.242113e-24   1.371681e-23   1.830134e-23   2.709797e-23   3.702768e-23   4.880045e-23   2.874195e-22   7.339601e-22   1.927166e-21   1.605242e-21   0.000000e+00
         8.4000   5.554008e-25   6.636912e-25   1.270747e-24   2.982242e-24   1.083653e-23   4.338140e-23   8.370942e-24   1.234377e-23   1.638661e-23   2.428716e-23   3.321011e-23   4.384169e-23   2.686014e-22   6.857127e-22   1.822168e-21   1.515054e-21   0.000000e+00
         8.4500   4.872215e-25   5.784483e-25   1.116321e-24   2.658339e-24   1.030812e-23   4.257413e-23   7.570391e-24   1.108929e-23   1.464417e-23   2.172839e-23   2.973425e-23   3.932281e-23   2.507006e-22   6.398057e-22   1.720749e-21   1.428220e-21   0.000000e+00
         8.5000   4.259655e-25   5.025452e-25   9.775507e-25   2.363709e-24   9.792054e-24   4.171321e-23   6.836311e-24   9.945677e-24   1.306218e-23   1.940407e-23   2.657589e-23   3.521258e-23   2.336968e-22   5.962044e-22   1.622902e-21   1.344735e-21   0.000000e+00
         8.5500   3.711579e-25   4.352374e-25   8.533364e-25   2.096521e-24   9.288931e-24   4.080040e-23   6.164601e-24   8.905446e-24   1.162922e-23   1.729743e-23   2.371204e-23   3.148112e-23   2.175680e-22   5.548567e-22   1.528617e-21   1.264557e-21   0.000000e+00
         8.6000   3.223230e-25   3.757948e-25   7.425864e-25   1.854963e-24   8.799319e-24   3.983818e-23   5.551219e-24   7.961344e-24   1.033428e-23   1.539241e-23   2.112088e-23   2.810022e-23   2.022919e-22   5.157076e-22   1.438009e-21   1.187664e-21   0.000000e+00
         8.6500   2.789894e-25   3.235086e-25   6.442270e-25   1.637251e-24   8.323737e-24   3.882962e-23   4.992233e-24   7.106344e-24   9.166845e-24   1.367362e-23   1.878160e-23   2.504323e-23   1.878464e-22   4.787001e-22   1.351180e-21   1.114115e-21   0.000000e+00
         8.7000   2.406949e-25   2.776979e-25   5.572111e-25   1.441639e-24   7.862660e-24   3.777830e-23   4.483827e-24   6.333699e-24   8.116828e-24   1.212640e-23   1.667439e-23   2.228485e-23   1.742111e-22   4.437773e-22   1.267905e-21   1.043883e-21   0.000000e+00
         8.7500   2.069907e-25   2.377145e-25   4.805265e-25   1.266426e-24   7.416509e-24   3.668827e-23   4.022310e-24   5.636962e-24   7.174630e-24   1.073679e-23   1.478043e-23   1.980111e-23   1.613643e-22   4.108830e-22   1.187935e-21   9.767584e-22   0.000000e+00
         8.8000   1.774452e-25   2.029472e-25   4.132029e-25   1.109971e-24   6.985644e-24   3.556399e-23   3.604132e-24   5.010012e-24   6.331153e-24   9.491549e-24   1.308189e-23   1.756930e-23   1.492819e-22   3.799565e-22   1.111413e-21   9.126217e-22   0.000000e+00
         8.8500   1.516474e-25   1.728245e-25   3.543180e-25   9.706931e-25   6.570359e-24   3.441019e-23   3.225903e-24   4.447036e-24   5.577811e-24   8.378145e-24   1.156191e-23   1.556802e-23   1.379378e-22   3.509312e-22   1.038560e-21   8.515735e-22   0.000000e+00
         8.9000   1.292087e-25   1.468171e-25   3.030022e-25   8.470825e-25   6.170878e-24   3.323184e-23   2.884409e-24   3.942526e-24   4.906528e-24   7.384818e-24   1.020459e-23   1.377705e-23   1.273046e-22   3.237364e-22   9.693589e-22   7.936842e-22   0.000000e+00
         8.9500   1.097658e-25   1.244380e-25   2.584419e-25   7.377050e-25   5.787359e-24   3.203401e-23   2.576619e-24   3.491296e-24   4.309719e-24   6.500550e-24   8.995095e-24   1.217745e-23   1.173536e-22   2.982987e-22   9.036347e-22   7.388572e-22   0.000000e+00
         9.0000   9.298074e-26   1.052432e-25   2.198818e-25   6.412055e-25   5.419888e-24   3.082186e-23   2.299672e-24   3.088475e-24   3.780295e-24   5.715037e-24   7.919543e-24   1.075155e-23   1.080555e-22   2.745419e-22   8.412333e-22   6.869493e-22   0.000000e+00
