# CIE ionization fractions for S (Z=16)
# Source: CHIANTI v11.0.2 chianti.ioneq (Dere et al. 2009)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_ioneq_tables.py
#
# log_T_K        x_S0           x_S1           x_S2           x_S3           x_S4           x_S5           x_S6           x_S7           x_S8           x_S9           x_S10          x_S11          x_S12          x_S13          x_S14          x_S15          x_S16        
         8.4500   4.671653e-74   1.365538e-65   9.957892e-59   1.316504e-52   8.421777e-47   2.392505e-41   7.105175e-36   4.378648e-31   1.311940e-26   1.816521e-22   1.517385e-18   8.191348e-15   3.313358e-11   6.427877e-08   5.805507e-05   1.122796e-02   9.887139e-01
         8.5000   5.460299e-75   1.818873e-66   1.498642e-59   2.244329e-53   1.626617e-47   5.241635e-42   1.774016e-36   1.247454e-31   4.272680e-27   6.768462e-23   6.472460e-19   4.002218e-15   1.851583e-11   4.124133e-08   4.258015e-05   9.693990e-03   9.902634e-01
         8.5500   6.429987e-76   2.440155e-67   2.271349e-60   3.852467e-54   3.162922e-48   1.155847e-42   4.456060e-37   3.573346e-32   1.398213e-27   2.532322e-23   2.769981e-19   1.960188e-15   1.036442e-11   2.649263e-08   3.124468e-05   8.369945e-03   9.915988e-01
         8.6000   7.619197e-77   3.293155e-68   3.462541e-61   6.650513e-55   6.184371e-49   2.562400e-43   1.124772e-37   1.028074e-32   4.593059e-28   9.504635e-24   1.188430e-19   9.617224e-16   5.807778e-12   1.702874e-08   2.292426e-05   7.224892e-03   9.927522e-01
         8.6500   9.052544e-78   4.455011e-69   5.290533e-62   1.150558e-55   1.211675e-49   5.691088e-44   2.843173e-38   2.960731e-33   1.509570e-28   3.567525e-24   5.096458e-20   4.714120e-16   3.250955e-12   1.092904e-08   1.680841e-05   6.233138e-03   9.937500e-01
         8.7000   1.080175e-78   6.051066e-70   8.115347e-63   1.998082e-56   2.382759e-50   1.268454e-44   7.209597e-39   8.549920e-34   4.972517e-29   1.341315e-24   2.187897e-20   2.311637e-16   1.819396e-12   7.009828e-09   1.230966e-05   5.373216e-03   9.946145e-01
         8.7500   1.293324e-79   8.245055e-71   1.248691e-63   3.480254e-57   4.699198e-51   2.834913e-45   1.832548e-39   2.473997e-34   1.640483e-29   5.048287e-25   9.396934e-21   1.133358e-16   1.017513e-12   4.490999e-09   9.000037e-06   4.627087e-03   9.953639e-01
         8.8000   1.552537e-80   1.126082e-71   1.925677e-64   6.074991e-58   9.286794e-52   6.348134e-46   4.665576e-40   7.167942e-35   5.416742e-30   1.900735e-25   4.035331e-21   5.552623e-17   5.683589e-13   2.872548e-09   6.566395e-06   3.979501e-03   9.960139e-01
         8.8500   1.867073e-81   1.540382e-72   2.974156e-65   1.061921e-58   1.837743e-52   1.423243e-46   1.188934e-40   2.078065e-35   1.788957e-30   7.154871e-26   1.731653e-21   2.716984e-17   3.169333e-13   1.833485e-09   4.778767e-06   3.417491e-03   9.965777e-01
         8.9000   2.247869e-82   2.109010e-73   4.597364e-66   1.857659e-59   3.639149e-53   3.192744e-47   3.030741e-41   6.024786e-36   5.906326e-31   2.691273e-26   7.421970e-22   1.327206e-17   1.763571e-13   1.167336e-09   3.467754e-06   2.929966e-03   9.970666e-01
         8.9500   2.707761e-83   2.888438e-74   7.108279e-67   3.250245e-60   7.207137e-54   7.162389e-48   7.724068e-42   1.745904e-36   1.948408e-31   1.011092e-26   3.175912e-22   6.469651e-18   9.788988e-14   7.410868e-10   2.508292e-06   2.507386e-03   9.974901e-01
         9.0000   3.261711e-84   3.955046e-75   1.098760e-67   5.684822e-61   1.426760e-54   1.605990e-48   1.967164e-42   5.054707e-37   6.419468e-32   3.792473e-27   1.356259e-22   3.146025e-18   5.418257e-14   4.689853e-10   1.807902e-06   2.141503e-03   9.978567e-01
