# CIE bound-bound cooling efficiency for Ca (Z=20)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Ca0          L_Ca1          L_Ca2          L_Ca3          L_Ca4          L_Ca5          L_Ca6          L_Ca7          L_Ca8          L_Ca9          L_Ca10         L_Ca11         L_Ca12         L_Ca13         L_Ca14         L_Ca15         L_Ca16         L_Ca17         L_Ca18         L_Ca19         L_Ca20       
         5.7500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.504924e-22   9.417163e-22   8.319288e-22   1.115494e-21   1.429826e-21   2.065690e-21   2.827687e-21   5.722725e-21   4.302806e-21   2.118553e-20   5.224606e-20   5.011692e-20   0.000000e+00
         5.8000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.214509e-22   8.991989e-22   7.911760e-22   1.055998e-21   1.820727e-21   1.953890e-21   2.673175e-21   5.406711e-21   4.076858e-21   2.013077e-20   4.943949e-20   4.738797e-20   0.000000e+00
         5.8500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.940368e-22   8.591295e-22   7.528623e-22   9.998954e-22   1.722347e-21   1.848412e-21   2.527360e-21   5.108455e-21   3.864202e-21   1.913948e-20   4.687841e-20   4.481552e-20   0.000000e+00
         5.9000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.681358e-22   8.213416e-22   7.168404e-22   9.469871e-22   1.629531e-21   1.748886e-21   2.389737e-21   4.826948e-21   3.664103e-21   1.820801e-20   4.448417e-20   4.239086e-20   0.000000e+00
         5.9500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.436381e-22   7.856788e-22   6.829682e-22   8.970826e-22   1.541955e-21   1.654958e-21   3.059278e-21   4.561233e-21   3.475865e-21   1.733288e-20   4.208599e-20   4.010577e-20   0.000000e+00
         6.0000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.204375e-22   7.519905e-22   6.511092e-22   8.500007e-22   1.459308e-21   1.566295e-21   2.892106e-21   4.310401e-21   3.298825e-21   1.651077e-20   3.992105e-20   3.795229e-20   0.000000e+00
         6.0500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.984328e-22   7.201313e-22   6.211303e-22   8.055688e-22   1.381295e-21   1.482576e-21   2.734257e-21   4.073594e-21   3.132357e-21   1.573854e-20   3.784016e-20   3.592254e-20   0.000000e+00
         6.1000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.775338e-22   6.899635e-22   5.929047e-22   7.636218e-22   1.307637e-21   1.403497e-21   2.585178e-21   3.849995e-21   2.975861e-21   1.501315e-20   3.589706e-20   3.400924e-20   0.000000e+00
         6.1500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.576605e-22   6.613652e-22   5.663152e-22   7.240026e-22   1.238066e-21   1.791404e-21   2.444346e-21   3.638832e-21   2.828768e-21   1.433173e-20   3.406503e-20   3.220571e-20   0.000000e+00
         6.2000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.387368e-22   6.342270e-22   5.412483e-22   6.865612e-22   1.172329e-21   1.695120e-21   2.311260e-21   3.439373e-21   2.690542e-21   1.369149e-20   3.232965e-20   3.050564e-20   0.000000e+00
         6.2500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.206850e-22   6.084436e-22   5.175810e-22   6.511547e-22   1.110184e-21   1.604092e-21   2.185448e-21   3.250917e-21   2.560672e-21   1.308977e-20   3.064978e-20   2.890318e-20   0.000000e+00
