# CIE bound-bound cooling efficiency for Fe (Z=26)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Fe0          L_Fe1          L_Fe2          L_Fe3          L_Fe4          L_Fe5          L_Fe6          L_Fe7          L_Fe8          L_Fe9          L_Fe10         L_Fe11         L_Fe12         L_Fe13         L_Fe14         L_Fe15         L_Fe16         L_Fe17         L_Fe18         L_Fe19         L_Fe20         L_Fe21         L_Fe22         L_Fe23         L_Fe24         L_Fe25         L_Fe26       
         5.9000   0.000000e+00   0.000000e+00   0.000000e+00   9.272625e-23   1.486729e-22   3.116173e-22   4.973980e-22   7.119761e-22   5.332526e-22   7.944913e-22   1.063290e-21   1.577924e-21   2.107071e-21   2.752853e-21   3.700141e-21   4.739102e-21   5.257872e-21   4.410398e-21   6.734095e-21   7.265502e-21   1.345292e-20   1.692505e-20   2.552459e-20   5.569796e-20   1.300194e-19   1.212487e-19   0.000000e+00
         5.9500   0.000000e+00   0.000000e+00   0.000000e+00   9.240072e-23   1.456717e-22   3.007178e-22   4.767210e-22   6.798017e-22   5.115028e-22   7.618761e-22   1.019340e-21   1.510169e-21   2.014484e-21   2.629110e-21   3.524148e-21   4.511862e-21   5.006625e-21   4.171883e-21   6.365682e-21   6.870000e-21   1.273392e-20   1.601138e-20   2.420367e-20   5.286899e-20   1.229895e-19   1.146173e-19   0.000000e+00
         6.0000   0.000000e+00   0.000000e+00   0.000000e+00   9.188107e-23   1.425655e-22   2.900660e-22   4.568244e-22   6.490566e-22   4.909768e-22   7.311763e-22   9.780295e-22   1.446509e-21   1.927512e-21   2.512867e-21   3.358457e-21   4.298039e-21   4.770860e-21   3.946971e-21   6.018131e-21   6.496946e-21   1.205622e-20   1.840236e-20   2.296076e-20   5.020910e-20   1.165690e-19   1.083650e-19   0.000000e+00
         6.0500   0.000000e+00   0.000000e+00   0.000000e+00   9.114726e-23   1.393328e-22   2.796160e-22   4.376290e-22   6.196225e-22   4.715788e-22   7.022491e-22   9.391667e-22   1.386656e-21   1.845770e-21   2.403624e-21   3.202403e-21   4.096786e-21   4.549663e-21   3.734886e-21   5.690257e-21   6.145058e-21   1.141746e-20   1.740830e-20   2.179144e-20   4.770873e-20   1.103222e-19   1.024709e-19   0.000000e+00
         6.1000   0.000000e+00   0.000000e+00   0.000000e+00   9.018403e-23   1.359565e-22   2.693309e-22   4.190607e-22   5.913905e-22   4.532154e-22   6.749567e-22   9.025675e-22   1.330333e-21   1.768888e-21   2.300899e-21   3.055350e-21   3.907298e-21   4.342160e-21   3.534892e-21   5.380937e-21   5.813120e-21   1.081540e-20   1.647084e-20   2.069153e-20   4.535876e-20   1.046561e-19   9.691514e-20   0.000000e+00
         6.1500   0.000000e+00   0.000000e+00   0.000000e+00   8.898055e-23   1.324248e-22   2.591813e-22   4.010543e-22   5.642573e-22   4.357960e-22   6.491637e-22   8.680536e-22   1.277279e-21   1.696515e-21   2.204232e-21   2.916687e-21   3.728803e-21   4.147513e-21   3.346288e-21   5.089106e-21   5.499977e-21   1.024792e-20   1.558674e-20   1.965708e-20   4.315056e-20   9.910962e-20   9.167884e-20   0.000000e+00
         6.2000   0.000000e+00   0.000000e+00   0.000000e+00   8.753085e-23   1.287305e-22   2.491441e-22   3.835574e-22   5.381267e-22   4.192382e-22   6.247395e-22   8.354500e-22   1.227237e-21   1.628313e-21   2.113183e-21   2.785833e-21   3.560560e-21   3.964917e-21   3.168408e-21   4.813753e-21   5.204531e-21   9.712997e-21   1.475295e-20   1.868436e-20   4.107588e-20   9.388686e-20   8.674416e-20   0.000000e+00
         6.2500   0.000000e+00   0.000000e+00   0.000000e+00   8.583460e-23   1.248721e-22   2.392033e-22   3.665266e-22   5.129168e-22   4.034687e-22   6.015646e-22   8.045880e-22   1.179960e-21   1.563955e-21   2.027329e-21   2.662240e-21   3.401869e-21   3.793591e-21   3.000619e-21   4.553919e-21   4.925737e-21   9.208711e-21   1.396654e-20   1.776978e-20   3.912688e-20   8.910168e-20   8.209352e-20   0.000000e+00
         6.3000   0.000000e+00   0.000000e+00   0.000000e+00   8.389695e-23   1.208528e-22   2.293499e-22   3.499263e-22   4.885602e-22   3.884186e-22   5.795314e-22   7.753135e-22   1.135205e-21   1.503119e-21   1.946254e-21   2.545394e-21   3.252074e-21   3.632780e-21   2.842320e-21   4.308690e-21   4.662600e-21   8.733233e-21   1.322477e-20   1.690994e-20   3.729606e-20   8.456656e-20   7.770984e-20   0.000000e+00
         6.3500   0.000000e+00   0.000000e+00   0.000000e+00   8.172793e-23   1.166811e-22   2.195802e-22   3.337297e-22   4.649992e-22   3.740171e-22   5.585365e-22   7.474859e-22   1.092755e-21   1.445501e-21   1.869559e-21   2.434792e-21   3.110545e-21   3.481752e-21   2.692939e-21   4.077204e-21   4.414174e-21   9.973861e-21   1.252501e-20   1.610162e-20   3.557626e-20   8.020111e-20   7.357766e-20   0.000000e+00
         6.4000   0.000000e+00   0.000000e+00   0.000000e+00   7.934201e-23   1.123696e-22   2.098938e-22   3.179186e-22   4.421856e-22   3.601947e-22   5.384737e-22   7.209693e-22   1.052408e-21   1.390826e-21   1.796871e-21   2.329953e-21   2.976671e-21   3.339797e-21   2.551926e-21   3.858638e-21   4.179562e-21   9.456792e-21   1.186475e-20   1.534171e-20   3.396062e-20   7.598647e-20   6.968250e-20   0.000000e+00
         6.4500   0.000000e+00   0.000000e+00   0.000000e+00   7.675770e-23   1.079349e-22   2.002950e-22   3.024801e-22   4.200820e-22   3.468913e-22   5.192401e-22   6.956243e-22   1.013968e-21   1.338836e-21   1.727848e-21   2.230427e-21   2.849870e-21   3.206255e-21   2.418759e-21   3.652204e-21   5.088241e-21   8.968807e-21   1.124164e-20   1.462722e-20   3.244256e-20   7.212306e-20   6.601079e-20   0.000000e+00
         6.5000   0.000000e+00   0.000000e+00   0.000000e+00   7.399699e-23   1.033964e-22   1.907942e-22   2.874037e-22   3.986602e-22   3.340596e-22   5.007467e-22   6.713169e-22   9.772369e-22   1.289273e-21   1.662165e-21   2.135815e-21   2.729617e-21   3.080495e-21   2.292953e-21   3.457161e-21   4.815965e-21   8.508091e-21   1.065339e-20   1.395534e-20   3.101577e-20   6.837047e-20   6.255000e-20   0.000000e+00
         6.5500   0.000000e+00   0.000000e+00   0.000000e+00   7.108446e-23   9.877608e-23   1.814065e-22   2.726852e-22   3.778951e-22   3.216552e-22   4.829196e-22   6.479319e-22   9.420247e-22   1.241884e-21   1.599494e-21   2.045759e-21   2.615444e-21   2.961867e-21   2.174047e-21   3.272818e-21   4.558586e-21   8.072936e-21   1.009789e-20   1.332333e-20   2.967427e-20   6.486427e-20   5.928868e-20   0.000000e+00
         6.6000   0.000000e+00   0.000000e+00   0.000000e+00   6.804659e-23   9.409822e-23   1.721493e-22   2.583277e-22   3.577655e-22   3.096334e-22   4.656891e-22   6.253717e-22   9.081677e-22   1.196428e-21   1.539516e-21   1.959901e-21   2.506908e-21   2.849717e-21   2.061560e-21   3.098503e-21   4.315187e-21   7.661740e-21   9.573112e-21   1.272863e-20   2.841225e-20   6.164782e-20   5.621641e-20   0.000000e+00
         6.6500   0.000000e+00   0.000000e+00   0.000000e+00   6.491102e-23   8.938874e-23   1.630419e-22   2.443394e-22   3.382592e-22   2.979528e-22   4.489861e-22   6.035431e-22   8.755256e-22   1.152706e-21   1.481946e-21   1.877885e-21   2.403557e-21   2.743486e-21   1.955041e-21   2.933531e-21   4.084850e-21   7.272952e-21   9.077170e-21   1.216889e-20   2.722431e-20   5.861820e-20   5.332318e-20   0.000000e+00
         6.7000   0.000000e+00   0.000000e+00   0.000000e+00   6.170581e-23   8.467412e-23   1.541051e-22   2.307306e-22   3.193723e-22   2.865787e-22   4.327470e-22   5.823546e-22   8.439659e-22   1.110537e-21   1.426542e-21   1.799381e-21   2.304959e-21   2.642731e-21   1.854140e-21   2.777299e-21   3.866688e-21   6.905004e-21   8.608164e-21   1.164179e-20   2.610526e-20   5.576740e-20   5.059910e-20   0.000000e+00
         6.7500   0.000000e+00   0.000000e+00   0.000000e+00   5.845882e-23   7.998058e-23   1.453606e-22   2.175133e-22   3.011053e-22   2.754812e-22   4.169171e-22   5.617232e-22   8.133607e-22   1.069753e-21   1.373079e-21   1.724126e-21   2.210738e-21   2.546947e-21   1.758576e-21   2.629331e-21   3.659944e-21   6.556464e-21   8.164263e-21   1.114478e-20   2.504985e-20   5.308713e-20   4.803441e-20   0.000000e+00
         6.8000   0.000000e+00   0.000000e+00   0.000000e+00   5.519699e-23   7.533336e-23   1.368294e-22   2.047010e-22   2.834602e-22   2.646347e-22   4.014486e-22   5.415770e-22   7.835928e-22   1.030189e-21   1.321347e-21   1.651894e-21   2.120593e-21   2.455480e-21   1.667932e-21   2.489166e-21   3.464004e-21   6.226143e-21   7.743875e-21   1.067549e-20   2.405287e-20   5.052756e-20   4.561977e-20   0.000000e+00
         6.8500   0.000000e+00   0.000000e+00   0.000000e+00   5.194575e-23   7.075636e-23   1.285316e-22   1.923082e-22   2.664413e-22   2.540219e-22   3.863008e-22   5.218539e-22   7.545601e-22   9.917005e-22   1.271146e-21   1.582472e-21   2.034244e-21   2.367648e-21   1.581686e-21   2.356161e-21   3.278156e-21   5.912972e-21   7.345686e-21   1.023216e-20   2.310984e-20   4.816026e-20   4.334622e-20   0.000000e+00
         6.9000   0.000000e+00   0.000000e+00   0.000000e+00   4.872845e-23   6.627166e-23   1.204858e-22   1.803485e-22   2.500549e-22   2.436316e-22   3.714456e-22   5.025010e-22   7.261748e-22   9.541596e-22   1.222300e-21   1.515651e-21   1.951425e-21   2.283132e-21   1.499396e-21   2.229612e-21   3.101528e-21   5.615591e-21   6.968217e-21   9.813608e-21   2.221719e-20   4.593328e-20   4.120523e-20   0.000000e+00
         6.9500   0.000000e+00   0.000000e+00   0.000000e+00   4.556626e-23   6.189914e-23   1.127088e-22   1.688338e-22   2.343076e-22   2.334527e-22   3.568630e-22   4.834826e-22   6.983634e-22   9.174584e-22   1.174656e-21   1.451244e-21   1.871879e-21   2.201899e-21   1.420992e-21   2.109070e-21   2.933272e-21   5.332516e-21   6.609724e-21   9.417630e-21   2.137105e-20   4.383768e-20   3.918877e-20   0.000000e+00
         7.0000   0.000000e+00   0.000000e+00   0.000000e+00   4.247797e-23   5.765641e-23   1.052156e-22   1.577744e-22   2.192047e-22   2.234728e-22   3.425340e-22   4.647718e-22   6.710763e-22   8.815095e-22   1.128086e-21   1.389088e-21   1.795377e-21   2.123889e-21   1.346537e-21   1.994457e-21   2.772999e-21   5.062595e-21   6.268502e-21   9.041143e-21   2.056635e-20   4.186440e-20   3.728896e-20   0.000000e+00
         7.0500   0.000000e+00   0.000000e+00   0.000000e+00   3.947980e-23   5.355864e-23   9.801835e-23   1.471788e-22   2.047499e-22   2.136804e-22   3.284388e-22   4.463445e-22   6.442767e-22   8.462565e-22   1.082496e-21   1.329044e-21   1.721719e-21   2.048486e-21   1.275869e-21   1.885752e-21   2.620606e-21   4.805438e-21   5.943689e-21   8.681449e-21   1.979763e-20   4.000474e-20   3.549840e-20   0.000000e+00
         7.1000   0.000000e+00   0.000000e+00   0.000000e+00   3.658523e-23   4.961855e-23   9.112641e-23   1.370535e-22   1.909447e-22   2.040704e-22   3.145606e-22   4.281760e-22   6.179313e-22   8.116530e-22   1.037822e-21   1.270997e-21   1.650732e-21   1.974864e-21   1.208386e-21   1.782478e-21   2.475885e-21   4.560861e-21   5.634953e-21   8.338535e-21   1.906205e-20   3.825109e-20   3.381029e-20   0.000000e+00
         7.1500   0.000000e+00   0.000000e+00   0.000000e+00   3.380512e-23   4.584630e-23   8.454626e-23   1.274022e-22   1.777896e-22   1.946462e-22   3.008924e-22   4.102474e-22   5.920067e-22   7.776559e-22   9.940085e-22   1.214878e-21   1.582293e-21   1.902482e-21   1.143466e-21   1.683826e-21   2.338006e-21   4.328023e-21   5.341799e-21   8.013350e-21   1.835900e-20   3.659639e-20   3.221822e-20   0.000000e+00
         7.2000   0.000000e+00   0.000000e+00   0.000000e+00   3.114783e-23   4.224950e-23   7.828230e-23   1.182248e-22   1.652823e-22   1.854140e-22   2.874393e-22   3.925536e-22   5.664776e-22   7.442249e-22   9.510023e-22   1.160623e-21   1.516309e-21   1.831410e-21   1.080927e-21   1.589125e-21   2.205997e-21   4.105306e-21   5.062543e-21   7.705420e-21   1.768798e-20   3.503388e-20   3.071609e-20   0.000000e+00
         7.2500   0.000000e+00   0.000000e+00   0.000000e+00   2.861945e-23   3.883336e-23   7.233696e-23   1.095189e-22   1.534168e-22   1.763809e-22   2.742108e-22   3.751038e-22   5.413364e-22   7.113332e-22   9.087589e-22   1.108160e-21   1.452681e-21   1.761886e-21   1.020917e-21   1.498316e-21   2.079309e-21   3.891206e-21   4.795208e-21   7.410679e-21   1.704438e-20   3.355728e-20   2.929814e-20   0.000000e+00
         7.3000   0.000000e+00   0.000000e+00   0.000000e+00   2.622391e-23   3.560094e-23   6.671034e-23   1.012800e-22   1.421839e-22   1.675522e-22   2.612180e-22   3.579130e-22   5.165955e-22   6.789800e-22   8.672551e-22   1.057402e-21   1.391294e-21   1.694026e-21   9.635949e-22   1.411538e-21   1.957989e-21   3.685321e-21   4.538556e-21   7.124724e-21   1.642178e-20   3.216095e-20   2.795901e-20   0.000000e+00
         7.3500   0.000000e+00   0.000000e+00   0.000000e+00   2.396323e-23   3.255343e-23   6.140016e-23   9.350228e-23   1.315718e-22   1.589333e-22   2.484710e-22   3.409983e-22   4.922755e-22   6.471851e-22   8.265020e-22   1.008276e-21   1.332029e-21   1.627770e-21   9.089497e-22   1.328878e-21   1.842168e-21   3.487834e-21   4.292563e-21   6.846254e-21   1.581558e-20   3.083969e-20   2.669379e-20   0.000000e+00
         7.4000   0.000000e+00   0.000000e+00   0.000000e+00   2.183782e-23   2.969036e-23   5.640217e-23   8.617750e-23   1.215680e-22   1.505304e-22   2.359808e-22   3.243758e-22   4.683998e-22   6.159760e-22   7.865285e-22   9.607394e-22   1.274792e-21   1.562937e-21   8.569045e-22   1.250223e-21   1.731818e-21   3.298917e-21   4.057436e-21   6.576572e-21   1.522569e-20   2.958801e-20   2.549753e-20   0.000000e+00
         7.4500   0.000000e+00   0.000000e+00   0.000000e+00   1.984668e-23   2.700966e-23   5.171050e-23   7.929513e-23   1.121581e-22   1.423500e-22   2.237600e-22   3.080639e-22   4.449910e-22   5.853823e-22   7.473711e-22   9.147799e-22   1.219534e-21   1.499079e-21   8.071938e-22   1.175412e-21   1.626772e-21   3.118359e-21   3.833122e-21   6.317132e-21   1.465333e-20   2.840104e-20   2.436558e-20   0.000000e+00
         7.5000   0.000000e+00   0.000000e+00   0.000000e+00   1.798769e-23   2.450794e-23   4.731788e-23   7.284280e-23   1.033250e-22   1.343988e-22   2.118216e-22   2.920827e-22   4.220733e-22   5.554334e-22   7.090665e-22   8.703868e-22   1.166221e-21   1.435791e-21   7.593899e-22   1.103983e-21   1.526723e-21   2.945837e-21   3.619220e-21   6.068051e-21   1.409904e-20   2.727380e-20   2.329360e-20   0.000000e+00
         7.5500   0.000000e+00   0.000000e+00   0.000000e+00   1.625775e-23   2.218063e-23   4.321574e-23   6.680696e-23   9.505000e-23   1.266847e-22   2.001797e-22   2.764529e-22   3.996733e-22   5.261610e-22   6.716523e-22   8.275438e-22   1.114819e-21   1.373035e-21   7.131421e-22   1.035418e-21   1.431061e-21   2.780530e-21   3.415041e-21   5.828752e-21   1.356173e-20   2.620057e-20   2.227697e-20   0.000000e+00
         7.6000   0.000000e+00   0.000000e+00   0.000000e+00   1.465306e-23   2.002231e-23   3.939444e-23   6.117289e-23   8.731250e-23   1.192167e-22   1.888500e-22   2.611970e-22   3.778172e-22   4.975983e-22   6.351681e-22   7.862247e-22   1.065282e-21   1.311223e-21   6.685439e-22   9.694161e-22   1.339219e-21   2.621441e-21   3.219321e-21   5.597500e-21   1.303977e-20   2.517593e-20   2.131090e-20   0.000000e+00
         7.6500   0.000000e+00   0.000000e+00   0.000000e+00   1.316924e-23   1.802686e-23   3.584348e-23   5.592498e-23   8.009136e-23   1.120037e-22   1.778501e-22   2.463392e-22   3.565335e-22   4.697782e-22   5.996530e-22   7.464010e-22   1.017556e-21   1.250791e-21   6.258842e-22   9.061988e-22   1.251097e-21   2.467875e-21   3.030942e-21   5.371271e-21   1.252935e-20   2.419659e-20   2.039164e-20   0.000000e+00
         7.7000   0.000000e+00   0.000000e+00   0.000000e+00   1.180149e-23   1.618761e-23   3.255182e-23   5.104684e-23   7.336455e-23   1.050523e-22   1.671966e-22   2.319054e-22   3.358528e-22   4.427367e-22   5.651469e-22   7.080425e-22   9.715857e-22   1.191849e-21   5.853644e-22   8.460606e-22   1.167015e-21   2.320151e-21   2.849645e-21   5.147675e-21   1.202700e-20   2.325969e-20   1.951639e-20   0.000000e+00
         7.7500   0.000000e+00   0.000000e+00   0.000000e+00   1.054469e-23   1.449751e-23   2.950792e-23   4.652162e-23   6.710955e-23   9.836694e-23   1.569032e-22   2.179199e-22   3.158076e-22   4.165126e-22   5.316935e-22   6.711155e-22   9.273099e-22   1.134274e-21   5.468833e-22   7.890869e-22   1.087252e-21   2.178845e-21   2.676030e-21   4.927546e-21   1.153177e-20   2.235969e-20   1.868141e-20   0.000000e+00
         7.8000   0.000000e+00   0.000000e+00   0.000000e+00   9.393523e-24   1.294920e-23   2.669991e-23   4.233236e-23   6.130345e-23   9.195069e-23   1.469807e-22   2.044030e-22   2.964278e-22   3.911449e-22   4.993389e-22   6.355919e-22   8.846702e-22   1.077931e-21   5.102663e-22   7.350714e-22   1.011725e-21   2.044242e-21   2.510637e-21   4.713201e-21   1.104613e-20   2.149111e-20   1.788207e-20   0.000000e+00
         7.8500   0.000000e+00   0.000000e+00   0.000000e+00   8.342553e-24   1.153515e-23   2.411579e-23   3.846198e-23   5.592346e-23   8.580684e-23   1.374376e-22   1.913707e-22   2.777377e-22   3.666678e-22   4.681261e-22   6.014504e-22   8.436172e-22   1.022807e-21   4.753636e-22   6.837876e-22   9.401645e-22   1.915989e-21   2.353332e-21   4.506327e-21   1.057275e-20   2.065215e-20   1.711534e-20   0.000000e+00
         7.9000   0.000000e+00   0.000000e+00   0.000000e+00   7.386271e-24   1.024768e-23   2.174344e-23   3.489346e-23   5.094712e-23   7.993826e-23   1.282823e-22   1.788365e-22   2.597555e-22   3.431073e-22   4.380900e-22   5.686743e-22   8.041111e-22   9.690163e-22   4.421359e-22   6.350765e-22   8.723099e-22   1.793636e-21   2.203552e-21   4.306215e-21   1.011211e-20   1.984325e-20   1.637993e-20   0.000000e+00
         7.9500   0.000000e+00   0.000000e+00   0.000000e+00   6.519159e-24   9.079106e-24   1.957075e-23   3.160998e-23   4.635227e-23   7.434610e-23   1.195223e-22   1.668132e-22   2.424957e-22   3.204827e-22   4.092552e-22   5.372433e-22   7.661130e-22   9.166763e-22   4.105757e-22   5.888938e-22   8.080273e-22   1.676820e-21   2.060748e-21   4.111481e-21   9.662688e-21   1.906482e-20   1.567545e-20   0.000000e+00
         8.0000   0.000000e+00   0.000000e+00   0.000000e+00   5.735721e-24   8.021797e-24   1.758563e-23   2.859500e-23   4.211721e-23   6.902951e-23   1.111622e-22   1.553116e-22   2.259717e-22   2.988092e-22   3.816386e-22   5.071281e-22   7.295770e-22   8.658998e-22   3.806717e-22   5.452043e-22   7.472594e-22   1.565446e-21   1.924613e-21   3.921060e-21   9.222996e-21   1.831250e-20   1.499985e-20   0.000000e+00
         8.0500   0.000000e+00   0.000000e+00   0.000000e+00   5.030506e-24   7.068227e-24   1.577615e-23   2.583225e-23   3.822089e-23   6.398585e-23   1.032032e-22   1.443383e-22   2.101941e-22   2.781007e-22   3.552532e-22   4.782941e-22   6.944499e-22   8.167935e-22   3.524211e-22   5.039714e-22   6.899436e-22   1.459479e-21   1.795071e-21   3.734846e-21   8.792465e-21   1.757907e-20   1.434835e-20   0.000000e+00
         8.1000   0.000000e+00   0.000000e+00   0.000000e+00   4.398132e-24   6.211031e-24   1.413058e-23   2.330570e-23   3.464282e-23   5.921152e-23   9.564411e-23   1.338957e-22   1.951681e-22   2.583656e-22   3.301092e-22   4.507071e-22   6.606757e-22   7.694465e-22   3.258290e-22   4.651728e-22   6.360212e-22   1.358880e-21   1.672050e-21   3.553187e-21   8.371645e-21   1.686279e-20   1.371740e-20   0.000000e+00
         8.1500   0.000000e+00   0.000000e+00   0.000000e+00   3.833305e-24   5.443029e-24   1.263752e-23   2.099974e-23   3.136301e-23   5.470227e-23   8.848162e-23   1.239824e-22   1.808933e-22   2.396060e-22   3.062091e-22   4.243403e-22   6.282067e-22   7.238444e-22   3.008779e-22   4.287896e-22   5.854456e-22   1.263617e-21   1.555493e-21   3.376388e-21   7.961194e-21   1.616642e-20   1.310734e-20   0.000000e+00
         8.2000   0.000000e+00   0.000000e+00   0.000000e+00   3.330846e-24   4.757263e-24   1.128589e-23   1.889920e-23   2.836193e-23   5.045303e-23   8.171126e-23   1.145944e-22   1.673640e-22   2.218163e-22   2.835468e-22   3.991673e-22   5.970031e-22   6.798877e-22   2.774437e-22   3.947374e-22   5.381597e-22   1.173654e-21   1.445345e-21   3.204799e-21   7.561747e-21   1.549088e-20   1.251878e-20   0.000000e+00
         8.2500   0.000000e+00   0.000000e+00   0.000000e+00   2.885700e-24   4.147024e-24   1.006507e-23   1.698940e-23   2.562076e-23   4.645822e-23   7.532701e-23   1.057260e-22   1.545715e-22   2.049853e-22   2.621075e-22   3.751587e-22   5.670247e-22   6.374996e-22   2.553664e-22   3.628224e-22   4.939822e-22   1.088864e-21   1.341518e-21   3.038777e-21   7.173930e-21   1.483335e-20   1.195020e-20   0.000000e+00
         8.3000   0.000000e+00   0.000000e+00   0.000000e+00   2.492968e-24   3.605880e-24   8.964827e-24   1.525628e-23   2.312127e-23   4.271137e-23   6.932175e-23   9.736923e-23   1.425044e-22   1.890985e-22   2.418706e-22   3.522806e-22   5.382297e-22   5.967633e-22   2.345621e-22   3.328461e-22   4.526514e-22   1.008898e-21   1.243693e-21   2.878570e-21   6.798290e-21   1.419238e-20   1.139962e-20   0.000000e+00
         8.3500   0.000000e+00   0.000000e+00   0.000000e+00   2.147925e-24   3.127695e-24   7.975416e-24   1.368636e-23   2.084596e-23   3.920500e-23   6.368682e-23   8.951434e-23   1.311489e-22   1.741379e-22   2.228123e-22   3.304971e-22   5.105733e-22   5.578101e-22   2.150662e-22   3.047509e-22   4.139556e-22   9.333715e-22   1.151404e-21   2.723662e-21   6.434706e-21   1.356902e-20   1.086674e-20   0.000000e+00
         8.4000   0.000000e+00   0.000000e+00   0.000000e+00   1.846038e-24   2.706642e-24   7.087556e-24   1.226681e-23   1.877811e-23   3.593069e-23   5.841190e-23   8.214957e-23   1.204892e-22   1.600831e-22   2.049046e-22   3.097742e-22   4.840129e-22   5.207239e-22   1.969200e-22   2.785640e-22   3.778635e-22   8.621170e-22   1.064273e-21   2.573266e-21   6.082410e-21   1.296111e-20   1.035109e-20   0.000000e+00
         8.4500   0.000000e+00   0.000000e+00   0.000000e+00   1.582991e-24   2.337205e-24   6.292469e-24   1.098543e-23   1.690179e-23   3.287948e-23   5.348512e-23   7.526090e-23   1.105068e-22   1.469109e-22   1.881173e-22   2.900796e-22   4.585111e-22   4.854669e-22   1.800927e-22   2.542945e-22   3.443789e-22   7.951772e-22   9.822712e-22   2.427153e-21   5.740789e-21   1.236440e-20   9.849873e-21   0.000000e+00
         8.5000   0.000000e+00   0.000000e+00   0.000000e+00   1.354701e-24   2.014195e-24   5.581874e-24   9.830662e-24   1.520184e-23   3.004190e-23   4.889370e-23   6.883236e-23   1.011807e-22   1.345953e-22   1.724170e-22   2.713831e-22   4.340346e-22   4.519665e-22   1.644888e-22   2.318446e-22   3.134441e-22   7.325834e-22   9.054464e-22   2.286017e-21   5.410456e-21   1.177985e-20   9.361732e-21   0.000000e+00
         8.5500   0.000000e+00   0.000000e+00   0.000000e+00   1.157341e-24   1.732748e-24   4.947997e-24   8.791632e-24   1.366391e-23   2.740823e-23   4.462396e-23   6.284675e-23   9.248717e-23   1.231068e-22   1.577672e-22   2.536558e-22   4.105545e-22   4.201552e-22   1.500110e-22   2.110793e-22   2.848914e-22   6.741835e-22   8.337425e-22   2.150607e-21   5.092418e-21   1.121154e-20   8.888451e-21   0.000000e+00
         8.6000   0.000000e+00   0.000000e+00   0.000000e+00   9.873503e-25   1.488335e-24   4.383570e-24   7.858115e-24   1.227446e-23   2.496861e-23   4.066173e-23   5.728573e-23   8.440131e-23   1.124135e-22   1.441275e-22   2.368687e-22   3.880447e-22   3.900065e-22   1.365849e-22   1.918691e-22   2.585422e-22   6.197136e-22   7.668755e-22   2.021159e-21   4.787431e-21   1.066117e-20   8.431592e-21   0.000000e+00
         8.6500   0.000000e+00   0.000000e+00   0.000000e+00   8.414431e-25   1.276759e-24   3.881819e-24   7.020550e-24   1.102074e-23   2.271304e-23   3.699253e-23   5.213036e-23   7.689671e-23   1.024820e-22   1.314556e-22   2.209908e-22   3.664796e-22   3.615020e-22   1.241617e-22   1.741222e-22   2.342382e-22   5.689095e-22   7.045248e-22   1.897325e-21   4.495307e-21   1.012717e-20   7.990558e-21   0.000000e+00
         8.7000   0.000000e+00   0.000000e+00   0.000000e+00   7.166114e-25   1.094166e-24   3.436447e-24   6.270024e-24   9.890835e-24   2.063151e-23   3.360161e-23   4.736126e-23   6.994634e-23   9.327743e-23   1.197075e-22   2.059897e-22   3.458327e-22   3.346153e-22   1.126946e-22   1.577642e-22   2.118648e-22   5.215692e-22   6.463975e-22   1.778755e-21   4.215599e-21   9.608095e-21   7.564200e-21   0.000000e+00
         8.7500   0.000000e+00   0.000000e+00   0.000000e+00   6.101236e-25   9.370335e-25   3.041633e-24   5.598253e-24   8.873608e-24   1.871412e-23   3.047410e-23   4.295871e-23   6.352280e-23   8.476447e-23   1.088385e-22   1.918330e-22   3.260780e-22   3.093058e-22   1.021359e-22   1.427225e-22   1.913162e-22   4.775433e-22   5.922930e-22   1.665251e-21   3.947908e-21   9.103880e-21   7.151913e-21   0.000000e+00
         8.8000   0.000000e+00   0.000000e+00   0.000000e+00   5.195183e-25   8.021664e-25   2.692036e-24   4.997551e-24   7.958707e-24   1.695119e-23   2.759524e-23   3.890291e-23   5.759834e-23   7.690752e-23   9.880332e-23   1.784874e-22   3.071898e-22   2.855211e-22   9.243245e-23   1.289219e-22   1.724883e-22   4.366838e-22   5.420330e-22   1.556853e-21   3.692158e-21   8.615254e-21   6.753887e-21   0.000000e+00
         8.8500   0.000000e+00   0.000000e+00   0.000000e+00   4.425958e-25   6.866820e-25   2.382776e-24   4.460819e-24   7.136521e-24   1.533337e-23   2.495053e-23   3.517419e-23   5.214524e-23   6.967074e-23   8.955692e-23   1.659199e-22   2.891428e-22   2.632072e-22   8.353043e-23   1.162830e-22   1.552729e-22   3.988370e-22   4.954376e-22   1.453596e-21   3.448370e-21   8.142800e-21   6.370353e-21   0.000000e+00
         8.9000   0.000000e+00   0.000000e+00   0.000000e+00   3.774058e-25   5.879973e-25   2.109414e-24   3.981558e-24   6.398142e-24   1.385157e-23   2.252588e-23   3.175322e-23   4.713605e-23   6.301853e-23   8.105421e-23   1.540982e-22   2.719130e-22   2.423095e-22   7.537753e-23   1.047283e-22   1.395612e-22   3.638342e-22   4.523131e-22   1.355469e-21   3.216494e-21   7.686727e-21   6.001402e-21   0.000000e+00
