# CIE ionization fractions for S (Z=16)
# Source: CHIANTI v11.0.2 chianti.ioneq (Dere et al. 2009)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_ioneq_tables.py
#
# log_T_K        x_S0           x_S1           x_S2           x_S3           x_S4           x_S5           x_S6           x_S7           x_S8           x_S9           x_S10          x_S11          x_S12          x_S13          x_S14          x_S15          x_S16        
         8.0000   1.927522e-65   1.710220e-57   4.115722e-51   1.754305e-45   3.609254e-40   3.245068e-35   2.886838e-30   5.252558e-26   4.548229e-22   1.800520e-18   4.256815e-15   6.441061e-12   7.475668e-09   4.094580e-06   1.076470e-03   4.465173e-02   9.542677e-01
         8.0500   2.004398e-66   2.033688e-58   5.542094e-52   2.681906e-46   6.266131e-41   6.413340e-36   6.542859e-31   1.367846e-26   1.364934e-22   6.236338e-19   1.704408e-15   2.985933e-12   3.996962e-09   2.524362e-06   7.627306e-04   3.793818e-02   9.612966e-01
         8.1000   2.121909e-67   2.460795e-59   7.591141e-53   4.169030e-47   1.105782e-41   1.287631e-36   1.505154e-31   3.612082e-27   4.149056e-23   2.185272e-19   6.894807e-16   1.396418e-12   2.153481e-09   1.567509e-06   5.441120e-04   3.233936e-02   9.671150e-01
         8.1500   2.283661e-68   3.025786e-60   1.056264e-53   6.581414e-48   1.980987e-42   2.623120e-37   3.510368e-32   9.661509e-28   1.276127e-23   7.739160e-20   2.815356e-16   6.582747e-13   1.168309e-09   9.796280e-07   3.904977e-04   2.764678e-02   9.719617e-01
         8.2000   2.495480e-69   3.776050e-61   1.491239e-54   1.053866e-48   3.598643e-43   5.416089e-38   8.291299e-33   2.614928e-28   3.967617e-24   2.767609e-20   1.159440e-16   3.125592e-13   6.377902e-10   6.157484e-07   2.817277e-04   2.369469e-02   9.760230e-01
         8.2500   2.765433e-70   4.776955e-62   2.133638e-55   1.709754e-49   6.621456e-44   1.132203e-38   1.981255e-33   7.154352e-29   1.245807e-24   9.985184e-21   4.811865e-17   1.493724e-13   3.501064e-10   3.889887e-07   2.041716e-04   2.035098e-02   9.794445e-01
         8.3000   3.104239e-71   6.119037e-63   3.090354e-56   2.807305e-50   1.232717e-44   2.393796e-39   4.784974e-34   1.976827e-29   3.947047e-25   3.631506e-21   2.010904e-17   7.179768e-14   1.931206e-10   2.468132e-07   1.485244e-04   1.750987e-02   9.823414e-01
         8.3500   3.525829e-72   7.928153e-64   4.526459e-57   4.660271e-51   2.319726e-45   5.113979e-40   1.166930e-34   5.511585e-30   1.260779e-25   1.330349e-21   8.456171e-18   3.468708e-14   1.069763e-10   1.571898e-07   1.083749e-04   1.508635e-02   9.848051e-01
         8.4000   4.047718e-73   1.037896e-64   6.697568e-58   7.813622e-52   4.407958e-46   1.102853e-40   2.871003e-35   1.549204e-30   4.056840e-26   4.905156e-22   3.575574e-18   1.683264e-14   5.947020e-11   1.004219e-07   7.926649e-05   1.301168e-02   9.869090e-01
         8.4500   4.691716e-74   1.371403e-65   1.000066e-58   1.321799e-52   8.449423e-47   2.398492e-41   7.119335e-36   4.386067e-31   1.313867e-26   1.818880e-22   1.519103e-18   8.199186e-15   3.315777e-11   6.431367e-08   5.807550e-05   1.123003e-02   9.887118e-01
         8.5000   5.484807e-75   1.827037e-66   1.505368e-59   2.253759e-53   1.632190e-47   5.255314e-42   1.777699e-36   1.249653e-31   4.279201e-27   6.777582e-23   6.480050e-19   4.006174e-15   1.852974e-11   4.126427e-08   4.259539e-05   9.695793e-03   9.902616e-01
         8.5500   6.460159e-76   2.451605e-67   2.282007e-60   3.869384e-54   3.174237e-48   1.158994e-42   4.465701e-37   3.579903e-32   1.400432e-27   2.535864e-23   2.773348e-19   1.962191e-15   1.037245e-11   2.650773e-08   3.125606e-05   8.371519e-03   9.915972e-01
         8.6000   7.656582e-77   3.309314e-68   3.479531e-61   6.681041e-55   6.207478e-49   2.569680e-43   1.127310e-37   1.030039e-32   4.600640e-28   9.518448e-24   1.189928e-19   9.627397e-16   5.812412e-12   1.703871e-08   2.293277e-05   7.226267e-03   9.927508e-01
         8.6500   9.099003e-78   4.477875e-69   5.317685e-62   1.156080e-55   1.216404e-49   5.707970e-44   2.849865e-38   2.966628e-33   1.512164e-28   3.572915e-24   5.103127e-20   4.719285e-16   3.253632e-12   1.093562e-08   1.681478e-05   6.234340e-03   9.937488e-01
         8.7000   1.085975e-78   6.083555e-70   8.158920e-63   2.008111e-56   2.392479e-50   1.272384e-44   7.227306e-39   8.567674e-34   4.981414e-29   1.343423e-24   2.190871e-20   2.314262e-16   1.820944e-12   7.014164e-09   1.231442e-05   5.374267e-03   9.946134e-01
         8.7500   1.300590e-79   8.291378e-71   1.255706e-63   3.498528e-57   4.719236e-51   2.844088e-45   1.837248e-39   2.479355e-34   1.643541e-29   5.056544e-25   9.410208e-21   1.134693e-16   1.018407e-12   4.493858e-09   9.003593e-06   4.628007e-03   9.953630e-01
         8.8000   1.561666e-80   1.132704e-71   1.937000e-64   6.108368e-58   9.328199e-52   6.369606e-46   4.678072e-40   7.184143e-35   5.427270e-30   1.903973e-25   4.041259e-21   5.559412e-17   5.688760e-13   2.874432e-09   6.569049e-06   3.980305e-03   9.960131e-01
         8.8500   1.878566e-81   1.549864e-72   2.992464e-65   1.068026e-58   1.846312e-52   1.428276e-46   1.192261e-40   2.082968e-35   1.792584e-30   7.167569e-26   1.734300e-21   2.720434e-17   3.172319e-13   1.834726e-09   4.780745e-06   3.418194e-03   9.965770e-01
         8.9000   2.262357e-82   2.122602e-73   4.626994e-66   1.868840e-59   3.656900e-53   3.204548e-47   3.039606e-41   6.039633e-36   5.918819e-31   2.696252e-26   7.433782e-22   1.328957e-17   1.765292e-13   1.168152e-09   3.469226e-06   2.930580e-03   9.970659e-01
         8.9500   2.726037e-83   2.907933e-74   7.156256e-67   3.270725e-60   7.243921e-54   7.190087e-48   7.747687e-42   1.750398e-36   1.952710e-31   1.013043e-26   3.181177e-22   6.478531e-18   9.798896e-14   7.416214e-10   2.509384e-06   2.507922e-03   9.974896e-01
         9.0000   3.284769e-84   3.983006e-75   1.106528e-67   5.722333e-61   1.434381e-54   1.612487e-48   1.973455e-42   5.068306e-37   6.434268e-32   3.800107e-27   1.358602e-22   3.150518e-18   5.423947e-14   4.693350e-10   1.808710e-06   2.141971e-03   9.978562e-01
