# CIE bound-bound cooling efficiency for Ar (Z=18)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Ar0          L_Ar1          L_Ar2          L_Ar3          L_Ar4          L_Ar5          L_Ar6          L_Ar7          L_Ar8          L_Ar9          L_Ar10         L_Ar11         L_Ar12         L_Ar13         L_Ar14         L_Ar15         L_Ar16         L_Ar17         L_Ar18       
         6.8000   0.000000e+00   4.018513e-24   4.383426e-21   2.536806e-18   2.454201e-18   2.534959e-18   1.932933e-18   1.264022e-18   1.161818e-18   9.527286e-19   9.714848e-19   8.558513e-19   7.323442e-19   5.865956e-19   4.515992e-19   2.336958e-19   7.517850e-21   1.335815e-20   1.222986e-20
         6.8500   0.000000e+00   4.247048e-24   4.134944e-21   2.487497e-18   2.395306e-18   2.460359e-18   1.874410e-18   1.234298e-18   1.198619e-18   9.783050e-19   1.001454e-18   8.810539e-19   7.524517e-19   5.991885e-19   4.593681e-19   2.409478e-19   8.066690e-21   1.319240e-20   1.181322e-20
         6.9000   0.000000e+00   4.489817e-24   3.901263e-21   2.436280e-18   2.335845e-18   2.385595e-18   1.816283e-18   1.204146e-18   1.229655e-18   9.997217e-19   1.026855e-18   9.023009e-19   7.694478e-19   6.095363e-19   4.657524e-19   2.483803e-19   8.988324e-21   1.321312e-20   1.143264e-20
         6.9500   0.000000e+00   4.747623e-24   3.681438e-21   2.383431e-18   2.276005e-18   2.311054e-18   1.758779e-18   1.174267e-18   1.255117e-18   1.017139e-18   1.047790e-18   9.196947e-19   7.833560e-19   6.176337e-19   4.706959e-19   2.559278e-19   1.038399e-20   1.346528e-20   1.108691e-20
         7.0000   0.000000e+00   5.021394e-24   3.474598e-21   2.329216e-18   2.215962e-18   2.237052e-18   1.702069e-18   1.144072e-18   1.275186e-18   1.030696e-18   1.064417e-18   9.333919e-19   7.942576e-19   6.235190e-19   4.741759e-19   2.635431e-19   1.234924e-20   1.398938e-20   1.077501e-20
         7.0500   0.000000e+00   5.318930e-24   3.279936e-21   2.273887e-18   2.155879e-18   2.163851e-18   1.646263e-18   1.113631e-18   1.290092e-18   1.040542e-18   1.076936e-18   9.435778e-19   8.022770e-19   6.272897e-19   4.761987e-19   2.711182e-19   1.496425e-20   1.481405e-20   1.049602e-20
         7.1000   0.000000e+00   5.634097e-24   3.096703e-21   2.217686e-18   2.095904e-18   2.091660e-18   1.591381e-18   1.083014e-18   1.300134e-18   1.046856e-18   1.085577e-18   9.504573e-19   8.075617e-19   6.291132e-19   4.768102e-19   2.785683e-19   1.828426e-20   1.595024e-20   1.024911e-20
         7.1500   0.000000e+00   5.967938e-24   2.924206e-21   2.160835e-18   2.036177e-18   2.020649e-18   1.537435e-18   1.052310e-18   1.305652e-18   1.049844e-18   1.090588e-18   9.542477e-19   8.102738e-19   6.291526e-19   4.761199e-19   2.858983e-19   2.233359e-20   1.738760e-20   1.003359e-20
         7.2000   0.000000e+00   6.321560e-24   2.761799e-21   2.103548e-18   1.976826e-18   1.950953e-18   1.484442e-18   1.021674e-18   1.307004e-18   1.049760e-18   1.092222e-18   9.551744e-19   8.105836e-19   6.275569e-19   4.742392e-19   2.930100e-19   2.710321e-20   1.909362e-20   9.848822e-21
         7.2500   0.000000e+00   6.696136e-24   2.608886e-21   2.046018e-18   1.917966e-18   1.882679e-18   1.432428e-18   9.912590e-19   1.304569e-18   1.046907e-18   1.090736e-18   9.534767e-19   8.086666e-19   6.244624e-19   4.712675e-19   2.997783e-19   3.255071e-20   2.101953e-20   9.694035e-21
         7.3000   0.000000e+00   7.092907e-24   2.464936e-21   1.988429e-18   1.859704e-18   1.815908e-18   1.381420e-18   9.611847e-19   1.298802e-18   1.041596e-18   1.086389e-18   9.493852e-19   8.047093e-19   6.199957e-19   4.672947e-19   3.061159e-19   3.860439e-20   2.310675e-20   9.568520e-21
         7.3500   0.000000e+00   7.513188e-24   2.329394e-21   1.930945e-18   1.802136e-18   1.750703e-18   1.331450e-18   9.315377e-19   1.290126e-18   1.034124e-18   1.079435e-18   9.431156e-19   7.989043e-19   6.142765e-19   4.624046e-19   3.121173e-19   4.517088e-20   2.529352e-20   9.471906e-21
         7.4000   0.000000e+00   7.958373e-24   2.201774e-21   1.873718e-18   1.745347e-18   1.687111e-18   1.282550e-18   9.023675e-19   1.278890e-18   1.024758e-18   1.070122e-18   9.348707e-19   7.914356e-19   6.074196e-19   4.566777e-19   3.177153e-19   5.214291e-20   2.751851e-20   9.403763e-21
         7.4500   0.000000e+00   8.429936e-24   2.081620e-21   1.816888e-18   1.689413e-18   1.625163e-18   1.234778e-18   8.737052e-19   1.265389e-18   1.013722e-18   1.058715e-18   9.248418e-19   7.824777e-19   5.995327e-19   4.501935e-19   3.226750e-19   5.940674e-20   2.972751e-20   9.362918e-21
         7.5000   0.000000e+00   8.929441e-24   1.968508e-21   1.760578e-18   1.634402e-18   1.564880e-18   1.188225e-18   8.455748e-19   1.249880e-18   1.001205e-18   1.045493e-18   9.132167e-19   7.721955e-19   5.907180e-19   4.430278e-19   3.269203e-19   6.684691e-20   3.188502e-20   9.347951e-21
         7.5500   0.000000e+00   9.458544e-24   1.862042e-21   1.704900e-18   1.580373e-18   1.506275e-18   1.142965e-18   8.179868e-19   1.232586e-18   9.873722e-19   1.030698e-18   9.002097e-19   7.607445e-19   5.810735e-19   4.352533e-19   3.303871e-19   7.434796e-20   3.396753e-20   9.357692e-21
         7.6000   0.000000e+00   1.001900e-23   1.761848e-21   1.649954e-18   1.527378e-18   1.449351e-18   1.099046e-18   7.909100e-19   1.213712e-18   9.723662e-19   1.014543e-18   8.860184e-19   7.482898e-19   5.706942e-19   4.269409e-19   3.330898e-19   8.180027e-20   3.595895e-20   9.391004e-21
         7.6500   0.000000e+00   1.061266e-23   1.667578e-21   1.595826e-18   1.475459e-18   1.394105e-18   1.056496e-18   7.645075e-19   1.193443e-18   9.563176e-19   9.972104e-19   8.708088e-19   7.349921e-19   5.596939e-19   4.181602e-19   3.354167e-19   8.910516e-20   3.784749e-20   9.446254e-21
         7.7000   0.000000e+00   1.124150e-23   1.578908e-21   1.542594e-18   1.424654e-18   1.340527e-18   1.015329e-18   7.386509e-19   1.171958e-18   9.393465e-19   9.788663e-19   8.547245e-19   7.209811e-19   5.482190e-19   4.089901e-19   3.368912e-19   9.617718e-20   3.962351e-20   9.520592e-21
         7.7500   0.000000e+00   1.190760e-23   1.495532e-21   1.490325e-18   1.374992e-18   1.288605e-18   9.755384e-19   7.132702e-19   1.149428e-18   9.215649e-19   9.596579e-19   8.378922e-19   7.063649e-19   5.363840e-19   3.995460e-19   3.375197e-19   1.029450e-19   4.128078e-20   9.610361e-21
         7.8000   0.000000e+00   1.261317e-23   1.417163e-21   1.439075e-18   1.326498e-18   1.238320e-18   9.370980e-19   6.883675e-19   1.126013e-18   9.030791e-19   9.397191e-19   8.204259e-19   6.912371e-19   5.242739e-19   3.899224e-19   3.373196e-19   1.093495e-19   4.281706e-20   9.712979e-21
         7.8500   0.000000e+00   1.336055e-23   1.343535e-21   1.388893e-18   1.279190e-18   1.189651e-18   8.999736e-19   6.639535e-19   1.101860e-18   8.839896e-19   9.191800e-19   8.024297e-19   6.756820e-19   5.119551e-19   3.801855e-19   3.363209e-19   1.153353e-19   4.423176e-20   9.826756e-21
         7.9000   0.000000e+00   1.415221e-23   1.274396e-21   1.339818e-18   1.233082e-18   1.142575e-18   8.641295e-19   6.400562e-19   1.077104e-18   8.643920e-19   8.981682e-19   7.840054e-19   6.597769e-19   4.994819e-19   3.703841e-19   3.345589e-19   1.208585e-19   4.552432e-20   9.950179e-21
         7.9500   0.000000e+00   1.499078e-23   1.209511e-21   1.291885e-18   1.188183e-18   1.097064e-18   8.295300e-19   6.167062e-19   1.051871e-18   8.443770e-19   8.767959e-19   7.652746e-19   6.435949e-19   4.869009e-19   3.605556e-19   3.320755e-19   1.258907e-19   4.669531e-20   1.008152e-20
         8.0000   0.000000e+00   1.587904e-23   1.148661e-21   1.245118e-18   1.144497e-18   1.053090e-18   7.961402e-19   5.939267e-19   1.026284e-18   8.240304e-19   8.551621e-19   7.463455e-19   6.272176e-19   4.742540e-19   3.507313e-19   3.290468e-19   1.304172e-19   4.774725e-20   1.022009e-20
         8.0500   0.000000e+00   1.681993e-23   1.091639e-21   1.199536e-18   1.102026e-18   1.010623e-18   7.639265e-19   5.717357e-19   1.000452e-18   8.034336e-19   8.333541e-19   7.273044e-19   6.107317e-19   4.615798e-19   3.409382e-19   3.257079e-19   1.344344e-19   4.868365e-20   1.036639e-20
         8.1000   0.000000e+00   1.781658e-23   1.038254e-21   1.155155e-18   1.060766e-18   9.696305e-19   7.328562e-19   5.501432e-19   9.744685e-19   7.826627e-19   8.114498e-19   7.082222e-19   5.942115e-19   4.489144e-19   3.312002e-19   3.217926e-19   1.379482e-19   4.950758e-20   1.052110e-20
         8.1500   0.000000e+00   1.887228e-23   9.883257e-22   1.111983e-18   1.020712e-18   9.300809e-19   7.028976e-19   5.291523e-19   9.484175e-19   7.617891e-19   7.895191e-19   6.891583e-19   5.777199e-19   4.362904e-19   3.215377e-19   3.173622e-19   1.409724e-19   5.022383e-20   1.068518e-20
         8.2000   0.000000e+00   1.999053e-23   9.416860e-22   1.070023e-18   9.818560e-19   8.919400e-19   6.740201e-19   5.087645e-19   9.223730e-19   7.408791e-19   7.676237e-19   6.701632e-19   5.613099e-19   4.237379e-19   3.119698e-19   3.124852e-19   1.435269e-19   5.083944e-20   1.086114e-20
         8.2500   0.000000e+00   2.117504e-23   8.981784e-22   1.029275e-18   9.441858e-19   8.551734e-19   6.461937e-19   4.889796e-19   8.964017e-19   7.199938e-19   7.458187e-19   6.512771e-19   5.450270e-19   4.112846e-19   3.025149e-19   3.072275e-19   1.456371e-19   5.136186e-20   1.105248e-20
         8.3000   0.000000e+00   2.242974e-23   8.576569e-22   9.897365e-19   9.076884e-19   8.197464e-19   6.193894e-19   4.697960e-19   8.705644e-19   6.991893e-19   7.241531e-19   6.325331e-19   5.289104e-19   3.989563e-19   2.931906e-19   3.016437e-19   1.473327e-19   5.179752e-20   1.126252e-20
         8.3500   0.000000e+00   2.375879e-23   8.199858e-22   9.513991e-19   8.723485e-19   7.856236e-19   5.935783e-19   4.512108e-19   8.449162e-19   6.785170e-19   7.026713e-19   6.139610e-19   5.129912e-19   3.867797e-19   2.840132e-19   2.957834e-19   1.486462e-19   5.215294e-20   1.149410e-20
         8.4000   0.000000e+00   2.516658e-23   7.850391e-22   9.142529e-19   8.381489e-19   7.527698e-19   5.687323e-19   4.332198e-19   8.195071e-19   6.580231e-19   6.814133e-19   5.955883e-19   4.972933e-19   3.747824e-19   2.749995e-19   2.896922e-19   1.496124e-19   5.243514e-20   1.175019e-20
         8.4500   0.000000e+00   2.665780e-23   7.526999e-22   8.782852e-19   8.050711e-19   7.211495e-19   5.448236e-19   4.158178e-19   7.943822e-19   6.377510e-19   6.604153e-19   5.774412e-19   4.818366e-19   3.629857e-19   2.661706e-19   2.834089e-19   1.502674e-19   5.265153e-20   1.203408e-20
         8.5000   0.000000e+00   2.823737e-23   7.228601e-22   8.434807e-19   7.730952e-19   6.907274e-19   5.218249e-19   3.989986e-19   7.695822e-19   6.177382e-19   6.397111e-19   5.595439e-19   4.666381e-19   3.514058e-19   2.575411e-19   2.769724e-19   1.506487e-19   5.280943e-20   1.234876e-20
         8.5500   0.000000e+00   2.991054e-23   6.954201e-22   8.098224e-19   7.422002e-19   6.614682e-19   4.997091e-19   3.827547e-19   7.451436e-19   5.980165e-19   6.193311e-19   5.419210e-19   4.517133e-19   3.400557e-19   2.491198e-19   2.704213e-19   1.507971e-19   5.291637e-20   1.269718e-20
         8.6000   0.000000e+00   3.168285e-23   6.702884e-22   7.772914e-19   7.123640e-19   6.333371e-19   4.784496e-19   3.670777e-19   7.210988e-19   5.786152e-19   5.992986e-19   5.245954e-19   4.370769e-19   3.289465e-19   2.409127e-19   2.637914e-19   1.507524e-19   5.297993e-20   1.308238e-20
         8.6500   0.000000e+00   3.356018e-23   6.473812e-22   7.458673e-19   6.835640e-19   6.062994e-19   4.580203e-19   3.519580e-19   6.974763e-19   5.595600e-19   5.796366e-19   5.075831e-19   4.227462e-19   3.180898e-19   2.329243e-19   2.571163e-19   1.505516e-19   5.300736e-20   1.350720e-20
         8.7000   0.000000e+00   3.554875e-23   6.266220e-22   7.155286e-19   6.557768e-19   5.803210e-19   4.383953e-19   3.373856e-19   6.743010e-19   5.408731e-19   5.603650e-19   4.909018e-19   4.087270e-19   3.074981e-19   2.251619e-19   2.504273e-19   1.502293e-19   5.300615e-20   1.397416e-20
         8.7500   0.000000e+00   3.765514e-23   6.079418e-22   6.862526e-19   6.289785e-19   5.553682e-19   4.195491e-19   3.233497e-19   6.515945e-19   5.225735e-19   5.415012e-19   4.745672e-19   3.950297e-19   2.971730e-19   2.176305e-19   2.438578e-19   1.498177e-19   5.298388e-20   1.448589e-20
         8.8000   0.000000e+00   3.988635e-23   5.912782e-22   6.580157e-19   6.031448e-19   5.314077e-19   4.014569e-19   3.098390e-19   6.293753e-19   5.046773e-19   5.230599e-19   4.585931e-19   3.816634e-19   2.871209e-19   2.103270e-19   2.373530e-19   1.493571e-19   5.294768e-20   1.504501e-20
         8.8500   0.000000e+00   4.224976e-23   5.765759e-22   6.307937e-19   5.782511e-19   5.084069e-19   3.840941e-19   2.968415e-19   6.076586e-19   4.871979e-19   5.050535e-19   4.429916e-19   3.686359e-19   2.773476e-19   2.032541e-19   2.309111e-19   1.488699e-19   5.290453e-20   1.565379e-20
         8.9000   0.000000e+00   4.475322e-23   5.637858e-22   6.045619e-19   5.542729e-19   4.863339e-19   3.674367e-19   2.843452e-19   5.864571e-19   4.701463e-19   4.874922e-19   4.277728e-19   3.559538e-19   2.678579e-19   1.964139e-19   2.245554e-19   1.483789e-19   5.286193e-20   1.631467e-20
         8.9500   0.000000e+00   4.740501e-23   5.528654e-22   5.792951e-19   5.311853e-19   4.651573e-19   3.514611e-19   2.723373e-19   5.657810e-19   4.535310e-19   4.703840e-19   4.129453e-19   3.436226e-19   2.586557e-19   1.898085e-19   2.183062e-19   1.479094e-19   5.282755e-20   1.703046e-20
         9.0000   0.000000e+00   5.021394e-23   5.437783e-22   5.549678e-19   5.089634e-19   4.448464e-19   3.361443e-19   2.608053e-19   5.456380e-19   4.373587e-19   4.537351e-19   3.985158e-19   3.316467e-19   2.497439e-19   1.834394e-19   2.121805e-19   1.474852e-19   5.280873e-20   1.780407e-20
