# CIE bound-bound cooling efficiency for Ca (Z=20)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Ca0          L_Ca1          L_Ca2          L_Ca3          L_Ca4          L_Ca5          L_Ca6          L_Ca7          L_Ca8          L_Ca9          L_Ca10         L_Ca11         L_Ca12         L_Ca13         L_Ca14         L_Ca15         L_Ca16         L_Ca17         L_Ca18         L_Ca19         L_Ca20       
         5.2000   0.000000e+00   2.916639e-18   0.000000e+00   0.000000e+00   4.603087e-20   6.518023e-20   6.092499e-19   7.851284e-19   7.612617e-19   5.575123e-19   2.964473e-29   4.629442e-21   1.736677e-20   2.242080e-20   4.164164e-20   2.562045e-20   1.394928e-20   3.112253e-20  8.890028e-142  1.550064e-149   0.000000e+00
         5.2500   0.000000e+00   2.942701e-18   0.000000e+00   0.000000e+00   4.354505e-20   6.131354e-20   7.470509e-19   9.212821e-19   8.936512e-19   6.346124e-19   4.602146e-28   5.090802e-21   1.895657e-20   2.724559e-20   4.581584e-20   3.132116e-20   2.080400e-20   4.011897e-20  1.953554e-128  2.281041e-135   0.000000e+00
         5.3000   0.000000e+00   2.958547e-18   0.000000e+00   0.000000e+00   4.110610e-20   5.722281e-20   8.943287e-19   1.062004e-18   1.028075e-18   7.098640e-19   5.294127e-27   5.827351e-21   2.122835e-20   3.334871e-20   5.124368e-20   3.862376e-20   2.969428e-20   5.001845e-20  1.514621e-116  9.613242e-123   0.000000e+00
         5.3500   0.000000e+00   2.964886e-18   0.000000e+00   0.000000e+00   3.873897e-20   5.302751e-20   1.047478e-18   1.203774e-18   1.161702e-18   7.819737e-19   4.661218e-26   6.936082e-21   2.434969e-20   4.076915e-20   5.814976e-20   4.770192e-20   4.069643e-20   6.053310e-20  5.959491e-106  1.707309e-111   0.000000e+00
         5.4000   0.000000e+00   2.962448e-18   0.000000e+00   0.000000e+00   3.646144e-20   4.882686e-20   1.202768e-18   1.343213e-18   1.292022e-18   8.498987e-19   3.233981e-25   8.506333e-21   2.844049e-20   4.949893e-20   6.665739e-20   5.864349e-20   5.374412e-20   7.134403e-20   1.645882e-96  1.802952e-101   0.000000e+00
         5.4500   0.000000e+00   2.951971e-18   0.000000e+00   0.000000e+00   3.428525e-20   4.469130e-20   1.356608e-18   1.477289e-18   1.416931e-18   9.128733e-19   1.815149e-24   1.060625e-20   3.355399e-20   5.943922e-20   7.673319e-20   7.144311e-20   6.864189e-20   8.213042e-20   4.260997e-88   1.538731e-92   0.000000e+00
         5.5000   0.000000e+00   2.934175e-18   0.000000e+00   0.000000e+00   3.221735e-20   4.067623e-20   1.505759e-18   1.603461e-18   1.534776e-18   9.703951e-19   8.436554e-24   1.327245e-20   3.966761e-20   7.040160e-20   8.821909e-20   8.591907e-20   8.509732e-20   9.259484e-20   1.338396e-80   1.395213e-84   0.000000e+00
         5.5500   0.000000e+00   2.909764e-18   0.000000e+00   0.000000e+00   3.026088e-20   3.682753e-20   1.647472e-18   1.719716e-18   1.644337e-18   1.022193e-18   3.315623e-23   1.650658e-20   4.668714e-20   8.213535e-20   1.008600e-19   1.017466e-19   1.027019e-19   1.024820e-19   6.419123e-74   1.715148e-77   0.000000e+00
         5.6000   0.000000e+00   2.879408e-18   0.000000e+00   0.000000e+00   2.841609e-20   3.318194e-20   1.779564e-18   1.824587e-18   1.744785e-18   1.068190e-18   1.122548e-22   2.028256e-20   5.446107e-20   9.436434e-20   1.143309e-19   1.185177e-19   1.209654e-19   1.115866e-19   5.768778e-68   3.552396e-71   0.000000e+00
         5.6500   0.000000e+00   2.843747e-18   0.000000e+00   0.000000e+00   2.668108e-20   2.976457e-20   1.900438e-18   1.917171e-18   1.835589e-18   1.108476e-18   3.328562e-22   2.456544e-20   6.280276e-20   1.068095e-19   1.282701e-19   1.357753e-19   1.393767e-19   1.197569e-19   1.165245e-62   1.504594e-65   0.000000e+00
         5.7000   0.000000e+00   2.803385e-18   0.000000e+00   0.000000e+00   2.505248e-20   2.659089e-20   2.009053e-18   1.997068e-18   1.916345e-18   1.143277e-18   8.770278e-22   2.935071e-20   7.152731e-20   1.191799e-19   1.423159e-19   1.530455e-19   1.574415e-19   1.268944e-19   6.220651e-58   1.548719e-60   0.000000e+00
         5.7500   0.000000e+00   2.758888e-18   0.000000e+00   0.000000e+00   2.352587e-20   2.366871e-20   2.104866e-18   2.064266e-18   1.986798e-18   1.172920e-18   2.079307e-21   3.472338e-20   8.050068e-20   1.312288e-19   1.561418e-19   1.698704e-19   1.747104e-19   1.329493e-19   1.014032e-53   4.518646e-56   0.000000e+00
         5.8000   0.000000e+00   2.710786e-18   0.000000e+00   0.000000e+00   2.209621e-20   2.099887e-20   2.187761e-18   2.118994e-18   2.046860e-18   1.197739e-18   4.483364e-21   4.092147e-20   8.969906e-20   1.427988e-19   1.694843e-19   1.858672e-19   1.908015e-19   1.379136e-19   5.740426e-50   4.286380e-52   0.000000e+00
         5.8500   0.000000e+00   2.659574e-18   0.000000e+00   0.000000e+00   2.075814e-20   1.857470e-20   2.257960e-18   2.161699e-18   2.096589e-18   1.218078e-18   8.875691e-21   4.838785e-20   9.927095e-20   1.538661e-19   1.821749e-19   2.007548e-19   2.054337e-19   1.418146e-19   1.265556e-46   1.493857e-48   0.000000e+00
         5.9000   0.000000e+00   2.605710e-18   0.000000e+00   0.000000e+00   1.950615e-20   1.638455e-20   2.315946e-18   2.192994e-18   2.136178e-18   1.234298e-18   1.628004e-20   5.778666e-20   1.095865e-19   1.645838e-19   1.941753e-19   2.143700e-19   2.184344e-19   1.447122e-19   1.203344e-43   2.132957e-45   0.000000e+00
         5.9500   0.000000e+00   2.549618e-18   0.000000e+00   0.000000e+00   1.833481e-20   1.441479e-20   2.362385e-18   2.213617e-18   2.165944e-18   1.246750e-18   2.789423e-20   6.996813e-20   1.212523e-19   1.753143e-19   2.056078e-19   2.266892e-19   2.297385e-19   1.466968e-19   5.406529e-41   1.374943e-42   0.000000e+00
         6.0000   0.000000e+00   2.491690e-18   0.000000e+00   0.000000e+00   1.723879e-20   1.265075e-20   2.398064e-18   2.224392e-18   2.186374e-18   1.255766e-18   4.497404e-20   8.588120e-20   1.350685e-19   1.866289e-19   2.167721e-19   2.378431e-19   2.393928e-19   1.478884e-19   1.245280e-38   4.363241e-40   0.000000e+00
         6.0500   0.000000e+00   2.432287e-18   0.000000e+00   0.000000e+00   1.621303e-20   1.107727e-20   2.423834e-18   2.226229e-18   2.198044e-18   1.261679e-18   6.868385e-20   1.064443e-19   1.519454e-19   1.992681e-19   2.281305e-19   2.481165e-19   2.475579e-19   1.484398e-19   1.581148e-36   7.363182e-38   0.000000e+00
         6.1000   0.000000e+00   2.371737e-18   0.000000e+00   0.000000e+00   1.525270e-20   9.679002e-21   2.440567e-18   2.220135e-18   2.201564e-18   1.264783e-18   9.994427e-20   1.324165e-19   1.727907e-19   2.140705e-19   2.402626e-19   2.579260e-19   2.545020e-19   1.485362e-19   1.180674e-34   7.078301e-36   0.000000e+00
         6.1500   0.000000e+00   2.310344e-18   0.000000e+00   0.000000e+00   1.435327e-20   8.440677e-21   2.449122e-18   2.207100e-18   2.197562e-18   1.265349e-18   1.392994e-19   1.642739e-19   1.983716e-19   2.318514e-19   2.538336e-19   2.677741e-19   2.605812e-19   1.483917e-19   5.492475e-33   4.121356e-34   0.000000e+00
         6.2000   0.000000e+00   2.248381e-18   0.000000e+00   0.000000e+00   1.351049e-20   7.347563e-21   2.450322e-18   2.188079e-18   2.186664e-18   1.263683e-18   1.868186e-19   2.021342e-19   2.291886e-19   2.532813e-19   2.694732e-19   2.781986e-19   2.662068e-19   1.482383e-19   1.675663e-31   1.535181e-32   0.000000e+00
         6.2500   0.000000e+00   2.186098e-18   0.000000e+00   0.000000e+00   1.272044e-20   6.385627e-21   2.444937e-18   2.163967e-18   2.169500e-18   1.259896e-18   2.420640e-19   2.457338e-19   2.653855e-19   2.787855e-19   2.876708e-19   2.896932e-19   2.718132e-19   1.483099e-19   3.509572e-30   3.841333e-31   0.000000e+00
         6.3000   0.000000e+00   2.123721e-18   0.000000e+00   0.000000e+00   1.197946e-20   5.541626e-21   2.433678e-18   2.135580e-18   2.146755e-18   1.254030e-18   3.041153e-19   2.944271e-19   3.067301e-19   3.084802e-19   3.087082e-19   3.026336e-19   2.778022e-19   1.488246e-19   5.256424e-29   6.743910e-30   0.000000e+00
         6.3500   0.000000e+00   2.061451e-18   0.000000e+00   0.000000e+00   1.128417e-20   4.803164e-21   2.417191e-18   2.103630e-18   2.119112e-18   1.246128e-18   3.716440e-19   3.472114e-19   3.526435e-19   3.421699e-19   3.326322e-19   3.172281e-19   2.844917e-19   1.499615e-19   5.839661e-28   8.635825e-29   0.000000e+00
         6.4000   0.000000e+00   1.999471e-18   0.000000e+00   0.000000e+00   1.063144e-20   4.158736e-21   2.396058e-18   2.068724e-18   2.087204e-18   1.236503e-18   4.430269e-19   4.028115e-19   4.022444e-19   3.793866e-19   3.592698e-19   3.334951e-19   2.920832e-19   1.518418e-19   4.972358e-27   8.349770e-28   0.000000e+00
         6.4500   0.000000e+00   1.937944e-18   0.000000e+00   0.000000e+00   1.001839e-20   3.597733e-21   2.370803e-18   2.031376e-18   2.051618e-18   1.225199e-18   5.165558e-19   4.598105e-19   4.544305e-19   4.194123e-19   3.882519e-19   3.512733e-19   3.006498e-19   1.545203e-19   3.341212e-26   6.286201e-27   0.000000e+00
         6.5000   0.000000e+00   1.877012e-18   0.000000e+00   0.000000e+00   9.442357e-21   3.110451e-21   2.341885e-18   1.992006e-18   2.012887e-18   1.212103e-18   5.906435e-19   5.168167e-19   5.079740e-19   4.613453e-19   4.190306e-19   3.702709e-19   3.101440e-19   1.579852e-19   1.818603e-25   3.787269e-26   0.000000e+00
         6.5500   0.000000e+00   1.816803e-18   0.000000e+00   0.000000e+00   8.900885e-21   2.688066e-21   2.309714e-18   1.950953e-18   1.971494e-18   1.197276e-18   6.638279e-19   5.725727e-19   5.616169e-19   5.041811e-19   4.509287e-19   3.900920e-19   3.204284e-19   1.621666e-19   8.206769e-25   1.870857e-25   0.000000e+00
         6.6000   0.000000e+00   1.757428e-18   0.000000e+00   0.000000e+00   8.391703e-21   2.322607e-21   2.274649e-18   1.908506e-18   1.927879e-18   1.180796e-18   7.348171e-19   6.260488e-19   6.142271e-19   5.468909e-19   4.831976e-19   4.102699e-19   3.312854e-19   1.669569e-19   3.134927e-24   7.742821e-25   0.000000e+00
