# CIE ionization fractions for Ar (Z=18)
# Source: CHIANTI v11.0.2 chianti.ioneq (Dere et al. 2009)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_ioneq_tables.py
#
# log_T_K        x_Ar0          x_Ar1          x_Ar2          x_Ar3          x_Ar4          x_Ar5          x_Ar6          x_Ar7          x_Ar8          x_Ar9          x_Ar10         x_Ar11         x_Ar12         x_Ar13         x_Ar14         x_Ar15         x_Ar16         x_Ar17         x_Ar18       
         4.1500   9.194370e-01   8.056287e-02   1.227665e-07   1.642041e-22   5.785247e-45   3.263339e-73  2.897343e-107  9.144576e-154  1.371209e-207   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.2000   7.000440e-01   2.999496e-01   6.436576e-06   1.334077e-18   3.665215e-38   6.973182e-63   8.571606e-93  7.410818e-134  1.686240e-181  6.218918e-318   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.2500   3.594322e-01   6.404216e-01   1.462275e-04   2.760339e-15   2.879791e-32   7.701268e-54   4.549068e-80  2.799467e-116  2.096520e-158  1.130356e-279   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.3000   1.348270e-01   8.635279e-01   1.645071e-03   1.741494e-12   3.605161e-27   6.045491e-46   6.326507e-69  8.218124e-101  5.164541e-138  9.216391e-246   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.3500   4.661742e-02   9.413556e-01   1.202703e-02   4.541597e-10   1.032160e-22   5.050446e-39   3.613611e-59   3.254631e-87  5.031479e-120  9.995488e-216   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.4000   1.626311e-02   9.195137e-01   6.422308e-02   5.613358e-08   8.110414e-19   5.577613e-33   1.141883e-50   2.517474e-75  3.159154e-104  3.311912e-189  8.654098e-286   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.4500   5.349189e-03   7.589665e-01   2.356811e-01   3.141977e-06   1.739547e-15   8.603089e-28   2.398970e-43   4.848739e-65   1.801123e-90  6.388054e-166  8.439775e-252   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.5000   1.484971e-03   4.758883e-01   5.225545e-01   7.217452e-05   9.868167e-13   1.966234e-23   4.053928e-37   3.045927e-56   1.335211e-78  1.358085e-145  5.580240e-222  2.549216e-308   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.5500   3.833836e-04   2.492398e-01   7.496261e-01   7.506630e-04   1.681354e-10   8.299306e-20   7.600406e-32   9.647343e-49   2.173649e-68  7.047913e-128  7.732294e-196  9.989945e-273   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.6000   1.139052e-04   1.339474e-01   8.614137e-01   4.524927e-03   1.116337e-08   9.031933e-17   2.372625e-27   2.622145e-42   1.451863e-59  2.162286e-112  7.361754e-173  2.416505e-241  4.408548e-320   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.6500   4.215563e-05   7.950302e-02   9.016864e-01   1.876811e-02   3.605945e-07   3.341134e-14   1.716405e-23   9.518514e-37   6.803474e-52   8.485491e-99  1.352171e-152  1.352368e-213  9.472762e-284   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.7000   1.872647e-05   5.047568e-02   8.917027e-01   5.779646e-02   6.417397e-06   5.004751e-12   3.583051e-20   6.286324e-32   3.323729e-45   7.766918e-87  1.090197e-134  5.095306e-189  1.603760e-251  2.252939e-321   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.7500   9.271971e-06   3.245710e-02   8.301738e-01   1.372914e-01   6.840933e-05   3.447343e-10   2.548703e-17   9.571064e-28   2.312080e-39   2.698875e-76  7.591789e-119  3.142504e-167  6.605887e-223  3.371383e-285   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.8000   4.778633e-06   2.029300e-02   7.196638e-01   2.595696e-01   4.688151e-04   1.217933e-08   7.141111e-15   4.106388e-24   2.980461e-34   5.387335e-67  8.144354e-105  6.802273e-148  1.751053e-197  4.970464e-253  1.446010e-314   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.8500   2.455996e-06   1.213340e-02   5.805700e-01   4.050648e-01   2.229085e-03   2.473078e-07   9.126804e-13   6.014138e-21   9.087240e-30   8.985814e-59   2.260600e-92  1.019852e-130  7.094426e-175  2.101102e-224  2.605668e-279   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
         4.9000   1.237515e-06   6.956457e-03   4.409026e-01   5.441360e-01   8.000459e-03   3.254898e-06   6.182191e-11   3.625231e-18   8.256587e-26   1.768977e-51   2.602520e-81  1.957176e-115  9.562805e-155  6.648666e-199  6.789321e-248  4.383395e-303   0.000000e+00   0.000000e+00   0.000000e+00
         4.9500   6.084117e-07   3.855491e-03   3.193038e-01   6.538527e-01   2.295756e-02   2.984317e-05   2.449397e-09   1.023812e-15   2.642386e-22   5.372558e-45   1.816899e-71  7.973598e-102  8.222126e-137  3.549661e-176  6.889551e-220  3.900642e-269  7.806237e-322   0.000000e+00   0.000000e+00
         5.0000   2.920686e-07   2.083335e-03   2.229706e-01   7.196767e-01   5.506578e-02   2.032496e-04   6.193815e-08   1.517563e-13   3.447189e-19   3.184830e-39   1.075250e-62   1.078793e-89  8.023405e-121  6.569729e-156  6.554258e-195  7.408053e-239  7.564167e-286   0.000000e+00   0.000000e+00
         5.0500   1.361675e-07   1.096287e-03   1.502153e-01   7.340809e-01   1.135315e-01   1.074902e-03   1.065955e-06   1.287794e-11   2.057164e-16   4.476273e-34   7.164850e-55   7.121729e-79  1.464498e-106  7.895945e-138  1.260658e-172  7.614068e-212  9.641556e-254   0.000000e+00   0.000000e+00
         5.1000   6.082804e-08   5.553783e-04   9.669867e-02   6.927790e-01   2.053290e-01   4.624540e-03   1.330389e-05   6.798825e-10   6.256919e-14   1.783472e-29   6.964504e-48   3.254754e-69   7.863246e-94  1.086127e-121  9.796806e-153  9.780319e-188  4.353156e-225   0.000000e+00   0.000000e+00
         5.1500   2.556606e-08   2.661870e-04   5.852506e-02   6.010408e-01   3.240114e-01   1.603545e-02   1.210397e-04   2.283634e-08   1.013996e-11   2.242035e-25   1.181457e-41   1.336956e-60   1.768936e-82  2.695854e-107  5.425802e-135  3.150848e-166  1.602730e-199   0.000000e+00   0.000000e+00
         5.2000   1.001616e-08   1.196278e-04   3.302690e-02   4.757903e-01   4.450884e-01   4.515526e-02   8.189831e-04   5.054636e-07   9.248599e-10   9.927722e-22   4.165707e-36   6.326558e-53   2.323087e-72   1.841949e-94  3.612931e-119  4.818456e-147  1.029178e-176  2.719385e-309   0.000000e+00
         5.2500   3.626302e-09   4.997283e-05   1.723395e-02   3.416932e-01   5.325934e-01   1.042180e-01   4.203790e-03   7.622135e-06   4.995047e-08   1.710186e-18   3.571903e-31   4.308867e-46   2.398701e-63   5.060518e-83  4.624537e-105  6.195371e-130  2.276594e-156  1.224406e-274   0.000000e+00
         5.3000   1.203489e-09   1.923893e-05   8.247612e-03   2.214049e-01   5.550403e-01   1.985661e-01   1.663965e-02   8.056130e-05   1.669389e-06   1.249941e-15   8.549492e-27   5.139948e-40   2.534611e-55   7.826360e-73   1.727503e-92  1.113827e-114  3.179210e-138  9.816163e-244   0.000000e+00
         5.3500   3.603169e-10   6.713275e-06   3.562792e-03   1.276779e-01   5.012137e-01   3.152156e-01   5.167359e-02   6.138217e-04   3.599630e-05   4.197685e-13   6.473452e-23   1.281756e-34   3.473258e-48   9.219002e-64   2.740292e-81  4.418338e-101  4.822374e-122  3.554123e-216  1.198845e-317
