# CIE bound-bound cooling efficiency for S (Z=16)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_S0           L_S1           L_S2           L_S3           L_S4           L_S5           L_S6           L_S7           L_S8           L_S9           L_S10          L_S11          L_S12          L_S13          L_S14          L_S15          L_S16        
         7.5500   1.033459e-21   1.718026e-18   1.547184e-18   1.455262e-18   1.259488e-18   9.070154e-19   1.362684e-18   1.025706e-18   1.064637e-18   6.013660e-19   8.215145e-19   6.324433e-19   4.729438e-19   3.700600e-19   8.752409e-20   3.600238e-20   0.000000e+00
         7.6000   9.769431e-22   1.659325e-18   1.500169e-18   1.402142e-18   1.211062e-18   8.751896e-19   1.332861e-18   1.007575e-18   1.044121e-18   5.911631e-19   8.049789e-19   6.190109e-19   4.625178e-19   3.701539e-19   9.511767e-20   3.862818e-20   0.000000e+00
         7.6500   9.233876e-22   1.601813e-18   1.453647e-18   1.350413e-18   1.164176e-18   8.441317e-19   1.302124e-18   9.885905e-19   1.022751e-18   5.804395e-19   7.878957e-19   6.051969e-19   4.517564e-19   3.693425e-19   1.024071e-19   4.103954e-20   0.000000e+00
         7.7000   8.726575e-22   1.545537e-18   1.407698e-18   1.300086e-18   1.118794e-18   8.138452e-19   1.270701e-18   9.688589e-19   1.000696e-18   5.692528e-19   7.703621e-19   5.910737e-19   4.407079e-19   3.676616e-19   1.093250e-19   4.322416e-20   0.000000e+00
         7.7500   8.246211e-22   1.490539e-18   1.362395e-18   1.251163e-18   1.074884e-18   7.843317e-19   1.238767e-18   9.484819e-19   9.781127e-19   5.576590e-19   7.524623e-19   5.767042e-19   4.294242e-19   3.651585e-19   1.158076e-19   4.517693e-20   0.000000e+00
         7.8000   7.791500e-22   1.436853e-18   1.317801e-18   1.203646e-18   1.032414e-18   7.555916e-19   1.206450e-18   9.275577e-19   9.551320e-19   5.457126e-19   7.342718e-19   5.621450e-19   4.179585e-19   3.618833e-19   1.218051e-19   4.689840e-20   0.000000e+00
         7.8500   7.361195e-22   1.384503e-18   1.273972e-18   1.157529e-18   9.913524e-19   7.276237e-19   1.173886e-18   9.061802e-19   9.318648e-19   5.334667e-19   7.158564e-19   5.474482e-19   4.063630e-19   3.578907e-19   1.272841e-19   4.839345e-20   0.000000e+00
         7.9000   6.954091e-22   1.333509e-18   1.230957e-18   1.112804e-18   9.516698e-19   7.004256e-19   1.141214e-18   8.844389e-19   9.084064e-19   5.209724e-19   6.972754e-19   5.326651e-19   3.946879e-19   3.534405e-19   1.322252e-19   4.966998e-20   0.000000e+00
         7.9500   6.569027e-22   1.283882e-18   1.188796e-18   1.069460e-18   9.133360e-19   6.739918e-19   1.108563e-18   8.624186e-19   8.848392e-19   5.082791e-19   6.785882e-19   5.178548e-19   3.829814e-19   3.486714e-19   1.366214e-19   5.073789e-20   0.000000e+00
         8.0000   6.204882e-22   1.235630e-18   1.147526e-18   1.027483e-18   8.763210e-19   6.483161e-19   1.076046e-18   8.401992e-19   8.612306e-19   4.954341e-19   6.598526e-19   5.030705e-19   3.713111e-19   3.433570e-19   1.404752e-19   5.160823e-20   0.000000e+00
         8.0500   5.860585e-22   1.188754e-18   1.107175e-18   9.868541e-19   8.405946e-19   6.233924e-19   1.043763e-18   8.178555e-19   8.376385e-19   4.824824e-19   6.411234e-19   4.883559e-19   3.597472e-19   3.375637e-19   1.437975e-19   5.229263e-20   0.000000e+00
         8.1000   5.535107e-22   1.143252e-18   1.067766e-18   9.475550e-19   8.061267e-19   5.992142e-19   1.011798e-18   7.954572e-19   8.141151e-19   4.694662e-19   6.224521e-19   4.737477e-19   3.483359e-19   3.313624e-19   1.466059e-19   5.280279e-20   0.000000e+00
         8.1500   5.227465e-22   1.099117e-18   1.029318e-18   9.095639e-19   7.728866e-19   5.757741e-19   9.802191e-19   7.730687e-19   7.907086e-19   4.564253e-19   6.038923e-19   4.592777e-19   3.371071e-19   3.248170e-19   1.489257e-19   5.315024e-20   0.000000e+00
         8.2000   4.936718e-22   1.056339e-18   9.918450e-19   8.728575e-19   7.408438e-19   5.530643e-19   9.490861e-19   7.507492e-19   7.674632e-19   4.433968e-19   5.854963e-19   4.449740e-19   3.260805e-19   3.179793e-19   1.507864e-19   5.334617e-20   0.000000e+00
         8.2500   4.661971e-22   1.014905e-18   9.553559e-19   8.374110e-19   7.099675e-19   5.310762e-19   9.184468e-19   7.285530e-19   7.444203e-19   4.304149e-19   5.673044e-19   4.308648e-19   3.152695e-19   3.108959e-19   1.522204e-19   5.340129e-20   0.000000e+00
         8.3000   4.402371e-22   9.747979e-19   9.198566e-19   8.031984e-19   6.802268e-19   5.098004e-19   8.883405e-19   7.065294e-19   7.216179e-19   4.175109e-19   5.493484e-19   4.169715e-19   3.046828e-19   3.036089e-19   1.532620e-19   5.332588e-20   0.000000e+00
         8.3500   4.157106e-22   9.359998e-19   8.853491e-19   7.701927e-19   6.515908e-19   4.892269e-19   8.587995e-19   6.847228e-19   6.990912e-19   4.047135e-19   5.316546e-19   4.033101e-19   2.943241e-19   2.961532e-19   1.539467e-19   5.312973e-20   0.000000e+00
         8.4000   3.925402e-22   8.984899e-19   8.518325e-19   7.383660e-19   6.240285e-19   4.693446e-19   8.298501e-19   6.631731e-19   6.768722e-19   3.920485e-19   5.142452e-19   3.898930e-19   2.841947e-19   2.885640e-19   1.543118e-19   5.282221e-20   0.000000e+00
         8.4500   3.706526e-22   8.622457e-19   8.193030e-19   7.076897e-19   5.975094e-19   4.501416e-19   8.015134e-19   6.419160e-19   6.549899e-19   3.795392e-19   4.971393e-19   3.767306e-19   2.742952e-19   2.808751e-19   1.543975e-19   5.241229e-20   0.000000e+00
         8.5000   3.499783e-22   8.272432e-19   7.877540e-19   6.781348e-19   5.720027e-19   4.316050e-19   7.738060e-19   6.209827e-19   6.334703e-19   3.672063e-19   4.803537e-19   3.638322e-19   2.646260e-19   2.731183e-19   1.542426e-19   5.190857e-20   0.000000e+00
         8.5500   3.304510e-22   7.934572e-19   7.571771e-19   6.496720e-19   5.474780e-19   4.137217e-19   7.467411e-19   6.004009e-19   6.123364e-19   3.550680e-19   4.639029e-19   3.512057e-19   2.551876e-19   2.653236e-19   1.538835e-19   5.131932e-20   0.000000e+00
         8.6000   3.120081e-22   7.608612e-19   7.275615e-19   6.222714e-19   5.239053e-19   3.964776e-19   7.203285e-19   5.801943e-19   5.916085e-19   3.431402e-19   4.477995e-19   3.388582e-19   2.459809e-19   2.575187e-19   1.533543e-19   5.065250e-20   0.000000e+00
         8.6500   2.945902e-22   7.294280e-19   6.988947e-19   5.959035e-19   5.012547e-19   3.798584e-19   6.945752e-19   5.603836e-19   5.713038e-19   3.314367e-19   4.320540e-19   3.267960e-19   2.370069e-19   2.498567e-19   1.526871e-19   4.991576e-20   0.000000e+00
         8.7000   2.781410e-22   6.991297e-19   6.711629e-19   5.705385e-19   4.794969e-19   3.638491e-19   6.694856e-19   5.409859e-19   5.514371e-19   3.199693e-19   4.166753e-19   3.150242e-19   2.282663e-19   2.422349e-19   1.519122e-19   4.911645e-20   0.000000e+00
         8.7500   2.626072e-22   6.699378e-19   6.443506e-19   5.461466e-19   4.586029e-19   3.484345e-19   6.450622e-19   5.220156e-19   5.320206e-19   3.087480e-19   4.016704e-19   3.035470e-19   2.197599e-19   2.346714e-19   1.510582e-19   4.826162e-20   0.000000e+00
         8.8000   2.479384e-22   6.418233e-19   6.184414e-19   5.226985e-19   4.385441e-19   3.335990e-19   6.213053e-19   5.034845e-19   5.130642e-19   2.977807e-19   3.870449e-19   2.923676e-19   2.114879e-19   2.271864e-19   1.501521e-19   4.735802e-20   0.000000e+00
         8.8500   2.340868e-22   6.147573e-19   5.934178e-19   5.001648e-19   4.192927e-19   3.193269e-19   5.982136e-19   4.854018e-19   4.945756e-19   2.870741e-19   3.728026e-19   2.814882e-19   2.034504e-19   2.197971e-19   1.492195e-19   4.641208e-20   0.000000e+00
         8.9000   2.210072e-22   5.887105e-19   5.692615e-19   4.785168e-19   4.008209e-19   3.056023e-19   5.757840e-19   4.677743e-19   4.765604e-19   2.766333e-19   3.589460e-19   2.709100e-19   1.956467e-19   2.125170e-19   1.482843e-19   4.542990e-20   0.000000e+00
         8.9500   2.086569e-22   5.636536e-19   5.459534e-19   4.577257e-19   3.831021e-19   2.924093e-19   5.540121e-19   4.506071e-19   4.590223e-19   2.664619e-19   3.454761e-19   2.606335e-19   1.880761e-19   2.053570e-19   1.473694e-19   4.441728e-20   0.000000e+00
         9.0000   1.969954e-22   5.395574e-19   5.234742e-19   4.377635e-19   3.661097e-19   2.797321e-19   5.328923e-19   4.339031e-19   4.419633e-19   2.565625e-19   3.323928e-19   2.506578e-19   1.807368e-19   1.983263e-19   1.464962e-19   4.337966e-20   0.000000e+00
