# CIE bound-bound cooling efficiency for Fe (Z=26)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 101 log-spaced points, 10^4.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Fe0          L_Fe1          L_Fe2          L_Fe3          L_Fe4          L_Fe5          L_Fe6          L_Fe7          L_Fe8          L_Fe9          L_Fe10         L_Fe11         L_Fe12         L_Fe13         L_Fe14         L_Fe15         L_Fe16         L_Fe17         L_Fe18         L_Fe19         L_Fe20         L_Fe21         L_Fe22         L_Fe23         L_Fe24         L_Fe25         L_Fe26       
         6.7500   0.000000e+00   1.300620e-18   7.369243e-19   1.579922e-20   1.301868e-20   2.451819e-19   2.135178e-18   2.957320e-18   3.462854e-18   2.702812e-18   2.462775e-18   2.153722e-18   1.894654e-18   1.837083e-18   1.348148e-18   8.577867e-19   4.288889e-19   4.026683e-19   3.653439e-19   3.202392e-19   3.057116e-19   2.719788e-19   2.305570e-19   1.236578e-19   2.744656e-20   5.539246e-20   5.052091e-20
         6.8000   0.000000e+00   1.257023e-18   7.170786e-19   1.490464e-20   1.223874e-20   2.351021e-19   2.101931e-18   2.920909e-18   3.427303e-18   2.665467e-18   2.422897e-18   2.116256e-18   1.859819e-18   1.807156e-18   1.322147e-18   8.610749e-19   4.914056e-19   4.561558e-19   4.081204e-19   3.507591e-19   3.295943e-19   2.869139e-19   2.381407e-19   1.267744e-19   2.662517e-20   5.298613e-20   4.827080e-20
         6.8500   0.000000e+00   1.214190e-18   6.972939e-19   1.406373e-20   1.151147e-20   2.230889e-19   2.065954e-18   2.879845e-18   3.384152e-18   2.624043e-18   2.378824e-18   2.076506e-18   1.822868e-18   1.774496e-18   1.294722e-18   8.633300e-19   5.530323e-19   5.092740e-19   4.509561e-19   3.816656e-19   3.541516e-19   3.028863e-19   2.463888e-19   1.304218e-19   2.587366e-20   5.078402e-20   4.617390e-20
         6.9000   0.000000e+00   1.172177e-18   6.776062e-19   1.327291e-20   1.083268e-20   2.096773e-19   2.027925e-18   2.834832e-18   3.334214e-18   2.579023e-18   2.330920e-18   2.034850e-18   1.784005e-18   1.739520e-18   1.266095e-18   8.643967e-19   6.125880e-19   5.609340e-19   4.928986e-19   4.122314e-19   3.787662e-19   3.197133e-19   2.550661e-19   1.344839e-19   2.519318e-20   4.873640e-20   4.422265e-20
         6.9500   0.000000e+00   1.131030e-18   6.580493e-19   1.252887e-20   1.019861e-20   1.954267e-19   1.988359e-18   2.786509e-18   3.278480e-18   2.530855e-18   2.280333e-18   1.991591e-18   1.743517e-18   1.702636e-18   1.236469e-18   8.641610e-19   6.690891e-19   6.102303e-19   5.332194e-19   4.418180e-19   4.028460e-19   3.371782e-19   2.639193e-19   1.388424e-19   2.458900e-20   4.683832e-20   4.241015e-20
         7.0000   0.000000e+00   1.090786e-18   6.386552e-19   1.182859e-20   9.605863e-21   1.808446e-19   1.947646e-18   2.735412e-18   3.218732e-18   2.479961e-18   2.229756e-18   1.947001e-18   1.701900e-18   1.664207e-18   1.206031e-18   8.628916e-19   7.217646e-19   6.564629e-19   5.713612e-19   4.698992e-19   4.258857e-19   3.548390e-19   2.727009e-19   1.433943e-19   2.407255e-20   4.508784e-20   4.072971e-20
         7.0500   0.000000e+00   1.051476e-18   6.194537e-19   1.116927e-20   9.051354e-21   1.663529e-19   1.906084e-18   2.681992e-18   3.156385e-18   2.426807e-18   2.180729e-18   1.901323e-18   1.659576e-18   1.624553e-18   1.174952e-18   8.603674e-19   7.700544e-19   6.991273e-19   6.068877e-19   4.960735e-19   4.475448e-19   3.720418e-19   2.811919e-19   1.480698e-19   2.366550e-20   4.348804e-20   3.917525e-20
         7.1000   0.000000e+00   1.013126e-18   6.004724e-19   1.054833e-20   8.532295e-21   1.522776e-19   1.863902e-18   2.626642e-18   3.092220e-18   2.372030e-18   2.133585e-18   1.854773e-18   1.616856e-18   1.583958e-18   1.143402e-18   8.564840e-19   8.135942e-19   7.378795e-19   6.394760e-19   5.200678e-19   4.675833e-19   3.881558e-19   2.892411e-19   1.528433e-19   2.340505e-20   4.204922e-20   3.774142e-20
         7.1500   0.000000e+00   9.757530e-19   5.817369e-19   9.963385e-21   8.046155e-21   1.388540e-19   1.821280e-18   2.569702e-18   3.026644e-18   2.316115e-18   2.086910e-18   1.807587e-18   1.573982e-18   1.542680e-18   1.111576e-18   8.512648e-19   8.521936e-19   7.724811e-19   6.689077e-19   5.417092e-19   4.858379e-19   4.026812e-19   2.967721e-19   1.577332e-19   2.334388e-20   4.078875e-20   3.642333e-20
         7.2000   0.000000e+00   9.393706e-19   5.632707e-19   9.412233e-21   7.590631e-21   1.262381e-19   1.778360e-18   2.511476e-18   2.959859e-18   2.259393e-18   2.036255e-18   1.760063e-18   1.531155e-18   1.500947e-18   1.079645e-18   8.447604e-19   8.858119e-19   8.028024e-19   6.950574e-19   5.608784e-19   5.022109e-19   4.153160e-19   3.037531e-19   1.627821e-19   2.354557e-20   3.973006e-20   3.521657e-20
         7.2500   0.000000e+00   9.039871e-19   5.450948e-19   8.892829e-21   7.163625e-21   1.145204e-19   1.735262e-18   2.452235e-18   2.891903e-18   2.202103e-18   1.979479e-18   1.712427e-18   1.488502e-18   1.458972e-18   1.047748e-18   8.370342e-19   9.145474e-19   8.288270e-19   7.178806e-19   5.775217e-19   5.166588e-19   4.261054e-19   3.101832e-19   1.680243e-19   2.407490e-20   3.890019e-20   3.411721e-20
         7.3000   0.000000e+00   8.696066e-19   5.272284e-19   8.403300e-21   6.763221e-21   1.037404e-19   1.692084e-18   2.392222e-18   2.822436e-18   2.144432e-18   1.916679e-18   1.664835e-18   1.446097e-18   1.416940e-18   1.015996e-18   8.281615e-19   9.385871e-19   8.506496e-19   7.373929e-19   5.916569e-19   5.291821e-19   4.353324e-19   3.160825e-19   1.734810e-19   2.499290e-20   3.832629e-20   3.312184e-20
         7.3500   0.000000e+00   8.362297e-19   5.096884e-19   7.941930e-21   6.387667e-21   9.389890e-20   1.648915e-18   2.331659e-18   2.751304e-18   2.086537e-18   1.850390e-18   1.617398e-18   1.403977e-18   1.375012e-18   9.844849e-19   8.182285e-19   9.581697e-19   8.684501e-19   7.536266e-19   6.033678e-19   5.398130e-19   4.432447e-19   3.214752e-19   1.791443e-19   2.635283e-20   3.803111e-20   3.222763e-20
         7.4000   0.000000e+00   8.038531e-19   4.924896e-19   7.507010e-21   6.035358e-21   8.496932e-20   1.605832e-18   2.270750e-18   2.678649e-18   2.028563e-18   1.787045e-18   1.570211e-18   1.362137e-18   1.333326e-18   9.533014e-19   8.077035e-19   9.735653e-19   8.824549e-19   7.666649e-19   6.127786e-19   5.485827e-19   4.500442e-19   3.263750e-19   1.849589e-19   2.819614e-20   3.802854e-20   3.143186e-20
         7.4500   0.000000e+00   7.724709e-19   4.756448e-19   7.097012e-21   5.704818e-21   7.690648e-20   1.562906e-18   2.209678e-18   2.604776e-18   1.970648e-18   1.730169e-18   1.523369e-18   1.320599e-18   1.292000e-18   9.225496e-19   7.963444e-19   9.850606e-19   8.929160e-19   7.766450e-19   6.200307e-19   5.554960e-19   4.558709e-19   3.307874e-19   1.908565e-19   3.054496e-20   3.832179e-20   3.073223e-20
         7.5000   0.000000e+00   7.420746e-19   4.591649e-19   6.710511e-21   5.394691e-21   6.965364e-20   1.520204e-18   2.148614e-18   2.530061e-18   1.912921e-18   1.680427e-18   1.476966e-18   1.279415e-18   1.251130e-18   8.923071e-19   7.841993e-19   9.929480e-19   9.001216e-19   7.837436e-19   6.252686e-19   5.605901e-19   4.608115e-19   3.347338e-19   1.968311e-19   3.339824e-20   3.890169e-20   3.012681e-20
         7.5500   0.000000e+00   7.126532e-19   4.430591e-19   6.346175e-21   5.103770e-21   6.314790e-20   1.477788e-18   2.087712e-18   2.454895e-18   1.855509e-18   1.637029e-18   1.431088e-18   1.238650e-18   1.210799e-18   8.626242e-19   7.713370e-19   9.975222e-19   9.044027e-19   7.881576e-19   6.286514e-19   5.639228e-19   4.648781e-19   3.381864e-19   2.027128e-19   3.673135e-20   3.974676e-20   2.961340e-20
         7.6000   0.000000e+00   6.841937e-19   4.273346e-19   6.002759e-21   4.831032e-21   5.732408e-20   1.435717e-18   2.027115e-18   2.379652e-18   1.798534e-18   1.598585e-18   1.385817e-18   1.198376e-18   1.171077e-18   8.335335e-19   7.578248e-19   9.990659e-19   9.060726e-19   7.901249e-19   6.303750e-19   5.655752e-19   4.680582e-19   3.411187e-19   2.083985e-19   4.049860e-20   4.082622e-20   2.918962e-20
         7.6500   0.000000e+00   6.566817e-19   4.119972e-19   5.679099e-21   4.575240e-21   5.211760e-20   1.394046e-18   1.966951e-18   2.304746e-18   1.742109e-18   1.562647e-18   1.341233e-18   1.158678e-18   1.132021e-18   8.050571e-19   7.437288e-19   9.978451e-19   9.054264e-19   7.900234e-19   6.306132e-19   5.656427e-19   4.703201e-19   3.434950e-19   2.137866e-19   4.463678e-20   4.210460e-20   2.885393e-20
         7.7000   0.000000e+00   6.301009e-19   3.970509e-19   5.374105e-21   4.335412e-21   4.746650e-20   1.352826e-18   1.907337e-18   2.230886e-18   1.686341e-18   1.524389e-18   1.297428e-18   1.119681e-18   1.093678e-18   7.772061e-19   7.291165e-19   9.941093e-19   9.027235e-19   7.881830e-19   6.295251e-19   5.642619e-19   4.716833e-19   3.453538e-19   2.190145e-19   4.907251e-20   4.354297e-20   2.860530e-20
         7.7500   0.000000e+00   6.044340e-19   3.824987e-19   5.086754e-21   4.110638e-21   4.331232e-20   1.312106e-18   1.848380e-18   2.158532e-18   1.631327e-18   1.481403e-18   1.254459e-18   1.081469e-18   1.056090e-18   7.499724e-19   7.140582e-19   9.880920e-19   8.981847e-19   7.848266e-19   6.272248e-19   5.615802e-19   4.720991e-19   3.466011e-19   2.238147e-19   5.372958e-20   4.509853e-20   2.844124e-20
         7.8000   0.000000e+00   5.796626e-19   3.683418e-19   4.816088e-21   3.900076e-21   3.960077e-20   1.271931e-18   1.790175e-18   2.087846e-18   1.577157e-18   1.433486e-18   1.212359e-18   1.044086e-18   1.019289e-18   7.233530e-19   6.986389e-19   9.800241e-19   8.919999e-19   7.801158e-19   6.238151e-19   5.577426e-19   4.715609e-19   3.472308e-19   2.281010e-19   5.853404e-20   4.672959e-20   2.835741e-20
         7.8500   0.000000e+00   5.557673e-19   3.545806e-19   4.561210e-21   3.702944e-21   3.628244e-20   1.232343e-18   1.732806e-18   2.018835e-18   1.523909e-18   1.381505e-18   1.171145e-18   1.007558e-18   9.833041e-19   6.973530e-19   6.829392e-19   9.702008e-19   8.843345e-19   7.741719e-19   6.193841e-19   5.528733e-19   4.700712e-19   3.472528e-19   2.318197e-19   6.341300e-20   4.840047e-20   2.834995e-20
         7.9000   0.000000e+00   5.327283e-19   3.412141e-19   4.321275e-21   3.518519e-21   3.331267e-20   1.193381e-18   1.676350e-18   1.951445e-18   1.471652e-18   1.326730e-18   1.130831e-18   9.718975e-19   9.481582e-19   6.719815e-19   6.670259e-19   9.588895e-19   8.753345e-19   7.670926e-19   6.140098e-19   5.470809e-19   4.676433e-19   3.466697e-19   2.349270e-19   6.829140e-20   5.008132e-20   2.841545e-20
         7.9500   0.000000e+00   5.105248e-19   3.282404e-19   4.095493e-21   3.346131e-21   3.065140e-20   1.155083e-18   1.620873e-18   1.885516e-18   1.420447e-18   1.270469e-18   1.091427e-18   9.371125e-19   9.138704e-19   6.472492e-19   6.509586e-19   9.462946e-19   8.651311e-19   7.589685e-19   6.077788e-19   5.404821e-19   4.643540e-19   3.455579e-19   2.375947e-19   7.309916e-20   5.174583e-20   2.854992e-20
         8.0000   0.000000e+00   4.891359e-19   3.156569e-19   3.883122e-21   3.185155e-21   2.826296e-20   1.117480e-18   1.566432e-18   1.820515e-18   1.370345e-18   1.213892e-18   1.052941e-18   9.032083e-19   8.804559e-19   6.231662e-19   6.347906e-19   9.325778e-19   8.538439e-19   7.498744e-19   6.007535e-19   5.331648e-19   4.602358e-19   3.439103e-19   2.397987e-19   7.777592e-20   5.336680e-20   2.874648e-20
         8.0500   0.000000e+00   4.685403e-19   3.034598e-19   3.683465e-21   3.035014e-21   2.611574e-20   1.080599e-18   1.513077e-18   1.756170e-18   1.321387e-18   1.157951e-18   1.015383e-18   8.701887e-19   8.479263e-19   5.997415e-19   6.185703e-19   9.178732e-19   8.415835e-19   7.398836e-19   5.929928e-19   5.252117e-19   4.553051e-19   3.416892e-19   2.413518e-19   8.227294e-20   5.491805e-20   2.899457e-20
         8.1000   0.000000e+00   4.487165e-19   2.916448e-19   3.495868e-21   2.895174e-21   2.418185e-20   1.044475e-18   1.460851e-18   1.692517e-18   1.273609e-18   1.103372e-18   9.787606e-19   8.380563e-19   8.162899e-19   5.769871e-19   6.023980e-19   9.022971e-19   8.284534e-19   7.290713e-19   5.845614e-19   5.167039e-19   4.496229e-19   3.389241e-19   2.422691e-19   8.655325e-20   5.638326e-20   2.928438e-20
         8.1500   0.000000e+00   4.296428e-19   2.802069e-19   3.319719e-21   2.765139e-21   2.243677e-20   1.009123e-18   1.409788e-18   1.629734e-18   1.227035e-18   1.050668e-18   9.430813e-19   8.068131e-19   7.855520e-19   5.549258e-19   5.863203e-19   8.859539e-19   8.145509e-19   7.175128e-19   5.755235e-19   5.077126e-19   4.432569e-19   3.356529e-19   2.425739e-19   9.058684e-20   5.775455e-20   2.961013e-20
         8.2000   0.000000e+00   4.112977e-19   2.691405e-19   3.154441e-21   2.644449e-21   2.085898e-20   9.745536e-19   1.359917e-18   1.568044e-18   1.181688e-18   1.000174e-18   9.083510e-19   7.764595e-19   7.557150e-19   5.335702e-19   5.703244e-19   8.689429e-19   7.999681e-19   7.052835e-19   5.659425e-19   4.983028e-19   4.362793e-19   3.319153e-19   2.422983e-19   9.434461e-20   5.902666e-20   2.996732e-20
         8.2500   0.000000e+00   3.936593e-19   2.584396e-19   2.999496e-21   2.532681e-21   1.942965e-20   9.407762e-19   1.311260e-18   1.507660e-18   1.137580e-18   9.520813e-19   8.745739e-19   7.469948e-19   7.267786e-19   5.129219e-19   5.544474e-19   8.513708e-19   7.847930e-19   6.924590e-19   5.558813e-19   4.885346e-19   4.287638e-19   3.277522e-19   2.414775e-19   9.780836e-20   6.019445e-20   3.035056e-20
         8.3000   0.000000e+00   3.767064e-19   2.480976e-19   2.854379e-21   2.429443e-21   1.813233e-20   9.078030e-19   1.263835e-18   1.448763e-18   1.094719e-18   9.064690e-19   8.417549e-19   7.184167e-19   6.987399e-19   4.929762e-19   5.387183e-19   8.333374e-19   7.691097e-19   6.791142e-19   5.454021e-19   4.784654e-19   4.207849e-19   3.232059e-19   2.401525e-19   1.009712e-19   6.125817e-20   3.075628e-20
         8.3500   0.000000e+00   3.604176e-19   2.381076e-19   2.718618e-21   2.334375e-21   1.695264e-20   8.756435e-19   1.217653e-18   1.391493e-18   1.053107e-18   8.633332e-19   8.098924e-19   6.907239e-19   6.715939e-19   4.737244e-19   5.231613e-19   8.149314e-19   7.529986e-19   6.653320e-19   5.345847e-19   4.681728e-19   4.124760e-19   3.184030e-19   2.385885e-19   1.038346e-19   6.222387e-20   3.118446e-20
         8.4000   0.000000e+00   3.447717e-19   2.284625e-19   2.591771e-21   2.247146e-21   1.587804e-20   8.443041e-19   1.172722e-18   1.335950e-18   1.012742e-18   8.226142e-19   7.789836e-19   6.639100e-19   6.453380e-19   4.551557e-19   5.077981e-19   7.962333e-19   7.365363e-19   6.511798e-19   5.234731e-19   4.576916e-19   4.038679e-19   3.133296e-19   2.366945e-19   1.064068e-19   6.309739e-20   3.163747e-20
         8.4500   0.000000e+00   3.297479e-19   2.191548e-19   2.473425e-21   2.167453e-21   1.489758e-20   8.137891e-19   1.129045e-18   1.282195e-18   9.736184e-19   7.842141e-19   7.490241e-19   6.379654e-19   6.199594e-19   4.372608e-19   4.926489e-19   7.773169e-19   7.197951e-19   6.367280e-19   5.121212e-19   4.470653e-19   3.950078e-19   3.080022e-19   2.344148e-19   1.087021e-19   6.388483e-20   3.211726e-20
         8.5000   0.000000e+00   3.153258e-19   2.101767e-19   2.363196e-21   2.095021e-21   1.400170e-20   7.841003e-19   1.086620e-18   1.230262e-18   9.357271e-19   7.480121e-19   7.200077e-19   6.128813e-19   5.954462e-19   4.200175e-19   4.777380e-19   7.582537e-19   7.028436e-19   6.220446e-19   5.005836e-19   4.363422e-19   3.859615e-19   3.024738e-19   2.318019e-19   1.107403e-19   6.459943e-20   3.262918e-20
         8.5500   0.000000e+00   3.014851e-19   2.015205e-19   2.260724e-21   2.029598e-21   1.318206e-20   7.552369e-19   1.045443e-18   1.180155e-18   8.990558e-19   7.138753e-19   6.919261e-19   5.886471e-19   5.717861e-19   4.034101e-19   4.630775e-19   7.391222e-19   6.857463e-19   6.071943e-19   4.889118e-19   4.255675e-19   3.767897e-19   2.967964e-19   2.289098e-19   1.125467e-19   6.525875e-20   3.318299e-20
         8.6000   0.000000e+00   2.882059e-19   1.931781e-19   2.165676e-21   1.970960e-21   1.243137e-20   7.271968e-19   1.005507e-18   1.131864e-18   8.635894e-19   6.816671e-19   6.647694e-19   5.652508e-19   5.489656e-19   3.874236e-19   4.486804e-19   7.199765e-19   6.685634e-19   5.922378e-19   4.771546e-19   4.147842e-19   3.675472e-19   2.910132e-19   2.257882e-19   1.141534e-19   6.587878e-20   3.378945e-20
         8.6500   0.000000e+00   2.754690e-19   1.851414e-19   2.077745e-21   1.918902e-21   1.174326e-20   6.999754e-19   9.668017e-19   1.085361e-18   8.293107e-19   6.512523e-19   6.385257e-19   5.426793e-19   5.269698e-19   3.720431e-19   4.345611e-19   7.008692e-19   6.513514e-19   5.772310e-19   4.653576e-19   4.040318e-19   3.582829e-19   2.851604e-19   2.224792e-19   1.155913e-19   6.647247e-20   3.445735e-20
         8.7000   0.000000e+00   2.632552e-19   1.774024e-19   1.996643e-21   1.873247e-21   1.111215e-20   6.735667e-19   9.293135e-19   1.040610e-18   7.962004e-19   6.225013e-19   6.131819e-19   5.209183e-19   5.057833e-19   3.572541e-19   4.207328e-19   6.818464e-19   6.341627e-19   5.622254e-19   4.535640e-19   3.933496e-19   3.490415e-19   2.792709e-19   2.190226e-19   1.168896e-19   6.705300e-20   3.519553e-20
         8.7500   0.000000e+00   2.515459e-19   1.699529e-19   1.922108e-21   1.833836e-21   1.053314e-20   6.479632e-19   8.930278e-19   9.975667e-19   7.642379e-19   5.952919e-19   5.887234e-19   4.999526e-19   4.853895e-19   3.430428e-19   4.072084e-19   6.629501e-19   6.170465e-19   5.472684e-19   4.418124e-19   3.827758e-19   3.398626e-19   2.733737e-19   2.154538e-19   1.180761e-19   6.763500e-20   3.601344e-20
         8.8000   0.000000e+00   2.403231e-19   1.627846e-19   1.853896e-21   1.800535e-21   1.000194e-20   6.231559e-19   8.579276e-19   9.561836e-19   7.334009e-19   5.695108e-19   5.651348e-19   4.797662e-19   4.657716e-19   3.293951e-19   3.939994e-19   6.442192e-19   6.000471e-19   5.324037e-19   4.301392e-19   3.723427e-19   3.307811e-19   2.674961e-19   2.118033e-19   1.191781e-19   6.823251e-20   3.692076e-20
         8.8500   0.000000e+00   2.295689e-19   1.558896e-19   1.791787e-21   1.773227e-21   9.514790e-21   5.991349e-19   8.239942e-19   9.164096e-19   7.036661e-19   5.450544e-19   5.423993e-19   4.603427e-19   4.469120e-19   3.162978e-19   3.811162e-19   6.256901e-19   5.832057e-19   5.176713e-19   4.185782e-19   3.620781e-19   3.218290e-19   2.616635e-19   2.081058e-19   1.202218e-19   6.885925e-20   3.792622e-20
         8.9000   0.000000e+00   2.192661e-19   1.492595e-19   1.735578e-21   1.751818e-21   9.068369e-21   5.758888e-19   7.912076e-19   8.781927e-19   6.750093e-19   5.218280e-19   5.204999e-19   4.416648e-19   4.287930e-19   3.037375e-19   3.685682e-19   6.073971e-19   5.665601e-19   5.031082e-19   4.071607e-19   3.520064e-19   3.130356e-19   2.558993e-19   2.043954e-19   1.212328e-19   6.952884e-20   3.903892e-20
         8.9500   0.000000e+00   2.093980e-19   1.428865e-19   1.685086e-21   1.736235e-21   8.659764e-21   5.534056e-19   7.595463e-19   8.414810e-19   6.474057e-19   4.997461e-19   4.994184e-19   4.237152e-19   4.113966e-19   2.917012e-19   3.563637e-19   5.893717e-19   5.501619e-19   4.887536e-19   3.959156e-19   3.421498e-19   3.044273e-19   2.502253e-19   2.007042e-19   1.222360e-19   7.025408e-20   4.026795e-20
         9.0000   0.000000e+00   1.999482e-19   1.367626e-19   1.640149e-21   1.726422e-21   8.286404e-21   5.316723e-19   7.289881e-19   8.062225e-19   6.208299e-19   4.787318e-19   4.791366e-19   4.064762e-19   3.947048e-19   2.801762e-19   3.445096e-19   5.716435e-19   5.340260e-19   4.746474e-19   3.848847e-19   3.325284e-19   2.960283e-19   2.446624e-19   1.970619e-19   1.232551e-19   7.104675e-20   4.162106e-20
