# CIE bound-bound cooling efficiency for Ar (Z=18)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Ar0          L_Ar1          L_Ar2          L_Ar3          L_Ar4          L_Ar5          L_Ar6          L_Ar7          L_Ar8          L_Ar9          L_Ar10         L_Ar11         L_Ar12         L_Ar13         L_Ar14         L_Ar15         L_Ar16         L_Ar17         L_Ar18       
         6.8000   0.000000e+00   0.000000e+00   4.367088e-21   2.536769e-18   2.454132e-18   2.534849e-18   1.932773e-18   1.263686e-18   1.161340e-18   9.520052e-19   9.707057e-19   8.548726e-19   7.310042e-19   5.850192e-19   4.495531e-19   2.315956e-19   7.231120e-22   2.454287e-22   0.000000e+00
         6.8500   0.000000e+00   0.000000e+00   4.117711e-21   2.487458e-18   2.395234e-18   2.460245e-18   1.874242e-18   1.233957e-18   1.198134e-18   9.775694e-19   1.000657e-18   8.800560e-19   7.510967e-19   5.975963e-19   4.573147e-19   2.388056e-19   1.309026e-21   4.596526e-22   0.000000e+00
         6.9000   0.000000e+00   0.000000e+00   3.883076e-21   2.436238e-18   2.335769e-18   2.385476e-18   1.816107e-18   1.203798e-18   1.229162e-18   9.989736e-19   1.026040e-18   9.012822e-19   7.680751e-19   6.079243e-19   4.636861e-19   2.461903e-19   2.218361e-21   8.016495e-22   0.000000e+00
         6.9500   0.000000e+00   0.000000e+00   3.662236e-21   2.383387e-18   2.275926e-18   2.310928e-18   1.758594e-18   1.173912e-18   1.254616e-18   1.016378e-18   1.046956e-18   9.186539e-19   7.819632e-19   6.159984e-19   4.686118e-19   2.536854e-19   3.545978e-21   1.311695e-21   0.000000e+00
         7.0000   0.000000e+00   0.000000e+00   3.454317e-21   2.329170e-18   2.215879e-18   2.236920e-18   1.701876e-18   1.143710e-18   1.274675e-18   1.029922e-18   1.063563e-18   9.323279e-19   7.928426e-19   6.218574e-19   4.720696e-19   2.612445e-19   5.382385e-21   2.026663e-21   0.000000e+00
         7.0500   0.000000e+00   0.000000e+00   3.258507e-21   2.273839e-18   2.155791e-18   2.163712e-18   1.646061e-18   1.113259e-18   1.289571e-18   1.039754e-18   1.076061e-18   9.424897e-19   8.008381e-19   6.255994e-19   4.740662e-19   2.687599e-19   7.804240e-21   2.973880e-21   0.000000e+00
         7.1000   0.000000e+00   0.000000e+00   3.074055e-21   2.217634e-18   2.095811e-18   2.091514e-18   1.591168e-18   1.082633e-18   1.299601e-18   1.046055e-18   1.084682e-18   9.493443e-19   8.060975e-19   6.273919e-19   4.746482e-19   2.761467e-19   1.086640e-20   4.165872e-21   0.000000e+00
         7.1500   0.000000e+00   0.000000e+00   2.900262e-21   2.160781e-18   2.036080e-18   2.020495e-18   1.537211e-18   1.051918e-18   1.305105e-18   1.049028e-18   1.089671e-18   9.531087e-19   8.087828e-19   6.273986e-19   4.739253e-19   2.834106e-19   1.459665e-20   5.596965e-21   0.000000e+00
         7.2000   0.000000e+00   0.000000e+00   2.736479e-21   2.103490e-18   1.976723e-18   1.950791e-18   1.484207e-18   1.021269e-18   1.306441e-18   1.048929e-18   1.091282e-18   9.540084e-19   8.090645e-19   6.257683e-19   4.720094e-19   2.904536e-19   1.899328e-20   7.242508e-21   0.000000e+00
         7.2500   0.000000e+00   0.000000e+00   2.582102e-21   2.045958e-18   1.917858e-18   1.882508e-18   1.432179e-18   9.908411e-19   1.303989e-18   1.046059e-18   1.089772e-18   9.522821e-19   8.071179e-19   6.226373e-19   4.690002e-19   2.971515e-19   2.402395e-20   9.063935e-21   0.000000e+00
         7.3000   0.000000e+00   0.000000e+00   2.436564e-21   1.988364e-18   1.859590e-18   1.815727e-18   1.381158e-18   9.607521e-19   1.298205e-18   1.040731e-18   1.085400e-18   9.481604e-19   8.031291e-19   6.181320e-19   4.649876e-19   3.034178e-19   2.962922e-20   1.101344e-20   0.000000e+00
         7.3500   0.000000e+00   0.000000e+00   2.299341e-21   1.930877e-18   1.802015e-18   1.750513e-18   1.331173e-18   9.310891e-19   1.289509e-18   1.033239e-18   1.078419e-18   9.418586e-19   7.972902e-19   6.123717e-19   4.600548e-19   3.093474e-19   3.572856e-20   1.303960e-20   0.000000e+00
         7.4000   0.000000e+00   0.000000e+00   2.169940e-21   1.873647e-18   1.745218e-18   1.686909e-18   1.282259e-18   9.019014e-19   1.278250e-18   1.023851e-18   1.069076e-18   9.335790e-19   7.897848e-19   6.054709e-19   4.542819e-19   3.148722e-19   4.222657e-20   1.509128e-20   0.000000e+00
         7.4500   0.000000e+00   0.000000e+00   2.047900e-21   1.816812e-18   1.689277e-18   1.624950e-18   1.234470e-18   8.732203e-19   1.264726e-18   1.012791e-18   1.057637e-18   9.235125e-19   7.807870e-19   5.975364e-19   4.477476e-19   3.197561e-19   4.901926e-20   1.712370e-20   0.000000e+00
         7.5000   0.000000e+00   0.000000e+00   1.932791e-21   1.760498e-18   1.634259e-18   1.564656e-18   1.187900e-18   8.450695e-19   1.249190e-18   1.000249e-18   1.044379e-18   9.118464e-19   7.704610e-19   5.886700e-19   4.405272e-19   3.239219e-19   5.599943e-20   1.910843e-20   0.000000e+00
         7.5500   0.000000e+00   0.000000e+00   1.824207e-21   1.704815e-18   1.580222e-18   1.506038e-18   1.142622e-18   8.174595e-19   1.231869e-18   9.863876e-19   1.029547e-18   8.987948e-19   7.589620e-19   5.789691e-19   4.326925e-19   3.273050e-19   6.305908e-20   2.102654e-20   0.000000e+00
         7.6000   0.000000e+00   0.000000e+00   1.721772e-21   1.649864e-18   1.527217e-18   1.449100e-18   1.098683e-18   7.903589e-19   1.212964e-18   9.713501e-19   1.013349e-18   8.845547e-19   7.464544e-19   5.685280e-19   4.243139e-19   3.299189e-19   7.009498e-20   2.286472e-20   0.000000e+00
         7.6500   0.000000e+00   0.000000e+00   1.625128e-21   1.595731e-18   1.475289e-18   1.393839e-18   1.056113e-18   7.639309e-19   1.192663e-18   9.552671e-19   9.959720e-19   8.692919e-19   7.330985e-19   5.574598e-19   4.154602e-19   3.321513e-19   7.701300e-20   2.461372e-20   0.000000e+00
         7.7000   0.000000e+00   0.000000e+00   1.533942e-21   1.542493e-18   1.424474e-18   1.340246e-18   1.014924e-18   7.380470e-19   1.171142e-18   9.382581e-19   9.775787e-19   8.531495e-19   7.190237e-19   5.459104e-19   4.062093e-19   3.335247e-19   8.373015e-20   2.626702e-20   0.000000e+00
         7.7500   0.000000e+00   0.000000e+00   1.447901e-21   1.490218e-18   1.374801e-18   1.288307e-18   9.751096e-19   7.126370e-19   1.148575e-18   9.204353e-19   9.583167e-19   8.362539e-19   7.043373e-19   5.339937e-19   3.966761e-19   3.340444e-19   9.017550e-20   2.781993e-20   0.000000e+00
         7.8000   0.000000e+00   0.000000e+00   1.366711e-21   1.438961e-18   1.326296e-18   1.238005e-18   9.366440e-19   6.877030e-19   1.125120e-18   9.019045e-19   9.383199e-19   8.187189e-19   6.891326e-19   5.217943e-19   3.869544e-19   3.337267e-19   9.628929e-20   2.926897e-20   0.000000e+00
         7.8500   0.000000e+00   0.000000e+00   1.290093e-21   1.388772e-18   1.278976e-18   1.189317e-18   8.994926e-19   6.632555e-19   1.100924e-18   8.827662e-19   9.177180e-19   8.006481e-19   6.734934e-19   5.093777e-19   3.771098e-19   3.326009e-19   1.020150e-19   3.061161e-20   0.000000e+00
         7.9000   0.000000e+00   0.000000e+00   1.217787e-21   1.339691e-18   1.232855e-18   1.142221e-18   8.636200e-19   6.393224e-19   1.076123e-18   8.631157e-19   8.966384e-19   7.821430e-19   6.574969e-19   4.967980e-19   3.671901e-19   3.307012e-19   1.073066e-19   3.184605e-20   0.000000e+00
         7.9500   0.000000e+00   0.000000e+00   1.149548e-21   1.291750e-18   1.187943e-18   1.096689e-18   8.289903e-19   6.159332e-19   1.050840e-18   8.430434e-19   8.751931e-19   7.633250e-19   6.412156e-19   4.841013e-19   3.572325e-19   3.280686e-19   1.121332e-19   3.297118e-20   0.000000e+00
         8.0000   0.000000e+00   0.000000e+00   1.085144e-21   1.244975e-18   1.144243e-18   1.052693e-18   7.955686e-19   5.931121e-19   1.025200e-18   8.226350e-19   8.534806e-19   7.443019e-19   6.247306e-19   4.713288e-19   3.472677e-19   3.248785e-19   1.164765e-19   3.398650e-20   0.000000e+00
         8.0500   0.000000e+00   0.000000e+00   1.024359e-21   1.199385e-18   1.101757e-18   1.010202e-18   7.633210e-19   5.708769e-19   9.993103e-19   8.019716e-19   8.315882e-19   7.251597e-19   6.081284e-19   4.585188e-19   3.373219e-19   3.213655e-19   1.203296e-19   3.489214e-20   0.000000e+00
         8.1000   0.000000e+00   0.000000e+00   9.669879e-22   1.154995e-18   1.060481e-18   9.691851e-19   7.322148e-19   5.492373e-19   9.732665e-19   7.811292e-19   8.095934e-19   7.059689e-19   5.914828e-19   4.457068e-19   3.274187e-19   3.172628e-19   1.236943e-19   3.568878e-20   0.000000e+00
         8.1500   0.000000e+00   0.000000e+00   9.128366e-22   1.111813e-18   1.020410e-18   9.296091e-19   7.022182e-19   5.281964e-19   9.471509e-19   7.601788e-19   7.875657e-19   6.867885e-19   5.748561e-19   4.329251e-19   3.175775e-19   3.126304e-19   1.265800e-19   3.637765e-20   0.000000e+00
         8.2000   0.000000e+00   0.000000e+00   8.617239e-22   1.069843e-18   9.815362e-19   8.914402e-19   6.733004e-19   5.077554e-19   9.210376e-19   7.391866e-19   7.655667e-19   6.676688e-19   5.583011e-19   4.202029e-19   3.078170e-19   3.075361e-19   1.290020e-19   3.696049e-20   0.000000e+00
         8.2500   0.000000e+00   0.000000e+00   8.134782e-22   1.029085e-18   9.438470e-19   8.546441e-19   6.454314e-19   4.879140e-19   8.949933e-19   7.182132e-19   7.436509e-19   6.486494e-19   5.418627e-19   4.075677e-19   2.981550e-19   3.020447e-19   1.309811e-19   3.743947e-20   0.000000e+00
         8.3000   0.000000e+00   0.000000e+00   7.679379e-22   9.895346e-19   9.073296e-19   8.191856e-19   6.185819e-19   4.686705e-19   8.690784e-19   6.973146e-19   7.218672e-19   6.297631e-19   5.255796e-19   3.950445e-19   2.886083e-19   2.962102e-19   1.325425e-19   3.781721e-20   0.000000e+00
         8.3500   0.000000e+00   0.000000e+00   7.249507e-22   9.511853e-19   8.719684e-19   7.850296e-19   5.927230e-19   4.500216e-19   8.433477e-19   6.765418e-19   7.002594e-19   6.110391e-19   5.094824e-19   3.826593e-19   2.791925e-19   2.900812e-19   1.337147e-19   3.809671e-20   0.000000e+00
         8.4000   0.000000e+00   0.000000e+00   6.843728e-22   9.140264e-19   8.377463e-19   7.521406e-19   5.678263e-19   4.319631e-19   8.178510e-19   6.559407e-19   6.788672e-19   5.925046e-19   4.935944e-19   3.704393e-19   2.699237e-19   2.837026e-19   1.345283e-19   3.828134e-20   0.000000e+00
         8.4500   0.000000e+00   0.000000e+00   6.460687e-22   8.780453e-19   8.046446e-19   7.204831e-19   5.438639e-19   4.144894e-19   7.926331e-19   6.355529e-19   6.577264e-19   5.741850e-19   4.779349e-19   3.584050e-19   2.608221e-19   2.771119e-19   1.350157e-19   3.837478e-20   0.000000e+00
         8.5000   0.000000e+00   0.000000e+00   6.099106e-22   8.432266e-19   7.726434e-19   6.900214e-19   5.208083e-19   3.975941e-19   7.677344e-19   6.154155e-19   6.368689e-19   5.561043e-19   4.625203e-19   3.465716e-19   2.519014e-19   2.703472e-19   1.352105e-19   3.838103e-20   0.000000e+00
         8.5500   0.000000e+00   0.000000e+00   5.757780e-22   8.095532e-19   7.417216e-19   6.607205e-19   4.986323e-19   3.812695e-19   7.431910e-19   5.955613e-19   6.163235e-19   5.382846e-19   4.473653e-19   3.349516e-19   2.431697e-19   2.634457e-19   1.351500e-19   3.830436e-20   0.000000e+00
         8.6000   0.000000e+00   0.000000e+00   5.435570e-22   7.770062e-19   7.118571e-19   6.325450e-19   4.773090e-19   3.655068e-19   7.190349e-19   5.760192e-19   5.961155e-19   5.207466e-19   4.324830e-19   3.235551e-19   2.346318e-19   2.564422e-19   1.348707e-19   3.814924e-20   0.000000e+00
         8.6500   0.000000e+00   0.000000e+00   5.131405e-22   7.455653e-19   6.830271e-19   6.054604e-19   4.568121e-19   3.502962e-19   6.952944e-19   5.568145e-19   5.762673e-19   5.035089e-19   4.178853e-19   3.123908e-19   2.262912e-19   2.493690e-19   1.344064e-19   3.792035e-20   0.000000e+00
         8.7000   0.000000e+00   0.000000e+00   4.844270e-22   7.152087e-19   6.552080e-19   5.794323e-19   4.371155e-19   3.356275e-19   6.719938e-19   5.379689e-19   5.567982e-19   4.865886e-19   4.035829e-19   3.014663e-19   2.181501e-19   2.422560e-19   1.337886e-19   3.762252e-20   0.000000e+00
         8.7500   0.000000e+00   0.000000e+00   4.573212e-22   6.859137e-19   6.283760e-19   5.544268e-19   4.181936e-19   3.214894e-19   6.491545e-19   5.195009e-19   5.377251e-19   4.700006e-19   3.895850e-19   2.907880e-19   2.102106e-19   2.352313e-19   1.330465e-19   3.726067e-20   0.000000e+00
         8.8000   0.000000e+00   0.000000e+00   4.317328e-22   6.576567e-19   6.025066e-19   5.304105e-19   4.000210e-19   3.078703e-19   6.267943e-19   5.014260e-19   5.190619e-19   4.537578e-19   3.758999e-19   2.803615e-19   2.024741e-19   2.282347e-19   1.322074e-19   3.683979e-20   0.000000e+00
         8.8500   0.000000e+00   0.000000e+00   4.075768e-22   6.304135e-19   5.775751e-19   5.073507e-19   3.825731e-19   2.947580e-19   6.049281e-19   4.837571e-19   5.008202e-19   4.378715e-19   3.625343e-19   2.701911e-19   1.949418e-19   2.212708e-19   1.312969e-19   3.636487e-20   0.000000e+00
         8.9000   0.000000e+00   0.000000e+00   3.847729e-22   6.041592e-19   5.535568e-19   4.852151e-19   3.658256e-19   2.821399e-19   5.835682e-19   4.665044e-19   4.830094e-19   4.223509e-19   3.494937e-19   2.602804e-19   1.876145e-19   2.143611e-19   1.303385e-19   3.584088e-20   0.000000e+00
         8.9500   0.000000e+00   0.000000e+00   3.632453e-22   5.788685e-19   5.304268e-19   4.639722e-19   3.497545e-19   2.700029e-19   5.627240e-19   4.496759e-19   4.656369e-19   4.072034e-19   3.367825e-19   2.506318e-19   1.804924e-19   2.075240e-19   1.293547e-19   3.527270e-20   0.000000e+00
         9.0000   0.000000e+00   0.000000e+00   3.429226e-22   5.545159e-19   5.081600e-19   4.435911e-19   3.343366e-19   2.583341e-19   5.424027e-19   4.332775e-19   4.487078e-19   3.924348e-19   3.244037e-19   2.412470e-19   1.735756e-19   2.007746e-19   1.283661e-19   3.466512e-20   0.000000e+00
